id,v,w,x,y,z,ts_in,ts_out
21450,0.65,0.5,0.65,0.65,0.65,188,668
21451,0.822,0.5219999999999999,0.328,0.822,0.5219999999999999,868,1023
21452,0.755,0.755,0.755,0.395,0.45499999999999996,681,1153
21453,0.483,0.483,0.367,0.483,0.483,406,1810
21454,0,0.275,0,0.875,0,928,1563
21455,0.572,0.572,0.278,0.572,0.872,632,795
21456,0.84,0.31,0.84,0.84,0.5399999999999999,505,1155
21457,1.0,0.142,0.708,1.0,1.0,142,830
21458,0.32500000000000007,0.02500000000000005,0.02500000000000005,0.32500000000000007,0.825,698,1413
21459,0.522,0.628,0.222,0.522,0.222,111,741
21460,0.799,0.05099999999999996,0.05099999999999996,0.05099999999999996,0.351,515,1991
21461,0.512,0.212,0.212,0.638,0.512,645,1032
21462,0.312,0.5379999999999999,0.838,0.838,0.838,423,1492
21463,0.11600000000000002,0.11600000000000002,0.41600000000000004,0.11600000000000002,0.734,997,1014
21464,0.22099999999999995,0.22099999999999995,0.22099999999999995,0.929,0,534,1080
21465,0.245,0.605,0.905,0.605,0.905,15,1649
21466,0.713,0.13700000000000004,0.13700000000000004,0.13700000000000004,0.13700000000000004,361,374
21467,0.272,0.578,0.578,0.878,0.578,293,1567
21468,0.84,0.01,0.84,1.0,0.84,417,866
21469,0.386,0.46399999999999997,0.764,0.46399999999999997,0.764,390,494
21470,0.271,0.271,0.579,0.271,0.271,28,1915
21471,0.094,0.756,0.756,0.756,1.0,699,1759
21472,0.168,0.982,0.982,0.982,0.982,377,569
21473,0.987,0.163,0.987,0.6869999999999999,0.6869999999999999,765,1541
21474,0.827,0.32300000000000006,0.32300000000000006,0.023000000000000048,0.32300000000000006,931,1444
21475,0.39,0.09,0.39,0.76,0.09,383,1422
21476,0.959,0.6589999999999999,0.191,0.959,0.6589999999999999,840,1062
21477,0.226,0.624,0.226,0.226,0.226,641,1366
21478,0,0,0.18300000000000002,0.967,0,658,1502
21479,0.965,0.965,0.965,0.185,0.6649999999999999,31,475
21480,0.394,0.6940000000000001,0.394,0.456,0.6940000000000001,251,805
21481,0,0,0.979,0,0.171,416,1460
21482,0,0.20200000000000004,0,0,0.948,223,1191
21483,0.473,0.677,0.17299999999999996,0.473,0.473,645,1051
21484,0.658,0.19199999999999998,0.19199999999999998,0.492,0.19199999999999998,655,1965
21485,0.154,0.996,0.696,0.696,0.996,473,1509
21486,0.498,0.798,0.498,0.798,0.352,903,1113
21487,0.585,0.5650000000000001,0.5650000000000001,0.5650000000000001,0.5650000000000001,32,1497
21488,0.12800000000000003,0.42800000000000005,0.722,0.12800000000000003,0.42800000000000005,765,1345
21489,0,0,0.867,0,0.28300000000000003,795,1150
21490,0.653,0.653,0.353,0.497,0.653,189,1023
21491,0.6960000000000001,0.396,0.396,0.396,0.454,938,1809
21492,0.8009999999999999,1,1.0,1.0,0.049,324,902
21493,0,0,0,0.96,0.19000000000000003,423,1146
21494,0.17800000000000002,0.17800000000000002,0,0,0.972,368,1529
21495,0.42300000000000004,0.42300000000000004,0.12300000000000003,0.12300000000000003,0.727,903,1663
21496,0.499,0.499,0.499,0.499,0.651,842,1980
21497,0.441,0.709,0.709,0.709,0.4089999999999999,22,713
21498,0.5239999999999999,0.824,0.5239999999999999,0.326,0.5239999999999999,400,1321
21499,0.407,0.743,0.743,0.44299999999999995,0.44299999999999995,489,1328
21500,0.451,0.3989999999999999,0.3989999999999999,0.3989999999999999,0.699,19,1681
21501,0,0.914,0,0.23599999999999996,0,328,1019
21502,0.37,0.48,0.67,0.67,0.67,270,1282
21503,0.10600000000000001,0.10600000000000001,0.10600000000000001,0.10600000000000001,0.744,107,569
21504,0.795,0.795,0.795,0.355,0.795,533,915
21505,0.469,0.469,0.469,0.16899999999999996,0.681,309,332
21506,0.481,0.369,0.481,0.781,0.481,159,881
21507,1.0,1,0.704,0.704,0.146,26,1762
21508,0.349,0.649,0.349,0.501,0.649,551,1284
21509,1.0,0.764,0.764,0.764,0.086,5,410
21510,0.783,1,1.0,0.067,1.0,274,1220
21511,0.44600000000000006,0.14600000000000005,0.44600000000000006,0.704,0.44600000000000006,227,920
21512,1.0,1,0.132,1.0,1,116,1100
21513,0.346,0.04599999999999996,0.804,0.04599999999999996,0.346,464,1579
21514,0.657,0.357,0.357,0.357,0.493,136,150
21515,0.353,0.797,0.797,0.797,0.797,918,1043
21516,0.424,0.7260000000000001,0.7260000000000001,0.42600000000000005,0.7260000000000001,156,981
21517,0.8590000000000001,0.559,0.291,0.8590000000000001,0.559,186,1787
21518,0.9740000000000001,0.176,0.9740000000000001,0.674,0.9740000000000001,193,1816
21519,0.17299999999999996,0.17299999999999996,0.17299999999999996,0.677,0.473,984,1822
21520,0,0.884,0,0,0,656,1231
21521,1.0,0.7959999999999999,1.0,0.054,0.7959999999999999,898,1230
21522,0.15300000000000005,0.15300000000000005,0.697,0.45300000000000007,0.15300000000000005,135,500
21523,0.372,0.778,0.07199999999999998,0.07199999999999998,0.07199999999999998,954,1914
21524,0.41100000000000003,0.739,0.11100000000000002,0.41100000000000003,0.41100000000000003,787,1149
21525,0.281,0.569,0.5810000000000001,0.5810000000000001,0.5810000000000001,991,1969
21526,0.24500000000000002,0.24500000000000002,0.24500000000000002,0.605,0.24500000000000002,850,927
21527,0.18399999999999997,0.484,0.666,0.18399999999999997,0.484,350,1037
21528,0.24299999999999997,0,0,0.24299999999999997,0.907,259,277
21529,0.825,0.02500000000000005,0.32500000000000007,0.32500000000000007,0.32500000000000007,129,1395
21530,1.0,0.016,0.834,0.834,0.834,707,1481
21531,0.257,0,0.893,0,0,799,1789
21532,0.152,0.152,0.998,0.152,0.152,604,1609
21533,0.162,0.988,0.988,0.688,0.688,335,688
21534,0,0,0,0,0.891,167,468
21535,0.5740000000000001,0.274,0.274,0.576,0.5740000000000001,974,1708
21536,0.622,0.922,0.622,0.922,0.228,128,996
21537,0.673,0.477,0.17699999999999996,0.17699999999999996,0.477,579,1332
21538,0.28200000000000003,0.28200000000000003,0.28200000000000003,0,0.868,916,1337
21539,0.6,0.25,0.55,0.25,0.25,556,615
21540,1.0,0.745,1.0,0.745,0.105,567,732
21541,0.773,0.473,0.377,0.773,0.473,187,693
21542,0.722,0.42800000000000005,0.42800000000000005,0.42800000000000005,0.42800000000000005,268,751
21543,1.0,0.042,1.0,1.0,0.8079999999999999,771,996
21544,0.498,0.19799999999999998,0.19799999999999998,0.652,0.19799999999999998,250,1090
21545,0.362,0.788,0.06199999999999997,0.362,0.06199999999999997,611,989
21546,1.0,0.091,0.759,1.0,1.0,763,1702
21547,0.219,0.931,0.931,0.931,0.931,946,1765
21548,0.627,0.223,0.627,0.627,0.927,946,1795
21549,0.735,0.115,0.735,1.0,0.735,428,765
21550,0.762,0.388,0.088,0.088,0.088,225,1841
21551,0,0,0,0.997,0,822,1420
21552,0.549,0.549,0.24900000000000003,0.549,0.601,952,1943
21553,0.213,0.937,0.637,0.937,0.937,207,1949
21554,0.44500000000000006,0.44500000000000006,0.705,0.14500000000000005,0.44500000000000006,793,1538
21555,0.699,0.699,0.451,0.699,0.3989999999999999,962,1052
21556,0.481,0.781,0.369,0.481,0.481,236,1091
21557,0,0.17200000000000001,0.978,0,0,679,1020
21558,0.077,1.0,1.0,0.773,1.0,209,1335
21559,0.14300000000000004,0.14300000000000004,0.44300000000000006,0.707,0.44300000000000006,547,961
21560,0,0,0.24699999999999997,0,0.903,337,1755
21561,0.218,0.632,0.932,0.932,0.632,925,1326
21562,0.5539999999999999,0.854,0.5539999999999999,0.296,0.854,374,1735
21563,0.89,0.89,0.26,0.59,0.59,723,1303
21564,0.24600000000000002,0.604,0.546,0.24600000000000002,0.24600000000000002,416,1676
21565,0.951,0.951,0.951,0.199,0.951,758,1167
21566,0.394,0.094,0.756,0.394,0.094,315,1163
21567,0.18699999999999997,0.487,0.487,0.663,0.18699999999999997,445,1324
21568,0.705,0.445,0.705,0.4049999999999999,0.4049999999999999,376,607
21569,0.512,0.212,0.638,0.512,0.512,822,1239
21570,0,0.943,0,0,0,922,1219
21571,0,0,0.863,0,0.28700000000000003,955,1303
21572,0.792,0.358,0.792,0.792,0.792,510,1592
21573,0.276,0.574,0.574,0.874,0.874,859,1164
21574,0.871,0.871,0.571,0.571,0.279,869,978
21575,0.018000000000000044,0.018000000000000044,0.31800000000000006,0.832,0.018000000000000044,841,1788
21576,0.17900000000000002,0.971,0,0,0.17900000000000002,348,1910
21577,0.195,0.955,0.6549999999999999,0.955,0.955,355,1279
21578,0.573,0.873,0.277,0.873,0.873,977,1333
21579,0.681,0.681,0.381,0.469,0.681,521,1572
21580,0.73,0.73,0.12,0.73,0.73,552,998
21581,0.504,0.646,0.346,0.646,0.646,827,1846
21582,0.33100000000000007,0.33100000000000007,0.031000000000000055,0.819,0.031000000000000055,539,1109
21583,0.518,0.218,0.218,0.632,0.518,46,260
21584,0.46599999999999997,0.766,0.46599999999999997,0.384,0.46599999999999997,332,1132
21585,0.11500000000000002,0.11500000000000002,0.735,0.41500000000000004,0.41500000000000004,747,841
21586,0.31100000000000005,0.31100000000000005,0.839,0.31100000000000005,0.011000000000000038,505,966
21587,0.029000000000000054,0.029000000000000054,0.32900000000000007,0.32900000000000007,0.821,970,1004
21588,0.611,0.911,0.611,0.239,0.611,592,1814
21589,0.4,0.75,0.75,0.75,0.75,971,1576
21590,1.0,1,1.0,0.093,1.0,242,651
21591,0.599,0.599,0.899,0.251,0.899,749,1578
21592,0.22699999999999995,0.923,0.22699999999999995,0.22699999999999995,0,277,698
21593,0.46399999999999997,0.46399999999999997,0.46399999999999997,0.764,0.386,237,1568
21594,1.0,1,1.0,0.021,0.829,958,1627
21595,0.318,0.5319999999999999,0.5319999999999999,0.5319999999999999,0.5319999999999999,468,1410
21596,0.959,0.191,0.959,0.6589999999999999,0.6589999999999999,622,1228
21597,0.869,0.281,0.869,0.569,0.569,685,1733
21598,0.678,0.378,0.378,0.472,0.378,440,790
21599,0.754,0.396,0.396,0.396,0.396,734,1312
21600,1.0,0.7879999999999999,0.7879999999999999,0.7879999999999999,0.062,130,1717
21601,0.7959999999999999,0.7959999999999999,1.0,0.054,1.0,339,660
21602,0.811,0.339,0.811,0.811,0.811,768,1480
21603,0.725,0.42499999999999993,0.425,0.42499999999999993,0.725,954,1112
21604,0.07499999999999998,0.07499999999999998,0.775,0.07499999999999998,0.07499999999999998,252,1687
21605,0.15300000000000005,0.45300000000000007,0.15300000000000005,0.697,0.45300000000000007,355,1136
21606,0.635,0.635,0.635,0.515,0.33499999999999996,919,1250
21607,0.169,0.981,0.981,0.981,0.981,876,1826
21608,1.0,1,0.746,0.104,0.746,538,1765
21609,0.764,0.086,0.386,0.386,0.386,873,1723
21610,0.42299999999999993,0.723,0.42299999999999993,0.723,0.427,699,725
21611,0.917,0,0,0.23299999999999996,0,91,301
21612,0.03400000000000006,0.816,0.03400000000000006,0.03400000000000006,0.3340000000000001,546,751
21613,0.252,0.252,0.252,0.898,0,814,815
21614,0.39,0.76,0.45999999999999996,0.76,0.76,262,829
21615,0.775,0.375,0.775,0.475,0.775,923,1410
21616,0.8170000000000001,0.517,0.517,0.333,0.517,415,1927
21617,1.0,1,0.733,1.0,0.117,40,1354
21618,0.161,0.689,0.989,0.689,0.989,284,456
21619,1.0,0.009,1.0,1.0,1.0,302,661
21620,0,0.155,0,0.995,0.155,372,1117
21621,0.45200000000000007,0.45200000000000007,0.45200000000000007,0.45200000000000007,0.698,891,1587
21622,1.0,0.747,0.103,1.0,0.747,682,846
21623,0.705,0.44500000000000006,0.44500000000000006,0.14500000000000005,0.44500000000000006,528,1160
21624,0.535,0.615,0.31499999999999995,0.615,0.615,568,908
21625,0.914,0,0,0,0,291,1526
21626,0.685,0.46499999999999997,0.16499999999999995,0.46499999999999997,0.46499999999999997,544,1261
21627,0.374,0.776,0.476,0.476,0.776,113,897
21628,0.36,0.36,0.36,0.49,0.36,899,1265
21629,0.717,0.133,1.0,1.0,0.717,300,1356
21630,0.87,0.57,0.87,0.57,0.28,528,1396
21631,1.0,0.819,0.031,0.819,1,738,1583
21632,0.605,0.245,0.605,0.605,0.605,389,399
21633,0.709,1,0.141,1.0,1,754,1838
21634,0.24300000000000002,0.24300000000000002,0.543,0.607,0.543,738,1454
21635,0,0.19800000000000004,0.19800000000000004,0,0.952,258,644
21636,0.232,0.532,0.232,0.618,0.232,702,1107
21637,0.764,0.764,0.764,0.386,0.764,387,1730
21638,0.5179999999999999,0.818,0.5179999999999999,0.332,0.5179999999999999,171,844
21639,0.507,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,115,1946
21640,0.33399999999999996,0.516,0.33399999999999996,0.33399999999999996,0.33399999999999996,980,1992
21641,0.548,0.548,0.602,0.24800000000000003,0.24800000000000003,458,1663
21642,0.644,0.206,0.644,0.9440000000000001,0.644,378,666
21643,0.214,0.636,0.636,0.936,0.636,145,922
21644,0.46199999999999997,0.46199999999999997,0.762,0.762,0.388,672,1477
21645,0.29200000000000004,0.29200000000000004,0.29200000000000004,0.858,0,122,958
21646,0.005000000000000032,0.30500000000000005,0.845,0.005000000000000032,0.005000000000000032,845,1193
21647,0.61,0.54,0.54,0.54,0.54,800,1979
21648,0.419,0.43099999999999994,0.731,0.43099999999999994,0.731,662,873
21649,0.08,1.0,1.0,0.77,1.0,492,1213
21650,0.512,0.638,0.512,0.512,0.212,514,1833
21651,0.625,0.225,0.925,0.925,0.925,180,651
21652,1.0,1,1.0,0.791,0.059,858,1235
21653,0.966,0.18400000000000002,0,0,0.18400000000000002,772,1197
21654,0.783,0.067,1.0,0.783,1.0,376,777
21655,0.486,0.664,0.18599999999999997,0.486,0.486,583,678
21656,1.0,1,0.133,1.0,1,192,1510
21657,0.157,0.157,0,0,0.993,187,482
21658,0.24099999999999996,0.24099999999999996,0.24099999999999996,0.909,0.24099999999999996,980,987
21659,0.949,0.6489999999999999,0.6489999999999999,0.201,0.6489999999999999,764,946
21660,1.0,0.819,0.031,0.819,0.819,880,1430
21661,0.469,0.769,0.769,0.381,0.469,389,696
21662,0.45299999999999996,0.45299999999999996,0.397,0.45299999999999996,0.753,804,999
21663,0.717,0.4169999999999999,0.433,0.717,0.4169999999999999,780,1567
21664,0.3340000000000001,0.03400000000000006,0.03400000000000006,0.3340000000000001,0.816,310,733
21665,0.883,0,0.267,0.267,0,932,1644
21666,0.225,0.225,0.225,0.625,0.525,369,1846
21667,0.5820000000000001,0.568,0.5820000000000001,0.28200000000000003,0.28200000000000003,10,1309
21668,0.179,0.971,0.6709999999999999,0.6709999999999999,0.971,792,1075
21669,0.46599999999999997,0.46599999999999997,0.46599999999999997,0.384,0.766,974,1794
21670,0.405,0.44499999999999995,0.44499999999999995,0.44499999999999995,0.745,400,511
21671,0.42500000000000004,0.12500000000000003,0.725,0.12500000000000003,0.12500000000000003,951,1551
21672,0.615,0.615,0.31499999999999995,0.535,0.615,470,599
21673,1.0,0.828,0.828,0.022,1.0,821,1683
21674,0.8670000000000001,0.5670000000000001,0.8670000000000001,0.283,0.5670000000000001,950,1742
21675,0.545,0.30499999999999994,0.605,0.30499999999999994,0.30499999999999994,842,1743
21676,0.614,0.914,0.914,0.236,0.614,306,1942
21677,0.371,0.671,0.671,0.671,0.479,591,602
21678,0.793,0.793,0.793,0.793,0.357,585,1507
21679,0.953,0,0.19700000000000004,0.19700000000000004,0.19700000000000004,301,898
21680,0.658,0.492,0.358,0.358,0.658,152,346
21681,1.0,0.109,0.741,1.0,1.0,232,1997
21682,0.523,0.8230000000000001,0.523,0.8230000000000001,0.327,342,1640
21683,0.5499999999999999,0.3,0.5499999999999999,0.85,0.5499999999999999,622,938
21684,1.0,0.74,0.74,0.11,1.0,29,1598
21685,0.401,0.401,0.101,0.101,0.749,851,1594
21686,0.651,0.351,0.651,0.351,0.499,489,1680
21687,0.44300000000000006,0.14300000000000004,0.14300000000000004,0.44300000000000006,0.707,386,1470
21688,0.022000000000000047,0.828,0.022000000000000047,0.32200000000000006,0.022000000000000047,410,1473
21689,0.76,0.45999999999999996,0.45999999999999996,0.39,0.76,223,1595
21690,0.372,0.372,0.672,0.478,0.672,262,551
21691,0.905,0.905,0.245,0.605,0.905,371,1558
21692,0.063,1.0,1.0,0.787,0.787,64,1588
21693,0.625,0.225,0.525,0.225,0.525,701,1627
21694,0.46599999999999997,0.384,0.766,0.766,0.46599999999999997,926,1455
21695,0.861,0.28900000000000003,0.28900000000000003,0.28900000000000003,0,540,1949
21696,0,0.864,0,0,0,523,1436
21697,0.089,0.761,0.389,0.389,0.089,96,529
21698,0.747,1,0.747,0.103,0.747,722,1086
21699,0.672,0.672,0.178,0.672,0.9720000000000001,978,1188
21700,0.45799999999999996,0.45799999999999996,0.392,0.45799999999999996,0.45799999999999996,53,1073
21701,0.12600000000000003,0.724,0.12600000000000003,0.42600000000000005,0.12600000000000003,755,1004
21702,0.031000000000000055,0.031000000000000055,0.819,0.031000000000000055,0.031000000000000055,911,1133
21703,0.6549999999999999,0.6549999999999999,0.195,0.955,0.6549999999999999,128,295
21704,0.718,0.718,1.0,0.718,0.132,163,1251
21705,1.0,0.749,0.101,1.0,0.749,41,1593
21706,0.004000000000000031,0.004000000000000031,0.846,0.004000000000000031,0.004000000000000031,537,1930
21707,0.478,0.672,0.17799999999999996,0.478,0.478,671,1916
21708,0.20800000000000005,0,0.20800000000000005,0.942,0.20800000000000005,816,1350
21709,1.0,1,0.769,0.081,1.0,473,899
21710,1.0,1,0.029,1.0,1,426,1022
21711,0.738,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,723,1518
21712,0.45000000000000007,0.15000000000000005,0.15000000000000005,0.7,0.45000000000000007,783,1671
21713,0.579,0.271,0.579,0.579,0.879,644,1143
21714,0.471,0.471,0.379,0.771,0.771,605,712
21715,0,0,0.944,0.20600000000000004,0,242,1041
21716,0.612,0.238,0.612,0.912,0.612,375,429
21717,0,0.266,0.266,0.266,0.884,902,1027
21718,0.28900000000000003,0.28900000000000003,0.28900000000000003,0.861,0.28900000000000003,311,802
21719,0.29500000000000004,0,0.855,0,0,692,1685
21720,0.781,0.369,0.481,0.781,0.781,576,1166
21721,0.6839999999999999,0.166,0.6839999999999999,0.984,0.6839999999999999,610,1073
21722,0.682,0.682,0.468,0.682,0.382,7,344
21723,0.599,0.551,0.251,0.251,0.251,892,1629
21724,0.789,0.789,0.061,1.0,0.789,472,985
21725,0.5640000000000001,0.5640000000000001,0.264,0.586,0.5640000000000001,636,1466
21726,0.238,0.612,0.612,0.912,0.912,736,777
21727,0.89,0.26,0.89,0.59,0.59,126,258
21728,0.481,0.481,0.669,0.481,0.18099999999999997,140,1855
21729,0.986,0.164,0.164,0.164,0,50,355
21730,0.010000000000000037,0.010000000000000037,0.84,0.31000000000000005,0.31000000000000005,109,1249
21731,0.354,0.496,0.496,0.796,0.496,815,1555
21732,0.936,0.636,0.636,0.636,0.214,718,1633
21733,0.32800000000000007,0.822,0.028000000000000053,0.32800000000000007,0.32800000000000007,882,1970
21734,1.0,0.054,0.7959999999999999,0.7959999999999999,0.7959999999999999,212,783
21735,0.055999999999999966,0.055999999999999966,0.055999999999999966,0.794,0.055999999999999966,403,517
21736,0.794,0.494,0.494,0.494,0.356,424,1244
21737,0.893,0.593,0.257,0.893,0.893,837,1487
21738,0.977,0.6769999999999999,0.6769999999999999,0.173,0.977,836,1347
21739,0.846,0.004000000000000031,0.30400000000000005,0.004000000000000031,0.30400000000000005,123,636
21740,0.406,0.744,0.406,0.406,0.406,181,740
21741,0.8210000000000001,0.8210000000000001,0.8210000000000001,0.329,0.521,846,1725
21742,0.5,0.35,0.8,0.8,0.5,875,1941
21743,0.878,0.578,0.578,0.578,0.272,697,1455
21744,0.28500000000000003,0,0.865,0,0.28500000000000003,244,1719
21745,0.329,0.8210000000000001,0.8210000000000001,0.8210000000000001,0.8210000000000001,870,1770
21746,0.493,0.357,0.493,0.793,0.493,640,1009
21747,0.474,0.376,0.676,0.676,0.676,412,1305
21748,0.345,0.645,0.345,0.345,0.505,11,968
21749,0.625,0.625,0.625,0.225,0.925,483,1540
21750,0.892,0.892,0.592,0.592,0.258,810,1090
21751,0.181,0.6689999999999999,0.969,0.6689999999999999,0.969,684,1849
21752,0.371,0.671,0.671,0.479,0.671,122,178
21753,0.41300000000000003,0.11300000000000002,0.41300000000000003,0.737,0.11300000000000002,227,878
21754,0,0.966,0,0.18400000000000002,0,271,1347
21755,0.907,0.243,0.907,0.607,0.907,949,1087
21756,1.0,1,1.0,0.701,0.149,103,1010
21757,0.597,0.253,0.253,0.253,0.553,96,536
21758,0.21399999999999994,0.21399999999999994,0.21399999999999994,0,0.936,812,1098
21759,0.502,0.648,0.502,0.20199999999999999,0.502,151,557
21760,0.68,0.16999999999999996,0.47,0.16999999999999996,0.16999999999999996,229,322
21761,0.378,0.472,0.772,0.472,0.472,898,1716
21762,0.5359999999999999,0.836,0.5359999999999999,0.314,0.836,385,724
21763,0.34299999999999997,0.507,0.34299999999999997,0.643,0.643,818,1232
21764,0.34199999999999997,0.508,0.642,0.642,0.34199999999999997,15,1480
21765,0.871,0.571,0.871,0.279,0.571,751,1673
21766,0.32100000000000006,0.021000000000000046,0.32100000000000006,0.021000000000000046,0.829,373,1168
21767,0.6489999999999999,0.949,0.949,0.6489999999999999,0.201,576,1469
21768,0.33199999999999996,0.518,0.632,0.632,0.632,745,1174
21769,0.532,0.618,0.31799999999999995,0.31799999999999995,0.618,72,1569
21770,0.356,0.794,0.794,0.794,0.494,536,1109
21771,0.899,0,0.251,0,0.251,280,1829
21772,0.28900000000000003,0.28900000000000003,0.28900000000000003,0.28900000000000003,0.861,77,232
21773,0.818,0.818,0.5179999999999999,0.332,0.818,279,774
21774,0,0,0.97,0.18000000000000002,0,376,378
21775,0.405,0.10500000000000001,0.405,0.745,0.10500000000000001,738,1878
21776,0.679,0.679,0.471,0.679,0.679,915,1995
21777,0.392,0.758,0.45799999999999996,0.45799999999999996,0.45799999999999996,65,1492
21778,0.22099999999999995,0.22099999999999995,0.22099999999999995,0.929,0,691,727
21779,0.042999999999999955,0.042999999999999955,0.807,0.34299999999999997,0.34299999999999997,555,1527
21780,0.112,0.738,1.0,0.738,0.738,137,1966
21781,0.913,0.913,0.613,0.237,0.913,381,1727
21782,1.0,0.813,1.0,1.0,0.037,437,639
21783,0.20400000000000004,0.20400000000000004,0,0.20400000000000004,0.946,829,1581
21784,1.0,1,0.847,0.847,0.003,68,385
21785,0.8069999999999999,1,0.043,0.8069999999999999,1,918,1899
21786,0.24200000000000002,0.24200000000000002,0.608,0.542,0.542,282,695
21787,0.733,0.41700000000000004,0.11700000000000002,0.11700000000000002,0.41700000000000004,703,1091
21788,0.003,1.0,0.847,1.0,0.847,511,1853
21789,0.8410000000000001,0.541,0.541,0.309,0.8410000000000001,130,639
21790,0.525,0.525,0.225,0.625,0.225,934,1199
21791,0.6869999999999999,0.163,0.6869999999999999,0.987,0.987,740,1201
21792,0.66,0.66,0.49,0.36,0.36,319,962
21793,0.909,0,0,0.24099999999999996,0,892,1497
21794,0.134,1.0,1.0,0.716,1.0,232,777
21795,0.015000000000000041,0.015000000000000041,0.015000000000000041,0.835,0.015000000000000041,634,1279
21796,1.0,0.077,1.0,1.0,0.773,189,500
21797,0.32200000000000006,0.32200000000000006,0.32200000000000006,0.828,0.022000000000000047,667,936
21798,1.0,0.713,0.137,0.713,1,972,1162
21799,0.079,1.0,0.771,1.0,1.0,661,1521
21800,0.093,1.0,0.757,0.757,1.0,363,1422
21801,0.45599999999999996,0.45599999999999996,0.394,0.756,0.45599999999999996,767,1423
21802,0.832,1,0.832,0.018,0.832,431,1980
21803,0.553,0.553,0.553,0.553,0.597,460,711
21804,0.6809999999999999,0.981,0.6809999999999999,0.981,0.169,87,557
21805,0.42899999999999994,0.421,0.729,0.42899999999999994,0.729,861,1531
21806,0.097,0.753,0.753,1.0,1.0,152,1274
21807,0.338,0.8119999999999999,0.5119999999999999,0.5119999999999999,0.8119999999999999,905,938
21808,0.354,0.354,0.654,0.654,0.496,380,755
21809,0.806,0.344,0.344,0.043999999999999956,0.043999999999999956,386,1274
21810,1.0,0.106,0.744,1.0,1.0,661,1896
21811,0.604,0.24600000000000002,0.24600000000000002,0.546,0.546,191,1377
21812,0.89,0.26,0.89,0.89,0.89,8,1907
21813,0.29600000000000004,0,0,0.29600000000000004,0.854,17,1530
21814,0.9450000000000001,0.645,0.9450000000000001,0.9450000000000001,0.205,618,1962
21815,0.64,0.9400000000000001,0.9400000000000001,0.64,0.21,85,803
21816,0.06799999999999998,0.06799999999999998,0.368,0.782,0.368,170,876
21817,0.3849999999999999,0.3849999999999999,0.6849999999999999,0.6849999999999999,0.465,997,1813
21818,0.21999999999999995,0.21999999999999995,0.21999999999999995,0.21999999999999995,0.93,352,1267
21819,0.19800000000000004,0,0,0.952,0.19800000000000004,164,430
21820,0.345,0.345,0.04499999999999996,0.805,0.04499999999999996,315,1256
21821,0.24399999999999997,0,0,0.906,0,669,1602
21822,0.19599999999999998,0.654,0.496,0.19599999999999998,0.496,280,476
21823,0.789,0.489,0.489,0.489,0.361,759,1313
21824,0.518,0.518,0.218,0.632,0.518,767,823
21825,0.985,0.6849999999999999,0.165,0.6849999999999999,0.6849999999999999,403,1110
21826,0.844,0.006,0.844,1.0,1.0,32,671
21827,0.28500000000000003,0.28500000000000003,0.865,0.28500000000000003,0.28500000000000003,788,1210
21828,0.5419999999999999,0.308,0.5419999999999999,0.5419999999999999,0.5419999999999999,424,1747
21829,0.695,0.15500000000000005,0.45500000000000007,0.45500000000000007,0.15500000000000005,740,978
21830,0.871,0.279,0,0.279,0.279,35,422
21831,0.959,0.959,0.959,0.191,0.959,511,1005
21832,0.713,0.713,0.437,0.713,0.4129999999999999,12,1611
21833,0.24300000000000002,0.24300000000000002,0.543,0.543,0.607,529,1275
21834,0.609,0.541,0.30899999999999994,0.30899999999999994,0.609,782,1595
21835,0.094,0.394,0.094,0.756,0.394,516,880
21836,0.18599999999999997,0.18599999999999997,0.486,0.486,0.664,29,1182
21837,0.701,0.701,0.701,0.149,0.701,978,999
21838,0.161,0.989,0.989,0.689,0.689,96,1293
21839,0.62,0.23,0.92,0.92,0.92,796,1694
21840,0.779,0.779,0.371,0.779,0.479,797,1174
21841,0.66,0.66,0.9600000000000001,0.19,0.9600000000000001,497,1214
21842,0.24200000000000002,0.542,0.542,0.608,0.24200000000000002,793,1314
21843,0.559,0.559,0.559,0.291,0.559,874,1553
21844,0.666,0.666,0.184,0.666,0.666,716,1240
21845,0.583,0.883,0.883,0.267,0.583,48,1454
21846,0.29799999999999993,0.598,0.598,0.552,0.29799999999999993,67,103
21847,0.9410000000000001,0.209,0.9410000000000001,0.9410000000000001,0.641,796,1273
21848,0,0,0.879,0.271,0.271,469,829
21849,0.5099999999999999,0.34,0.5099999999999999,0.8099999999999999,0.5099999999999999,355,1258
21850,0.578,0.272,0.272,0.5720000000000001,0.5720000000000001,592,1678
21851,0.744,0.10600000000000001,0.10600000000000001,0.10600000000000001,0.10600000000000001,830,1938
21852,0.137,1.0,1.0,0.713,0.713,19,1933
21853,0,0.18800000000000003,0,0.18800000000000003,0.962,72,554
21854,0.28900000000000003,0.861,0.28900000000000003,0.28900000000000003,0,79,471
21855,0.22699999999999995,0.923,0.22699999999999995,0,0,640,1968
21856,0.517,0.33299999999999996,0.633,0.633,0.633,571,1410
21857,0.20199999999999999,0.20199999999999999,0.20199999999999999,0.20199999999999999,0.648,881,1144
21858,0,0,0,0.912,0,448,1493
21859,1.0,1,1.0,0.102,1.0,60,1739
21860,0.33999999999999997,0.51,0.33999999999999997,0.64,0.64,481,1986
21861,0.394,0.756,0.756,0.45599999999999996,0.45599999999999996,101,1306
