id,x,y,ts_in,ts_out
30653,0.513,0.337,726,1007
30654,0.20400000000000004,0.946,466,890
30655,0.7040000000000001,0.446,802,1739
30656,0.18799999999999997,0.662,214,568
30657,0.155,0.995,698,1526
30658,0.07799999999999999,0.772,392,577
30659,1.0,0.124,450,1470
30660,0.46,0.6900000000000001,926,1303
30661,0.36,0.49,12,604
30662,0.566,0.284,870,973
30663,0.9680000000000001,0.182,942,1157
30664,0.186,0.9640000000000001,563,931
30665,0.474,0.376,751,1457
30666,0.152,0.998,589,1551
30667,0.062,1.0,625,1060
30668,0.812,0.33799999999999997,718,1463
30669,0.18500000000000003,0.965,45,1530
30670,0.053,1.0,644,1524
30671,0.6489999999999999,0.201,359,703
30672,0.4570000000000001,0.693,669,1331
30673,0.905,0.245,162,199
30674,0.643,0.507,159,1088
30675,0.6880000000000001,0.462,948,1447
30676,0.113,1.0,140,379
30677,0.353,0.497,700,1936
30678,0.206,0.9440000000000001,843,1479
30679,0.228,0.622,487,1675
30680,0.35,0.5,934,1962
30681,0.7,0.15,78,1524
30682,0.81,0.33999999999999997,411,1529
30683,0.158,0.992,118,548
30684,0.961,0.189,946,1218
30685,0.29800000000000004,0.852,138,1950
30686,0.982,0.168,45,445
30687,0.167,0.983,525,1293
30688,0.844,0.006,410,1411
30689,0.648,0.502,714,1048
30690,0.664,0.186,288,786
30691,0.23499999999999996,0.915,547,703
30692,0.945,0.20500000000000004,821,1537
30693,0.274,0.576,654,915
30694,0.522,0.628,963,1490
30695,0.625,0.225,84,358
30696,0.624,0.526,221,674
30697,0.517,0.33299999999999996,918,1121
30698,0.126,0.724,234,1075
30699,0.151,0.999,311,1024
30700,0.223,0.927,400,1998
30701,0.466,0.384,140,1892
30702,0.441,0.4089999999999999,473,1012
30703,0.6689999999999999,0.181,538,1431
30704,0.797,0.353,684,1445
30705,0.393,0.757,462,900
30706,0.65,0.5,666,1495
30707,0,0.97,791,860
30708,0.18700000000000003,0.963,310,531
30709,0.916,0.234,99,101
30710,1.0,0.046,890,1809
30711,0.9740000000000001,0.176,763,1243
30712,0.867,0,256,272
30713,0.2899999999999999,0.56,869,1692
30714,0.714,0.136,683,1512
30715,1.0,0.079,955,1007
30716,0.768,0.382,80,282
30717,0.824,0.326,719,847
30718,0.169,0.981,308,1528
30719,0.711,0.13900000000000004,440,1753
30720,0.13,0.72,634,685
30721,0.861,0,386,624
30722,0.292,0.5579999999999999,124,1726
30723,0.015,1.0,927,1476
30724,0.7,0.15,357,1392
30725,0.43899999999999995,0.411,717,969
30726,0.652,0.198,917,1201
30727,0.929,0.221,82,664
30728,0.23299999999999996,0.917,542,916
30729,0.10800000000000001,0.742,1000,1297
30730,0.103,1.0,887,1863
30731,0.37,0.78,930,971
30732,0.32900000000000007,0.821,100,1697
30733,0.258,0.892,602,1515
30734,1.0,0.034,581,1176
30735,1.0,0.075,201,303
30736,0.921,0,497,1782
30737,0.19799999999999998,0.652,793,1287
30738,0.17,0.98,963,1861
30739,0.44000000000000006,0.41,863,1290
30740,0.74,0.11000000000000001,467,619
30741,0.14800000000000005,0.702,652,948
30742,0.45500000000000007,0.695,991,1014
30743,0.27,0.88,156,1769
30744,0.356,0.794,315,1752
30745,0,0.874,251,1429
30746,0.633,0.217,426,1114
30747,0,0.968,75,1148
30748,0.313,0.537,781,1346
30749,0.666,0.184,485,1740
30750,0.11300000000000002,0.737,189,889
30751,0.714,0.136,154,201
30752,0.315,0.8350000000000001,840,1531
30753,0.101,1.0,623,1886
30754,0.988,0,291,867
30755,0.545,0.305,891,1527
30756,0.606,0.544,539,727
30757,0.71,0.14,424,1010
30758,0.826,0.32400000000000007,351,1640
30759,0.277,0.573,924,1790
30760,0.794,0.356,699,1916
30761,0.121,0.729,206,530
30762,0,0.933,773,1410
30763,0.171,0.6789999999999999,69,142
30764,0.165,0.985,645,1617
30765,0.387,0.763,260,1868
30766,0.399,0.751,263,1775
30767,0.998,0.152,372,898
30768,1.0,0.146,788,1285
30769,0.168,0.6819999999999999,137,784
30770,1.0,0.057,438,1218
30771,1.0,0.077,728,733
30772,0.036,0.814,148,1086
30773,0.373,0.477,951,1420
30774,0.618,0.232,493,1445
30775,0.971,0.179,206,389
30776,0.092,0.758,228,1167
30777,0.22699999999999995,0.923,337,1465
30778,0.712,0.13800000000000004,252,487
30779,0.134,0.716,529,1006
30780,0.985,0.165,546,1182
30781,0.224,0.626,377,1186
30782,0.241,0.909,682,1815
30783,0.389,0.761,192,543
30784,0.683,0.46699999999999997,419,622
30785,0.8099999999999999,0.34,725,731
30786,0.4049999999999999,0.445,228,1147
30787,0.16299999999999995,0.687,825,1876
30788,0.601,0.24900000000000003,31,850
30789,0.056,0.7939999999999999,591,1693
30790,0.389,0.46099999999999997,199,1959
30791,0.8059999999999999,0.044,780,1575
30792,0.581,0.269,487,1680
30793,0.07699999999999999,0.773,821,1763
30794,0.117,0.733,281,679
30795,0.23799999999999996,0.912,232,1657
30796,0.8550000000000001,0.295,693,1467
30797,0.588,0.562,14,777
30798,0.562,0.588,411,653
30799,0.718,0.43200000000000005,176,896
30800,0.448,0.7020000000000001,914,1493
30801,0.34199999999999997,0.508,356,371
30802,0.569,0.281,136,738
30803,0.662,0.488,579,804
30804,0.841,0.009,430,755
30805,0.884,0.266,122,1618
30806,0.925,0.225,73,1289
30807,0.617,0.533,869,985
30808,0.245,0.605,183,634
30809,0.23500000000000001,0.615,470,1848
30810,0.13400000000000004,0.716,187,1698
30811,0.827,0.023000000000000048,375,895
30812,0,0.943,682,1246
30813,0.095,0.755,38,1556
30814,0.618,0.532,690,1619
30815,0.054999999999999966,0.795,970,1523
30816,0.74,0.41000000000000003,113,1794
30817,0.31200000000000006,0.838,90,1516
30818,0.568,0.5820000000000001,551,578
30819,0.358,0.492,106,841
30820,0.16399999999999995,0.686,176,1382
30821,0.718,0.43200000000000005,369,1466
30822,1.0,0.094,764,1439
30823,0,0.932,355,1934
30824,0.22,0.63,105,1586
30825,0.204,0.9460000000000001,893,1820
30826,0,0.916,148,1774
30827,0.847,0.003,507,1497
30828,0.5219999999999999,0.328,74,764
30829,0.49,0.66,382,810
30830,0.929,0,78,1057
30831,0.623,0.227,534,1071
30832,0.283,0.8670000000000001,642,1334
30833,0.353,0.797,884,1881
30834,0.0,0.85,146,1967
30835,0.674,0.176,161,661
30836,1.0,0.079,359,1020
30837,0.122,1.0,611,1855
30838,0.775,0.07499999999999998,10,951
30839,0.562,0.588,834,932
30840,0.483,0.367,743,1018
30841,1.0,0.107,501,1777
30842,0.706,0.14400000000000004,414,472
30843,0.115,1.0,949,1362
30844,0.556,0.594,25,580
30845,0,0.938,443,913
30846,0.546,0.604,269,473
30847,0.869,0.281,992,1806
30848,0,0.854,911,1219
30849,0.224,0.626,463,1069
30850,0.608,0.24200000000000002,656,1435
30851,0.489,0.361,529,1571
30852,0.729,0.42100000000000004,790,908
30853,0.7420000000000001,0.408,997,1049
30854,0.811,0.03899999999999995,544,1591
30855,0.379,0.471,922,1538
30856,0.599,0.551,429,1880
30857,0.579,0.271,281,605
30858,0.785,0.06499999999999997,669,1643
30859,0.3360000000000001,0.814,385,779
30860,0.686,0.16399999999999995,687,1785
30861,0.9450000000000001,0.205,510,1087
30862,0.506,0.344,110,1368
30863,0.615,0.235,966,1631
30864,0.777,0.07299999999999998,572,1144
30865,0.028,0.822,126,1871
30866,0.41200000000000003,0.738,909,1927
30867,0.786,0.364,705,1358
30868,0.495,0.655,528,1433
30869,0.20300000000000004,0.947,441,1414
30870,0.133,1.0,650,1716
30871,0.43699999999999994,0.413,138,1338
30872,0.18500000000000003,0.965,817,1301
30873,1.0,0.017,174,847
30874,0.994,0,699,852
30875,0.8350000000000001,0.315,102,241
30876,0.03300000000000006,0.817,447,1717
30877,0.48,0.67,550,1374
30878,0.23500000000000001,0.615,445,827
30879,0.827,0.023,36,1879
30880,0.733,0.41700000000000004,412,1940
30881,0.33599999999999997,0.514,895,1468
30882,0.372,0.478,25,1790
30883,0.007,0.843,247,1799
30884,0.408,0.7420000000000001,824,1339
30885,0.759,0.091,732,1951
30886,0.2889999999999999,0.561,755,1318
30887,0.388,0.46199999999999997,193,1432
30888,0.696,0.154,611,1749
30889,0.738,0.41200000000000003,921,1009
30890,0.664,0.486,725,1382
30891,0.825,0.02500000000000005,228,367
30892,0.701,0.449,952,1683
30893,0.556,0.29399999999999993,762,1161
30894,0.698,0.152,116,1370
30895,0.48,0.37,469,1212
30896,0.685,0.46499999999999997,162,649
30897,0.566,0.284,495,1436
30898,0.356,0.794,69,1187
30899,0.304,0.5459999999999999,660,1102
30900,0.106,1.0,427,1309
30901,0.7000000000000001,0.45,858,1111
30902,0.615,0.235,324,1673
30903,0.18099999999999997,0.669,520,947
30904,0.07,1.0,835,1969
30905,0.344,0.806,624,1812
30906,0.395,0.755,383,668
30907,0.402,0.448,49,427
30908,0.791,0.05899999999999997,940,1978
30909,0,0.984,607,1722
30910,0.24300000000000002,0.607,108,737
30911,0.642,0.508,345,1553
30912,0,0.952,298,1303
30913,0.24300000000000002,0.607,183,820
30914,0.5559999999999999,0.294,382,834
30915,0.022,0.828,53,699
30916,0.803,0.04699999999999996,590,957
30917,0,0.871,401,501
30918,0.762,0.388,701,1045
30919,0.885,0,277,1596
30920,0.268,0.582,287,1291
30921,0.9,0,44,1014
30922,0.225,0.925,771,1415
30923,0.18700000000000003,0.963,356,1811
30924,0.234,0.616,738,1423
30925,0.505,0.345,282,681
30926,0.21100000000000005,0.939,288,1150
30927,0.348,0.802,904,1240
30928,0.644,0.206,704,1897
30929,0.018,0.832,108,1382
30930,0.568,0.5820000000000001,315,750
30931,0.662,0.18799999999999997,128,1224
30932,0.367,0.483,490,1458
30933,0.16699999999999995,0.683,777,1233
30934,0,0.965,930,1032
30935,0.806,0.344,766,1536
30936,0.508,0.34199999999999997,508,1794
30937,0.616,0.234,312,675
30938,0.043999999999999956,0.806,796,1853
30939,0.26,0.89,269,1732
30940,0.643,0.207,709,1079
30941,0,0.962,622,1815
30942,0.634,0.216,348,1245
30943,0.33699999999999997,0.513,266,327
30944,0.010000000000000037,0.84,308,1993
30945,0.863,0,377,606
30946,0.864,0,497,1411
30947,0.969,0.181,635,1550
30948,0.08199999999999999,0.768,122,1949
30949,0.535,0.31499999999999995,643,1834
30950,0.584,0.266,192,201
30951,0.91,0,343,419
30952,0.17,0.98,231,271
30953,0.26,0.89,240,402
30954,0.272,0.878,601,1314
30955,0.191,0.959,387,1102
30956,0.585,0.265,311,524
30957,0.101,1.0,336,392
30958,0.449,0.4009999999999999,491,1791
30959,0.469,0.381,884,1357
30960,0.29600000000000004,0.854,195,1048
30961,0.624,0.226,2,453
30962,0.834,0.016,980,1944
30963,0.048,1.0,742,840
30964,0.854,0,647,724
30965,0.43,0.42000000000000004,681,1246
30966,0.668,0.482,762,1555
30967,0.30000000000000004,0.85,728,1118
30968,0.706,0.44400000000000006,426,1826
30969,0.279,0.871,590,1651
30970,0.881,0.269,97,1317
30971,0.369,0.781,260,1515
30972,0.875,0,455,1833
30973,0.274,0.876,692,898
30974,0.45099999999999996,0.399,101,507
30975,0.8370000000000001,0.313,11,1571
30976,0.979,0.171,995,1422
30977,0.491,0.359,711,1173
30978,0.155,0.995,227,255
30979,0.12500000000000003,0.725,125,768
30980,0.43499999999999994,0.415,845,1816
30981,0.5690000000000001,0.581,973,1420
30982,1.0,0.122,483,1077
30983,0.089,0.761,296,1364
30984,0.135,0.715,127,148
30985,0.7340000000000001,0.416,602,1550
30986,0.027,0.823,163,709
30987,0.31500000000000006,0.835,981,1152
30988,0.17699999999999996,0.673,954,1048
30989,0.5119999999999999,0.338,411,1769
30990,0.198,0.652,395,1661
30991,0.658,0.492,257,1736
30992,0.657,0.493,244,504
30993,0.685,0.16499999999999995,327,348
30994,0.03,1.0,188,1395
30995,0.599,0.551,850,1181
30996,0.116,1.0,449,1250
30997,0.097,1.0,714,1185
30998,0.655,0.495,553,1602
30999,0.5800000000000001,0.57,438,966
31000,0.628,0.522,998,1849
31001,0.857,0.29300000000000004,746,946
31002,0.22199999999999995,0.928,52,1570
31003,0.818,0.332,1000,1099
31004,0.795,0.355,263,503
31005,0.5710000000000001,0.579,256,296
31006,0.12,1.0,318,397
31007,0.991,0,488,1240
31008,0.833,0.017000000000000043,30,735
31009,0.248,0.902,931,1603
31010,0.7120000000000001,0.438,215,1453
31011,0.682,0.16799999999999995,909,1227
31012,0.041,1.0,877,1633
31013,0.594,0.256,489,985
31014,0.998,0,595,1923
31015,0.637,0.513,812,1948
31016,0.407,0.44299999999999995,896,1364
31017,0.203,0.947,561,955
31018,0.163,0.6869999999999999,817,854
31019,0.304,0.846,87,1037
31020,0.131,1.0,637,798
31021,0.8670000000000001,0.283,865,1406
31022,0.539,0.31099999999999994,776,1812
31023,0.225,0.625,905,1022
31024,0.3849999999999999,0.465,79,1402
31025,0.32099999999999995,0.529,414,652
31026,0.814,0.336,485,1534
31027,0.704,0.14600000000000005,327,471
31028,0.0,0.85,977,1436
31029,0.737,0.413,39,1733
31030,0.176,0.674,131,1173
31031,0.06499999999999997,0.785,777,1426
31032,0.639,0.211,181,1664
31033,0.746,0.404,925,1627
31034,0.964,0.18600000000000003,298,1896
31035,1.0,0.003,338,1392
31036,0.651,0.499,235,1437
31037,0.7180000000000001,0.432,989,1637
31038,0,0.926,229,1437
31039,0.786,0.06399999999999997,397,401
31040,0.23199999999999996,0.918,959,1867
31041,0.485,0.365,4,1318
31042,0.662,0.488,800,928
31043,0.952,0.19800000000000004,699,970
31044,0.088,0.762,368,1125
31045,0.873,0.277,179,546
31046,0.11800000000000002,0.732,396,1841
31047,0.567,0.28300000000000003,41,579
31048,0.24200000000000002,0.608,349,1727
31049,0.281,0.869,766,1182
31050,0.916,0.23399999999999996,922,1369
31051,0.561,0.589,426,886
31052,0.636,0.214,884,1028
31053,1.0,0.058,546,869
31054,0.221,0.929,702,833
31055,0.3360000000000001,0.814,689,810
31056,0.78,0.37,84,1727
31057,0.922,0.228,484,1282
31058,0.06199999999999997,0.788,842,1119
31059,0.754,0.096,797,1761
31060,0.178,0.672,602,1399
31061,0.874,0,696,905
31062,1.0,0.144,184,636
31063,0.611,0.539,290,1442
31064,0.30099999999999993,0.549,652,658
31065,0.28600000000000003,0.864,148,463
31066,0.97,0.18000000000000002,492,1047
31067,0.624,0.226,540,1939
31068,0.837,0.31300000000000006,925,1797
31069,0.558,0.592,449,689
31070,1.0,0.051,11,1754
31071,0.214,0.936,801,1314
31072,1.0,0.083,509,1137
31073,0.06,1.0,170,1068
31074,0.534,0.616,281,1312
31075,0,0.932,349,1219
31076,0,0.951,968,1832
31077,0.42,0.7300000000000001,424,460
31078,0.677,0.17299999999999996,668,703
31079,0.4169999999999999,0.433,654,1467
31080,0.32000000000000006,0.83,360,1768
31081,0.016000000000000042,0.834,202,1100
31082,0.846,0.304,573,980
31083,0.34099999999999997,0.509,154,655
31084,0.258,0.892,611,1149
31085,0.978,0.17200000000000001,725,1503
31086,0.659,0.19099999999999998,303,505
31087,0.052,1.0,137,440
31088,0.358,0.792,259,1295
31089,0.715,0.43500000000000005,770,1402
31090,0.607,0.243,596,1625
31091,0.376,0.474,351,1721
31092,0.04099999999999995,0.809,712,1772
31093,0.446,0.404,369,1756
31094,0.843,0.007,657,830
31095,0.575,0.275,177,562
31096,0.31500000000000006,0.835,546,1466
31097,0,0.933,744,1170
31098,0.20600000000000004,0.944,280,1427
31099,0.409,0.44099999999999995,646,1386
31100,0.346,0.504,451,1556
31101,0.679,0.471,650,1473
31102,0.08499999999999999,0.765,348,1575
31103,0.359,0.491,563,1309
31104,0.892,0.258,255,1999
31105,0.34099999999999997,0.509,21,84
31106,0.44099999999999995,0.409,571,1401
31107,0.214,0.636,805,1585
31108,0.396,0.754,779,1875
31109,0.917,0.233,769,1313
31110,0.537,0.313,52,1146
31111,0.7200000000000001,0.43,587,971
31112,0.477,0.673,497,1494
31113,0.839,0.011,622,1349
31114,0.471,0.679,378,1605
31115,0.44000000000000006,0.71,398,621
31116,0.532,0.618,387,1676
31117,0.6669999999999999,0.183,957,1511
31118,0.23600000000000002,0.614,730,1461
31119,0.76,0.39,779,1572
31120,0.762,0.088,547,815
31121,0.116,0.734,566,759
31122,0.088,0.762,959,1000
31123,0.529,0.621,444,1762
31124,0.13600000000000004,0.714,113,1706
31125,0.69,0.4600000000000001,743,1854
31126,0.296,0.5539999999999999,130,383
31127,0.189,0.6609999999999999,348,1476
31128,0.739,0.11100000000000002,424,925
31129,0.046,1.0,720,981
31130,0.639,0.511,589,896
31131,0.991,0.159,888,1806
31132,0.376,0.474,797,1535
31133,0.981,0.169,285,1254
31134,0.484,0.366,166,1869
31135,0.259,0.891,108,1300
31136,0.352,0.498,317,1400
31137,0.8049999999999999,0.045,616,1394
31138,0.279,0.571,403,593
31139,0.315,0.535,605,1453
31140,0.9600000000000001,0.19,788,1774
31141,0.5,0.65,188,1748
31142,0.089,1.0,147,349
31143,0.572,0.278,626,1245
31144,0.628,0.222,198,1183
31145,0.703,0.147,106,1531
31146,0.716,0.43400000000000005,591,1064
31147,0.5710000000000001,0.579,895,903
31148,0.35,0.5,163,1294
31149,0.16299999999999995,0.687,587,668
31150,0.23500000000000001,0.615,619,695
31151,0.374,0.476,355,1366
31152,0.004,1.0,763,1018
31153,0.627,0.223,281,1696
31154,0.011,1.0,8,1922
31155,0.733,0.41700000000000004,202,1733
31156,0.726,0.124,618,1758
31157,0.6880000000000001,0.462,559,1914
31158,0.403,0.747,148,654
31159,0.924,0,205,1501
31160,0.95,0,590,1717
31161,0.30600000000000005,0.844,681,1459
31162,0.136,1.0,194,1201
31163,0.388,0.762,198,1648
31164,0.732,0.41800000000000004,716,1368
31165,0.695,0.15500000000000005,468,490
31166,0.24500000000000002,0.605,351,1066
31167,0.28900000000000003,0.861,595,1191
31168,0.808,0.34199999999999997,960,1472
31169,0.471,0.679,563,1612
31170,0.411,0.43899999999999995,795,995
31171,0,0.962,785,1730
31172,0.813,0.3370000000000001,909,1191
31173,0.775,0.07499999999999998,937,1439
31174,0.575,0.275,558,786
31175,0.349,0.801,719,1110
31176,0.774,0.376,993,1710
31177,0.665,0.485,363,1827
31178,0.931,0,369,1706
31179,0.597,0.253,272,1906
31180,0.745,0.105,998,1926
31181,0.558,0.592,106,445
31182,0.513,0.337,533,1313
31183,0.017000000000000043,0.833,688,745
31184,0,0.918,252,381
31185,1.0,0.132,301,1242
31186,0.236,0.914,426,1900
31187,0.348,0.802,434,658
31188,0.98,0.17,819,896
31189,0.192,0.658,994,1406
31190,0.215,0.635,443,707
31191,0.366,0.784,722,783
31192,0.603,0.24700000000000003,303,1481
31193,1.0,0.047,459,770
31194,0.51,0.33999999999999997,707,933
31195,0.801,0.349,303,1364
31196,0.7300000000000001,0.42,781,1908
31197,0.738,0.41200000000000003,711,1914
31198,0.428,0.7220000000000001,725,1442
31199,0.812,0.03799999999999995,650,1754
31200,0.032,0.818,153,1795
31201,0.17600000000000002,0.974,209,1257
31202,0.268,0.582,16,1519
31203,0.575,0.5750000000000001,636,673
31204,0.8170000000000001,0.333,459,1103
31205,0.488,0.662,530,1419
31206,0,0.993,234,1255
31207,0.537,0.31299999999999994,286,946
31208,0.673,0.477,606,1117
31209,0.928,0.222,585,1973
31210,0.697,0.153,965,1270
31211,0.172,0.9780000000000001,150,1077
31212,0.247,0.603,950,1635
31213,1.0,0.001,804,1349
31214,0.036,0.814,834,1569
31215,0.272,0.578,336,570
31216,0.527,0.323,645,1261
31217,1.0,0.06,751,795
31218,0.08299999999999999,0.767,264,1528
31219,0.24600000000000002,0.604,671,1453
31220,0.415,0.735,35,1449
31221,0.177,0.6729999999999999,576,1332
31222,0.66,0.18999999999999997,994,1041
31223,0.056,1.0,185,245
31224,0.122,0.728,795,1259
31225,0.424,0.7260000000000001,133,1434
31226,0.767,0.083,385,962
31227,0.21,0.64,999,1760
31228,0.14900000000000005,0.701,680,682
31229,0.612,0.238,664,844
31230,1.0,0.143,830,1684
31231,0.281,0.569,878,1629
31232,0.216,0.634,175,788
31233,0.644,0.206,349,1883
31234,0.275,0.875,932,1314
31235,0.953,0.19700000000000004,944,1208
31236,0.621,0.229,706,1516
31237,0.992,0.158,963,1935
31238,0.607,0.543,848,1970
31239,0.29000000000000004,0.86,395,1889
31240,0.096,0.754,548,900
31241,0.605,0.245,422,1245
31242,0.856,0.29400000000000004,609,1388
31243,0.499,0.651,60,417
31244,0.567,0.5830000000000001,366,690
31245,1.0,0.02,591,662
31246,0.866,0.284,951,1727
31247,0,0.852,961,1605
31248,0.711,0.139,31,829
31249,0.863,0,678,1438
31250,0.277,0.873,694,1664
31251,0.654,0.196,94,531
31252,0.773,0.07699999999999999,597,1466
31253,0.411,0.43899999999999995,829,1606
31254,0,0.893,708,916
31255,0.951,0,772,834
31256,0.747,0.10300000000000001,286,1976
31257,0.551,0.29899999999999993,114,468
31258,0.423,0.42699999999999994,327,1674
31259,0.13200000000000003,0.718,698,1984
31260,0.222,0.928,700,1026
31261,0,0.935,550,941
31262,0.755,0.095,935,1774
31263,0.266,0.584,284,1131
31264,0.405,0.745,553,1589
31265,0.057,0.7929999999999999,389,1151
31266,1.0,0.143,65,1043
31267,0,0.999,123,517
31268,0.19400000000000003,0.956,699,1395
31269,0.691,0.15900000000000006,351,712
31270,0.03700000000000006,0.813,84,992
31271,0.45199999999999996,0.398,792,1121
31272,0,0.98,205,720
31273,0.557,0.2929999999999999,599,845
31274,0.651,0.499,588,675
31275,0.135,1.0,854,886
31276,0.523,0.327,760,1490
31277,0.025,1.0,506,691
31278,0.806,0.344,673,1047
31279,0.86,0.29,128,1217
31280,0.273,0.877,253,939
31281,0.303,0.547,788,1604
31282,0.092,0.758,599,1427
31283,0.967,0,972,1880
31284,0.893,0.257,7,1483
31285,0.626,0.524,357,409
31286,0.946,0,444,519
31287,0.23,0.62,320,1516
31288,0,0.908,38,1866
31289,0.044,0.8059999999999999,90,1954
31290,0.347,0.803,99,1973
31291,0.868,0.28200000000000003,352,847
31292,0,0.908,213,1257
31293,0.21,0.64,330,626
31294,1.0,0.117,723,1815
31295,0.072,1.0,511,1046
31296,0.815,0.3350000000000001,113,872
31297,0.466,0.684,107,125
31298,0.462,0.388,479,1278
31299,0.748,0.102,1000,1394
31300,0.186,0.664,349,1174
31301,0.335,0.8150000000000001,385,1225
31302,0.883,0,436,1999
31303,0.351,0.799,250,706
31304,0.2879999999999999,0.562,348,1033
31305,0.934,0.21599999999999994,150,1711
31306,0.17900000000000002,0.971,420,1880
31307,0.218,0.932,735,1519
31308,0.65,0.19999999999999998,160,1705
31309,0.41900000000000004,0.731,894,1931
31310,0.611,0.23900000000000002,863,1854
31311,0.8119999999999999,0.338,897,1429
31312,0.7020000000000001,0.448,51,283
31313,0.02600000000000005,0.824,505,1732
31314,0.10300000000000001,0.747,522,1583
31315,0.225,0.925,796,1338
31316,0.122,1.0,784,808
31317,0.8270000000000001,0.323,52,664
31318,0.365,0.785,118,993
31319,0.186,0.9640000000000001,431,1546
31320,0.641,0.509,332,1147
31321,0.52,0.63,413,1977
31322,0.645,0.205,582,1555
31323,0.228,0.922,870,1269
31324,0.32400000000000007,0.826,792,1647
31325,0.956,0.19400000000000003,299,1784
31326,0.822,0.028,460,1237
31327,0.632,0.518,668,677
31328,0.102,1.0,316,1884
31329,0.22999999999999995,0.92,833,1670
31330,0.28300000000000003,0.567,13,1475
31331,0.848,0.302,421,1469
31332,0.927,0.223,47,1931
31333,0.265,0.885,745,1856
31334,0.299,0.8510000000000001,983,1967
31335,0.395,0.755,638,1310
31336,0.28800000000000003,0.862,664,1983
31337,0.516,0.33399999999999996,113,1980
31338,0.878,0.272,586,1880
31339,0.609,0.541,501,795
31340,0.993,0.157,906,1130
31341,0.05699999999999997,0.793,559,921
31342,0.272,0.578,165,857
31343,0.543,0.307,991,1004
31344,0,0.933,215,1960
31345,0.493,0.657,310,1807
31346,0.30900000000000005,0.841,468,475
31347,0.59,0.26,321,1995
31348,0.359,0.491,112,570
31349,0.854,0.296,852,1315
31350,0.5710000000000001,0.579,420,851
31351,0.643,0.507,194,1001
31352,0.324,0.826,514,1772
31353,0.30599999999999994,0.544,823,1972
31354,0.662,0.18799999999999997,805,1712
31355,0.392,0.758,305,759
31356,0.83,0.32000000000000006,925,1139
31357,0.797,0.353,131,932
31358,1.0,0.073,623,1606
31359,0.779,0.071,232,614
31360,0.591,0.559,17,1719
31361,0.419,0.731,58,1783
31362,0.723,0.12700000000000003,886,1372
31363,0.505,0.345,786,1769
31364,0.943,0,85,379
31365,0.313,0.537,889,1482
31366,0.396,0.454,457,1059
31367,0.544,0.606,42,1639
31368,0.119,1.0,619,1786
31369,0.348,0.502,365,964
31370,0.809,0.341,93,1552
31371,0.589,0.561,109,1096
31372,0.997,0.153,422,1762
31373,0.967,0,175,752
31374,0.16,0.99,82,1527
31375,0.9680000000000001,0.182,706,865
31376,0.472,0.378,86,1073
31377,0.605,0.545,239,1040
31378,0.45499999999999996,0.395,91,1075
31379,0.113,1.0,859,1877
31380,0.6669999999999999,0.183,565,1383
31381,0.394,0.756,307,1759
31382,0.445,0.4049999999999999,409,1791
31383,0.19199999999999998,0.658,568,1980
31384,0.313,0.8370000000000001,529,1409
31385,0.5660000000000001,0.584,35,650
31386,0.505,0.645,951,1984
31387,0.7120000000000001,0.438,593,636
31388,0.684,0.466,813,1802
31389,0.478,0.372,469,1925
31390,0.123,0.727,987,1464
31391,0.271,0.879,420,1513
31392,0.474,0.676,709,1625
31393,0.672,0.17799999999999996,791,1131
31394,0.487,0.663,239,482
31395,0,0.864,54,1980
31396,0,0.927,25,333
31397,0,0.938,977,1084
31398,0.13000000000000003,0.72,233,1620
31399,0.905,0.245,469,1637
31400,1.0,0.014,100,1061
31401,0.926,0.22399999999999995,953,1504
31402,0.8210000000000001,0.329,196,266
31403,0.682,0.468,902,936
31404,0.584,0.266,709,879
31405,0.654,0.196,790,1132
31406,0.5630000000000001,0.587,69,1375
31407,0.766,0.08399999999999999,13,1900
31408,0.409,0.741,51,760
31409,0.976,0.17400000000000002,775,1820
31410,0.866,0.284,190,1214
31411,0.707,0.443,551,1137
31412,0.821,0.32900000000000007,757,1033
31413,0.617,0.233,462,1088
31414,0.43099999999999994,0.419,893,906
31415,0.857,0.29300000000000004,120,426
31416,0.245,0.905,386,1190
31417,0.461,0.689,380,809
31418,0.28400000000000003,0.566,674,967
31419,0.559,0.591,972,1228
31420,0.432,0.7180000000000001,874,1122
31421,0.671,0.479,417,1678
31422,0.21399999999999994,0.936,734,1392
31423,0.458,0.6920000000000001,444,1191
31424,0.75,0.4,59,87
31425,0.834,0.016,69,1807
31426,0.787,0.363,719,947
31427,0.23,0.62,743,922
31428,0.795,0.355,322,676
31429,0.255,0.595,479,880
31430,0.066,1.0,56,1789
31431,0.555,0.295,963,1763
31432,0.7240000000000001,0.426,306,390
31433,0.783,0.367,116,1166
31434,0.018,1.0,679,745
31435,0.599,0.251,119,1949
31436,0.45799999999999996,0.392,504,1878
31437,0.385,0.765,62,1740
31438,0.043,1.0,705,1400
31439,0.7320000000000001,0.418,582,1463
31440,0.42299999999999993,0.427,555,1695
31441,0.304,0.846,170,888
31442,0.28300000000000003,0.567,808,1257
31443,0.8610000000000001,0.289,28,164
31444,0.151,0.699,531,1470
31445,0.15900000000000006,0.691,347,1677
31446,0.905,0.24499999999999997,580,1321
31447,0.115,1.0,253,1561
31448,0.847,0.0030000000000000304,178,1837
31449,0.964,0.18600000000000003,888,1384
31450,0.51,0.64,279,629
31451,0.648,0.502,485,1304
31452,0,0.972,538,1716
31453,0.472,0.678,413,736
31454,0.48,0.67,443,1235
31455,0.5339999999999999,0.316,287,1895
