id,x,y,z,ts_in,ts_out
27575,0.853,0.216,0.668,716,1931
27576,0.944,0.023,0.785,852,1628
27577,0.793,0.494,0.814,933,1094
27578,0.098,0.343,0.703,222,1223
27579,0.644,0.776,0.592,7,84
27580,0.343,0.03,0.993,967,1547
27581,0.43,0.72,0.185,281,1833
27582,0.412,0.292,0.377,576,849
27583,0.698,0.984,0.631,418,753
27584,0.714,0.186,0.145,866,1256
27585,0.286,0.748,0.75,713,1998
27586,0.283,0.482,0.053,729,1400
27587,0.646,0.717,0.093,901,1682
27588,0.269,0.197,0.855,951,1954
27589,0.908,0.885,0.756,777,1765
27590,0.895,0.34,0.506,504,1139
27591,0.465,0.466,0.67,330,1410
27592,0.915,0.673,0.968,680,1586
27593,0.191,0.963,0.362,495,968
27594,0.784,0.88,0.616,6,14
27595,0.529,0.904,0.972,812,1306
27596,0.215,0.307,0.769,400,1456
27597,0.688,0.863,0.503,969,1904
27598,0.74,0.836,0.541,8,500
27599,0.625,0.263,0.452,741,1453
27600,0.651,0.968,0.795,868,1009
27601,0.4,0.152,0.908,223,1531
27602,0.779,0.022,0.605,375,1996
27603,0.82,0.273,0.099,277,1361
27604,0.746,0.039,0.802,478,491
27605,0.151,0.228,0.908,664,909
27606,0.55,0.735,0.123,640,1085
27607,0.271,0.725,0.174,81,945
27608,0.545,0.485,0.681,628,1621
27609,0.453,0.814,0.797,218,613
27610,0.872,0.194,0.457,230,1219
27611,0.846,0.963,0.764,134,885
27612,0.369,0.705,0.212,341,1293
27613,0.407,0.772,0.896,385,1859
27614,0.51,0.345,0.232,998,1727
27615,0.877,0.455,0.944,561,1147
27616,0.978,0.143,0.963,42,1370
27617,0.708,0.265,0.248,206,675
27618,0.35,0.184,0.193,656,1382
27619,0.275,0.409,0.907,479,1510
27620,0.781,0.152,0.726,114,1353
27621,0.184,0.351,0.613,47,1704
27622,0.56,0.628,0.529,89,957
27623,0.995,0.249,0.87,661,1893
27624,0.722,0.615,0.244,998,1180
27625,0.198,0.043,0.192,772,828
27626,0.763,0.613,0.672,315,716
27627,0.219,0.935,0.131,400,1635
27628,0.453,0.831,0.589,255,938
27629,0.87,0.762,0.975,334,1238
27630,0.936,0.336,0.194,834,1465
27631,0.039,0.315,0.61,399,400
27632,0.23,0.936,0.536,597,1772
27633,0.895,0.735,0.93,923,1385
27634,0.604,0.758,0.404,934,1108
27635,0.781,0.537,0.63,813,1381
27636,0.401,0.587,0.803,622,1864
27637,0.994,0.542,0.611,223,1352
27638,0.46,0.427,0.016,963,1020
27639,0.76,0.593,0.907,708,1621
27640,0.864,0.202,0.014,537,766
27641,0.779,0.375,0.726,521,1723
27642,0.15,0.528,0.861,548,1368
27643,0.866,0.208,0.847,932,1814
27644,0.152,0.995,0.323,673,1362
27645,0.276,0.892,0.023,502,1544
27646,0.308,0.211,0.144,37,1944
27647,0.412,0.865,0.797,953,1911
27648,0.465,0.217,0.659,466,1332
27649,0.489,0.754,0.486,196,1409
27650,0.553,0.99,0.514,354,1972
27651,0.248,0.152,0.166,553,1362
27652,0.116,0.226,0.079,736,1473
27653,0.252,0.267,0.225,533,1528
27654,0.748,0.831,0.948,525,1525
27655,0.168,0.051,0.448,203,1992
27656,0.672,0.879,0.306,231,1910
27657,0.306,0.257,0.353,576,1187
27658,0.043,0.392,0.85,24,853
27659,0.01,0.556,0.706,695,1704
27660,0.323,0.687,0.078,150,1569
27661,0.682,0.985,0.482,509,913
27662,0.439,0.075,0.105,148,1865
27663,0.929,0.835,0.016,151,478
27664,0.8,0.806,0.712,21,1872
27665,0.833,0.554,0.199,38,1868
27666,0.579,0.609,0.779,496,1772
27667,0.885,0.375,0.189,830,1624
27668,0.28,0.817,0.106,238,491
27669,0.445,0.012,0.799,507,1316
27670,0.778,0.346,0.922,268,1654
27671,0.717,0.409,0.967,248,1433
27672,0.715,0.878,0.436,39,677
27673,0.739,0.517,0.743,945,1807
27674,0.835,0.029,0.755,966,1259
27675,0.359,0.243,0.776,552,1612
27676,0.246,0.04,0.986,25,1766
27677,0.52,0.876,0.36,412,504
27678,0.256,0.49,0.772,846,950
27679,0.997,0.533,0.058,693,1393
27680,0.975,0.455,0.321,144,185
27681,0.075,0.965,0.361,963,1089
27682,0.679,0.315,0.804,606,1108
27683,0.327,0.261,0.573,73,707
27684,0.435,0.989,0.324,860,1816
27685,0.866,0.302,0.817,318,1404
27686,0.676,0.282,0.874,27,1171
27687,0.518,0.955,0.445,37,1583
27688,0.875,0.26,0.613,753,1996
27689,0.19,0.887,0.666,921,1322
27690,0.242,0.375,0.901,218,519
27691,0.737,0.247,0.807,625,1515
27692,0.846,0.461,0.877,82,1899
27693,0.841,0.397,0.326,357,664
27694,0.526,0.789,0.639,969,1402
27695,0.13,0.136,0.244,75,1144
27696,0.13,0.915,0.542,632,1871
27697,0.152,0.573,0.226,861,1871
27698,0.665,0.38,0.266,67,848
27699,0.692,0.48,0.704,854,1768
27700,0.904,0.779,0.593,662,993
27701,0.549,0.938,0.493,375,678
27702,0.001,0.055,0.16,104,836
27703,0.297,0.483,0.765,166,1144
27704,0.979,0.495,0.413,357,448
27705,0.127,0.544,0.142,950,1519
27706,0.379,0.994,0.436,72,1439
27707,0.106,0.107,0.009,598,1604
27708,0.058,0.008,0.058,195,1007
27709,0.567,0.382,0.053,229,362
27710,0.568,0.933,0.654,338,1636
27711,0.378,0.102,0.041,970,1241
27712,0.91,0.668,0.581,525,857
27713,0.143,0.774,0.341,90,1622
27714,0.577,0.165,0.04,257,1778
27715,0.314,0.824,0.768,60,1901
27716,0.045,0.424,0.354,498,1457
27717,0.766,0.765,0.453,507,859
27718,0.556,0.04,0.432,995,1102
27719,0.081,0.354,0.46,966,1604
27720,0.53,0.665,0.344,261,1165
27721,0.572,0.167,0.838,747,1491
27722,0.944,0.958,0.318,203,1832
27723,0.058,0.218,0.682,461,1834
27724,0.684,0.994,0.613,987,1684
27725,0.788,0.56,0.264,422,573
27726,0.166,0.069,0.521,735,1767
27727,0.534,0.588,0.236,150,214
27728,0.599,0.901,0.282,619,1084
27729,0.03,0.334,0.653,235,962
27730,0.042,0.206,0.971,827,1006
27731,0.082,0.359,0.293,632,1522
27732,0.244,0.488,0.872,339,804
27733,0.991,0.261,0.33,682,1548
27734,0.89,0.075,0.618,426,902
27735,0.269,0.766,0.775,915,989
27736,0.735,0.684,0.869,690,823
27737,0.691,0.755,0.305,160,1852
27738,0.872,0.92,0.535,90,551
27739,0.855,0.322,0.124,687,1572
27740,0.178,0.447,0.061,606,1954
27741,0.948,0.424,0.972,933,1528
27742,0.587,0.32,0.151,821,999
27743,0.651,0.582,0.699,935,957
27744,0.244,0.955,0.578,210,1210
27745,0.929,0.092,0.249,261,1787
27746,0.034,0.607,0.129,16,1792
27747,0.572,0.272,0.419,161,992
27748,0.538,0.456,0.423,426,658
27749,0.504,0.705,0.408,648,1633
27750,0.615,0.467,0.874,894,1042
27751,0.515,0.098,0.356,633,1859
27752,0.058,0.738,0.229,410,1122
27753,0.068,0.416,0.16,719,1772
27754,0.791,0.259,0.52,937,1308
27755,0.457,0.855,0.12,439,918
27756,0.672,0.204,0.561,97,262
27757,0.634,0.598,0.155,908,1388
27758,0.109,0.272,0.792,49,1564
27759,0.242,0.712,0.515,220,750
27760,0.342,0.515,0.568,714,1077
27761,0.74,0.429,0.832,696,1173
27762,0.519,0.582,0.446,322,776
27763,0.851,0.937,0.364,950,1039
27764,0.226,0.615,0.89,437,468
27765,0.311,0.242,0.988,966,1976
27766,0.412,0.613,0.248,456,1715
27767,0.927,0.09,0.132,435,1251
27768,0.153,0.747,0.617,499,1903
27769,0.11,0.849,0.716,706,1170
27770,0.122,0.966,0.12,388,603
27771,0.783,0.255,0.066,298,760
27772,0.247,0.774,0.402,692,1180
27773,0.467,0.127,0.767,505,869
27774,0.542,0.576,0.143,650,841
27775,0.856,0.91,0.545,565,1260
27776,0.582,0.803,0.577,588,1408
27777,0.746,0.074,0.028,804,878
27778,0.862,0.474,0.517,428,775
27779,0.137,0.849,0.971,64,1394
27780,0.693,0.307,0.963,616,1528
27781,0.949,0.055,0.35,814,1463
27782,0.498,0.889,0.481,816,1675
27783,0.345,0.036,0.62,977,1987
27784,0.766,0.284,0.104,855,949
27785,0.831,0.663,0.244,901,1085
27786,0.499,0.539,0.127,444,1866
27787,0.877,0.462,0.936,278,1128
27788,0.333,0.09,0.547,893,1184
27789,0.55,0.118,0.614,715,1172
27790,0.673,0.865,0.379,375,1456
27791,0.065,0.586,0.127,715,1790
27792,0.921,0.672,0.255,49,1902
27793,0.555,0.261,0.023,155,491
27794,0.346,0.179,0.393,52,1230
27795,0.123,0.83,0.848,458,499
27796,0.68,0.859,0.02,82,102
27797,0.95,0.93,0.674,908,1680
27798,0.93,0.325,0.007,787,1173
27799,0.127,0.205,0.248,928,1103
27800,0.388,0.851,0.158,729,887
27801,0.716,0.55,0.849,921,1283
27802,0.343,0.872,0.709,471,661
27803,0.306,0.451,0.693,718,1710
27804,0.811,0.394,0.236,910,1986
27805,0.753,0.719,0.764,547,1441
27806,0.04,0.876,0.507,817,1868
27807,0.923,0.823,0.141,289,678
27808,0.347,0.231,0.047,47,1003
27809,0.271,0.04,0.542,77,1970
27810,0.567,0.24,0.494,991,1659
27811,0.613,0.448,0.93,975,1058
27812,0.317,0.305,0.376,838,1781
27813,0.835,0.535,0.694,361,1276
27814,0.781,0.88,0.681,409,1916
27815,0.12,0.37,0.476,132,1381
27816,0.142,0.031,0.864,999,1275
27817,0.694,0.128,0.117,731,823
27818,0.548,0.955,0.412,720,1114
27819,0.553,0.951,0.18,115,1107
27820,0.069,0.088,0.859,374,1539
27821,0.498,0.103,0.767,477,961
27822,0.509,0.641,0.408,562,1663
27823,0.698,0.314,0.513,312,495
27824,0.427,0.872,0.922,247,944
27825,0.327,0.641,0.652,958,1837
27826,0.467,0.556,0.429,357,1055
27827,0.316,0.862,0.991,190,1682
27828,0.061,0.186,0.367,694,1281
27829,0.311,0.126,0.47,246,1872
27830,0.463,0.458,0.152,820,1779
27831,0.546,0.384,0.59,62,610
27832,0.717,0.945,0.976,151,461
27833,0.414,0.661,0.265,204,1088
27834,0.419,0.952,0.673,998,1949
27835,0.089,0.231,0.209,641,1908
27836,0.477,0.631,0.651,985,1552
27837,0.9,0.856,0.416,838,1823
27838,0.206,0.079,0.308,190,194
27839,0.611,0.885,0.681,375,463
27840,0.051,0.172,0.468,518,1362
27841,0.585,0.505,0.093,905,1544
27842,0.425,0.37,0.247,305,1207
27843,0.223,0.707,0.022,393,1414
27844,0.583,0.522,0.119,983,1073
27845,0.83,0.375,0.028,608,1613
27846,0.471,0.736,0.864,340,1590
27847,0.115,0.386,0.823,156,1859
27848,0.077,0.587,0.755,315,912
27849,0.072,0.582,0.505,732,1356
27850,0.723,0.701,0.065,961,1311
27851,0.129,0.336,0.314,66,1695
27852,0.738,0.972,0.31,819,1328
27853,0.708,0.361,0.023,715,790
27854,0.124,0.297,0.829,358,770
27855,0.084,0.961,0.872,905,1269
27856,0.549,0.588,0.463,457,1516
27857,0.828,0.827,0.039,61,854
27858,0.924,0.984,0.079,637,1074
27859,0.629,0.503,0.712,618,1845
27860,0.083,0.594,0.273,54,1082
27861,0.181,0.83,0.051,491,1183
27862,0.102,0.908,0.499,70,1307
27863,0.638,0.654,0.93,424,870
27864,0.457,0.445,0.25,109,138
27865,0.597,0.981,0.633,401,418
27866,0.292,0.144,0.002,781,1452
27867,0.29,0.442,0.006,226,884
27868,0.851,0.99,0.722,907,1364
27869,0.635,0.099,0.782,645,825
27870,0.208,0.779,0.004,331,1365
27871,0.033,0.325,0.723,598,1160
27872,0.179,0.068,0.252,874,1162
27873,0.794,0.91,0.737,616,908
27874,0.811,0.544,0.861,402,1245
27875,0.989,0.472,0.488,17,1832
27876,0.101,0.087,0.96,731,940
27877,0.986,0.548,0.155,216,897
27878,0.609,0.926,0.099,816,1802
27879,0.157,0.108,0.808,75,510
27880,0.639,0.37,0.577,7,136
27881,0.7,0.147,0.03,22,1090
27882,0.929,0.096,0.622,906,1706
27883,0.311,0.768,0.051,955,1013
27884,0.237,0.314,0.873,505,1664
27885,0.868,0.994,0.986,475,1695
27886,0.333,0.304,0.475,72,703
27887,0.555,0.598,0.837,113,176
27888,0.944,0.355,0.628,293,1496
27889,0.509,0.254,0.828,37,1947
27890,0.578,0.689,0.454,727,1913
27891,0.373,0.447,0.4,966,1802
27892,0.684,0.835,0.369,816,1017
27893,0.878,0.791,0.52,382,1767
27894,0.335,0.152,0.354,558,1446
27895,0.632,0.148,0.551,939,1414
27896,0.784,0.068,0.379,346,1095
27897,0.333,0.954,0.772,679,1140
27898,0.479,0.376,0.048,561,1562
27899,0.316,0.854,0.337,834,1833
27900,0.482,0.102,0.71,701,1443
27901,0.126,0.743,0.751,235,1338
27902,0.282,0.203,0.939,150,1775
27903,0.573,0.048,0.977,527,956
27904,0.692,0.661,0.191,474,553
27905,0.151,0.556,1.0,815,910
27906,0.264,0.198,0.676,979,1451
27907,0.325,0.124,0.437,824,1167
27908,0.747,0.529,0.611,81,1748
27909,0.388,0.255,0.732,221,298
27910,0.091,0.754,0.05,204,1275
27911,0.259,0.925,0.208,832,1061
27912,0.793,0.296,0.528,211,1369
27913,0.421,0.982,0.414,253,425
27914,0.953,0.664,0.537,764,811
27915,0.814,0.55,0.377,163,1777
27916,0.924,0.437,0.326,688,1560
27917,0.548,0.578,0.205,947,1311
27918,0.52,0.839,0.928,870,1158
27919,0.063,0.993,0.785,372,1841
27920,0.01,0.382,0.144,104,1851
27921,0.72,0.374,0.028,295,1020
27922,0.273,0.387,0.238,409,1790
27923,0.402,0.983,0.217,359,1396
27924,0.768,0.537,0.736,484,845
27925,0.542,0.889,0.402,756,1392
27926,0.403,0.468,0.312,333,747
27927,0.997,0.849,0.785,480,1076
27928,0.16,0.582,0.19,385,1764
27929,0.668,0.947,0.532,142,720
27930,0.66,0.467,0.911,229,1682
27931,0.544,0.722,0.312,849,1822
27932,0.3,0.408,0.75,48,108
27933,0.616,0.3,0.947,498,1772
27934,0.644,0.304,0.148,108,694
27935,0.353,0.21,0.175,512,870
27936,0.601,0.518,0.797,224,1806
27937,0.905,0.353,0.233,50,1764
27938,0.307,0.72,0.554,972,1464
27939,0.667,0.491,0.31,616,1567
27940,0.495,0.629,0.419,828,1877
27941,0.411,0.186,0.746,624,759
27942,0.895,0.885,0.558,588,1858
27943,0.912,0.124,0.896,406,469
27944,0.135,0.397,0.637,835,1660
27945,0.739,0.689,0.056,41,557
27946,0.18,0.55,0.825,974,1315
27947,0.167,0.918,0.643,177,1711
27948,0.889,0.77,0.696,378,589
27949,0.202,0.199,0.918,232,1753
27950,0.615,0.061,0.754,706,1344
27951,0.252,0.091,0.201,165,957
27952,0.324,0.136,0.284,103,1929
27953,0.262,0.708,0.694,347,1490
27954,0.914,0.057,0.58,516,928
27955,0.198,0.728,0.241,249,858
27956,0.779,0.902,0.669,98,565
27957,0.829,0.797,0.694,304,1112
27958,0.764,0.417,0.331,296,298
27959,0.399,0.896,0.981,603,1308
27960,0.825,0.569,0.371,681,749
27961,0.983,0.021,0.777,136,210
27962,0.812,0.558,0.126,595,622
27963,0.321,0.701,0.586,623,1780
27964,0.483,0.015,0.018,352,1284
27965,0.267,0.282,0.791,975,1560
27966,0.156,0.176,0.402,607,1427
27967,0.109,0.268,0.591,454,1565
27968,0.271,0.852,0.815,778,924
27969,0.097,0.932,0.187,398,1758
27970,0.34,0.375,0.209,363,787
27971,0.006,0.924,0.798,783,1254
27972,0.023,0.046,0.658,344,1557
27973,0.627,0.312,0.971,113,1940
27974,0.938,0.839,0.613,956,1080
27975,0.727,0.694,0.193,646,1395
27976,0.765,0.901,0.344,850,1602
27977,0.751,0.227,0.333,962,1909
27978,0.221,0.404,0.092,777,1907
27979,0.357,0.034,0.38,789,1751
27980,0.59,0.124,0.613,548,796
27981,0.631,0.405,0.837,674,1697
27982,0.863,0.312,0.746,712,890
27983,0.392,0.857,0.729,238,566
27984,0.138,0.882,0.231,472,1688
27985,0.45,0.01,0.401,702,1634
27986,0.631,0.222,0.842,477,1997
27987,0.58,0.981,0.754,647,1436
27988,0.291,0.264,0.601,59,1961
27989,0.428,0.42,0.417,974,1420
27990,0.56,0.671,0.735,39,1401
27991,0.565,0.437,0.049,91,472
27992,0.66,0.469,0.993,994,1721
27993,0.506,0.363,0.048,311,968
27994,0.851,0.339,0.237,527,599
27995,0.648,0.006,0.125,252,1969
27996,0.123,0.695,0.733,576,865
27997,0.585,0.029,0.578,472,938
27998,0.966,0.275,0.913,954,1185
27999,0.702,0.668,0.569,367,1063
28000,0.691,0.528,0.855,699,796
28001,0.38,0.983,0.403,832,950
28002,0.005,0.608,0.851,721,1154
28003,0.823,0.138,0.911,443,644
28004,0.887,0.264,0.703,999,1394
28005,0.212,0.683,0.777,493,1751
28006,0.702,0.78,0.87,536,1455
28007,0.827,0.676,0.267,277,315
28008,0.793,0.908,0.488,561,1522
28009,0.391,0.886,0.399,319,773
28010,0.552,0.404,0.557,928,1181
28011,0.195,0.627,0.839,692,724
28012,0.323,0.113,0.468,241,907
28013,0.592,0.885,0.017,598,1216
28014,0.059,0.513,0.658,743,1181
28015,0.419,0.144,0.06,348,681
28016,0.603,0.785,0.154,443,1583
28017,0.436,0.185,0.36,243,244
28018,0.745,0.195,0.047,629,948
28019,0.191,0.41,0.59,987,1596
28020,0.718,0.644,0.135,553,1336
28021,0.938,0.86,0.842,502,1040
28022,0.281,0.487,0.945,105,333
28023,0.801,0.156,0.683,948,1572
28024,0.687,0.455,0.528,166,1377
28025,0.689,0.469,0.594,58,868
28026,0.945,0.661,0.382,212,876
28027,0.796,0.813,0.006,834,1500
28028,0.925,0.324,0.965,313,1633
28029,0.478,0.195,0.99,959,1273
28030,0.646,0.624,0.308,675,1590
28031,0.93,0.014,0.334,284,1963
28032,0.082,0.64,0.214,540,1328
28033,0.493,0.812,0.656,527,1076
28034,0.788,0.182,0.404,75,1284
28035,0.625,0.284,0.203,181,394
28036,0.019,0.009,0.375,37,74
28037,0.312,0.719,0.587,234,1409
28038,0.075,0.108,0.627,496,1916
28039,0.459,0.109,0.38,666,1928
28040,0.07,0.139,0.764,559,583
28041,0.371,0.904,0.322,340,447
28042,0.029,0.955,0.513,965,1606
28043,0.412,0.695,0.742,17,565
28044,0.16,0.38,0.246,352,1549
28045,0.004,0.27,0.3,928,959
28046,0.489,0.384,0.896,186,1734
28047,0.988,0.862,0.421,817,1583
28048,0.484,0.718,0.421,502,1972
28049,0.485,0.716,0.639,321,469
28050,0.95,0.251,0.946,596,1753
28051,0.132,0.053,0.156,840,1054
28052,0.824,0.421,0.123,162,1888
28053,0.435,0.831,0.949,406,481
28054,0.261,0.904,0.12,485,1355
28055,0.202,0.288,0.636,18,1801
28056,0.374,0.917,0.184,652,1583
28057,0.409,0.64,0.874,937,1266
28058,0.915,0.944,0.327,544,1195
28059,0.769,0.155,0.511,22,1577
28060,0.786,0.21,0.173,601,1877
28061,0.083,0.672,0.382,782,1075
28062,0.446,0.487,0.28,165,1363
28063,0.834,0.409,0.915,407,413
28064,0.378,0.748,0.716,753,1536
28065,0.574,0.92,0.622,265,1209
28066,0.278,0.154,0.905,219,808
28067,0.895,0.102,0.279,94,155
28068,0.035,0.494,0.795,728,2000
28069,0.661,0.79,0.975,877,1496
28070,0.881,0.129,0.829,761,1843
28071,0.963,0.419,0.778,212,1594
28072,0.931,0.831,0.519,230,832
28073,0.434,0.596,0.395,900,1076
28074,0.712,0.186,0.389,160,929
28075,0.956,0.339,0.478,192,668
28076,0.955,0.628,0.181,706,1240
28077,0.357,0.955,0.287,536,1698
28078,0.974,0.268,0.06,688,1533
28079,0.726,0.913,0.141,972,1750
28080,0.492,0.306,0.744,89,1639
28081,0.655,0.186,0.097,133,262
28082,0.619,0.237,0.037,920,1594
28083,0.964,0.723,0.28,573,1208
28084,0.642,0.666,0.762,234,1092
28085,0.31,0.047,0.707,65,420
28086,0.426,0.962,0.598,912,1572
28087,0.023,0.546,0.686,997,1937
28088,0.319,0.513,0.675,479,1220
28089,0.781,0.086,0.97,598,1127
28090,0.138,0.379,0.797,156,2000
28091,0.937,0.017,0.985,205,1172
28092,0.598,0.885,0.539,874,1282
28093,0.759,0.869,0.183,301,1978
28094,0.034,0.042,0.29,725,1227
28095,0.696,0.014,0.357,192,1006
28096,0.101,0.611,0.334,564,1101
28097,0.102,0.153,0.687,219,696
28098,0.929,0.531,0.103,256,1984
28099,0.054,0.533,0.648,609,1016
28100,0.784,0.821,0.132,328,906
28101,0.306,0.124,0.085,861,1070
28102,0.953,0.545,0.919,589,1327
28103,0.738,0.168,0.254,594,1034
28104,0.467,0.56,0.752,794,1756
28105,0.615,0.038,0.448,977,1507
28106,0.103,0.129,0.413,811,1286
28107,0.755,0.327,0.896,838,1880
28108,0.842,0.963,0.333,729,1044
28109,0.235,0.743,0.187,828,1985
28110,0.787,0.662,0.512,883,1039
28111,0.643,0.182,0.972,363,1634
28112,0.457,0.287,0.234,819,933
28113,0.487,0.665,0.391,439,1110
28114,0.692,0.972,0.968,305,802
28115,0.885,0.64,0.621,412,594
28116,0.341,0.002,0.113,157,1550
28117,0.089,0.552,0.833,807,1262
28118,0.234,0.762,0.376,472,671
28119,0.862,0.102,0.202,998,1747
28120,0.992,0.212,0.177,188,1919
28121,0.544,0.122,0.569,906,1744
28122,0.692,0.605,0.683,490,1604
28123,0.175,0.595,0.382,891,1241
28124,0.209,0.196,0.752,548,1116
28125,0.429,0.929,0.399,12,226
28126,0.168,0.384,0.707,733,1592
28127,0.221,0.166,0.066,525,1655
28128,0.758,0.998,0.582,425,1590
28129,0.559,0.859,0.764,621,1895
28130,0.021,0.408,0.182,689,1631
28131,0.579,0.802,0.936,824,1533
28132,0.932,0.698,0.475,360,1238
28133,0.01,0.258,0.16,254,1241
28134,0.604,0.142,0.06,563,881
28135,0.278,0.918,0.487,757,1672
28136,0.855,0.265,0.965,952,1568
28137,0.755,0.089,0.56,98,173
28138,0.983,0.259,0.01,723,733
28139,0.409,0.808,0.338,271,1543
28140,0.562,0.792,0.708,110,1356
28141,0.249,0.942,0.866,948,1010
28142,0.657,0.05,0.717,720,1878
28143,0.109,0.945,0.557,12,160
28144,0.182,0.824,0.503,7,81
28145,0.116,0.689,0.124,797,1290
28146,0.867,0.581,0.94,150,305
28147,0.214,0.191,0.763,571,1235
28148,0.233,0.372,0.4,296,1516
28149,0.911,0.707,0.799,908,1567
28150,0.215,0.786,0.313,240,1183
28151,0.396,0.254,0.287,573,611
28152,0.317,0.598,0.473,106,857
28153,0.617,0.072,0.915,553,808
28154,0.337,0.487,0.626,859,896
28155,0.238,0.393,0.179,964,1399
28156,0.202,0.153,0.637,20,527
28157,0.744,0.458,0.329,252,522
28158,0.159,0.639,0.006,88,165
28159,0.788,0.249,0.523,407,1388
28160,0.159,0.154,0.232,929,1255
28161,0.55,0.914,0.657,34,1933
28162,0.62,0.223,0.899,420,576
28163,0.293,0.911,0.004,961,1058
28164,0.357,0.607,0.663,157,434
28165,0.184,0.573,0.125,893,1978
28166,0.508,0.14,0.009,979,1565
28167,0.345,0.171,0.234,493,946
28168,0.843,0.848,0.12,209,451
28169,0.61,0.826,0.762,567,1363
28170,0.94,0.47,0.464,759,1408
28171,0.431,0.89,0.19,15,1446
28172,0.795,0.674,0.644,274,641
28173,0.466,0.424,0.676,617,1186
28174,0.26,0.321,0.671,657,1292
28175,0.869,0.487,0.719,304,1766
28176,0.833,0.098,0.35,725,1156
28177,0.193,0.372,0.936,508,666
28178,0.951,0.33,0.354,106,655
28179,0.893,0.975,0.035,938,1699
28180,0.628,0.32,0.992,886,1187
28181,0.269,0.381,0.266,452,1073
28182,0.552,0.241,0.588,187,1774
28183,0.033,0.212,0.63,496,521
28184,0.28,0.352,0.143,315,433
28185,0.36,0.93,0.584,682,1647
28186,0.535,0.334,0.962,968,1506
28187,0.214,0.399,0.453,237,1735
28188,0.565,0.495,0.913,868,1242
28189,0.953,0.7,0.719,741,1807
28190,0.136,0.14,0.492,312,570
28191,0.178,0.874,0.944,896,958
28192,0.86,0.402,0.303,706,733
28193,0.389,0.2,0.678,297,1426
28194,0.259,0.383,0.86,374,1159
28195,0.525,0.3,0.489,463,1639
28196,0.969,0.318,0.618,682,841
28197,0.33,0.794,0.997,138,296
28198,0.66,0.031,0.197,733,1690
28199,0.271,0.334,0.055,732,922
28200,0.292,0.576,0.367,234,1022
28201,0.663,0.351,0.648,31,1237
28202,0.394,0.882,0.957,439,817
28203,0.834,0.605,0.626,351,739
28204,0.891,0.908,0.001,531,589
28205,0.305,0.898,0.239,520,1971
28206,0.013,0.207,0.851,787,1251
28207,0.22,0.903,0.382,976,1689
28208,0.025,0.04,0.979,421,980
28209,0.97,0.995,0.147,908,1875
28210,0.808,0.617,0.006,862,1940
28211,0.0,0.199,0.137,718,1640
28212,0.496,0.685,0.94,746,1712
28213,0.155,0.655,0.357,477,1174
28214,0.135,0.043,0.983,8,690
28215,0.953,0.481,0.081,624,771
28216,0.375,0.582,0.864,64,1287
28217,0.119,0.769,0.796,108,1604
28218,0.431,0.432,0.408,242,418
28219,0.807,0.472,0.051,816,1820
28220,0.869,0.257,0.583,591,1496
28221,0.893,0.509,0.808,385,521
28222,0.496,0.786,0.297,57,1957
28223,0.87,0.96,0.87,981,1938
28224,0.173,0.443,0.872,424,1205
28225,0.518,0.964,0.367,508,1719
28226,0.684,0.37,0.139,626,1730
28227,0.282,0.489,0.321,620,1236
28228,0.608,0.296,0.101,330,1595
28229,0.065,0.565,0.118,123,1188
28230,0.346,0.881,0.58,402,1540
28231,0.863,0.644,0.438,186,1449
28232,0.822,0.415,0.72,599,1227
28233,0.522,0.348,0.901,260,420
28234,0.346,0.248,0.279,526,1009
28235,0.312,0.457,0.551,520,1761
28236,0.611,0.669,0.133,303,748
28237,0.549,0.801,0.558,180,847
28238,0.003,0.069,0.56,556,643
28239,0.171,0.634,0.62,457,948
28240,0.996,0.654,0.191,501,1481
28241,0.152,0.083,0.384,573,1841
28242,0.452,0.728,0.249,220,1111
28243,0.185,0.536,0.624,748,1332
28244,0.271,0.721,0.597,588,1086
28245,0.615,0.014,0.108,483,980
28246,0.398,0.161,0.289,535,1752
28247,0.011,0.604,0.833,675,1641
28248,0.173,0.592,0.8,556,1886
28249,0.798,0.848,0.517,166,1162
28250,0.566,0.299,0.838,711,1016
28251,0.792,0.295,0.919,722,1568
28252,0.776,0.789,0.367,230,253
28253,0.218,0.081,0.493,462,706
28254,0.158,0.588,0.303,807,1903
28255,0.029,0.22,0.896,598,1092
28256,0.584,0.438,0.975,427,938
28257,0.342,0.368,0.14,802,1616
28258,0.038,0.294,0.324,76,879
28259,0.442,0.931,0.663,698,1780
28260,0.882,0.743,0.939,985,1092
28261,0.341,0.612,0.675,199,1345
28262,0.99,0.896,0.767,521,926
28263,0.515,0.731,0.964,604,1755
28264,0.722,0.868,0.142,792,1259
28265,0.191,0.316,0.678,673,768
28266,0.675,0.976,0.205,270,1675
28267,0.721,0.355,0.428,455,1669
28268,0.715,0.181,0.785,24,1713
28269,0.213,0.725,0.617,334,1349
28270,0.748,0.517,0.153,682,1106
28271,0.206,0.053,0.945,22,1377
28272,0.206,0.338,0.064,225,1441
28273,0.264,0.846,0.814,728,1911
28274,0.996,0.123,0.304,438,1577
28275,0.834,0.19,0.077,266,895
28276,0.939,0.974,0.668,235,1908
28277,0.56,0.825,0.87,314,1848
28278,0.228,0.182,0.108,82,431
28279,0.564,0.371,0.237,581,1971
28280,0.839,0.371,0.286,216,732
28281,0.592,0.608,0.166,144,684
28282,0.892,0.192,0.112,553,1677
28283,0.325,0.193,0.865,216,809
