id,x,y,z,ts_in,ts_out
22393,0.281,0.281,0.869,225,246
22394,0.545,0.605,0.245,23,173
22395,0.215,0.515,0.635,850,1622
22396,0.81,0.81,0.34,283,1637
22397,0.403,0.747,0.403,850,1070
22398,0.59,0.59,0.56,645,1564
22399,0.441,0.441,0.709,186,562
22400,0.685,0.165,0.165,250,1745
22401,0.667,0.667,0.183,254,1327
22402,0.674,0.476,0.176,911,1897
22403,0.231,0.919,0.619,64,1928
22404,0.381,0.769,0.469,835,1161
22405,0.514,0.636,0.514,684,1162
22406,0.522,0.522,0.328,693,1019
22407,0.668,0.482,0.368,690,1164
22408,0.7,0.7,0.45,312,608
22409,0.983,0,0.167,535,1006
22410,0.377,0.473,0.473,859,1013
22411,0.228,0.622,0.228,140,1889
22412,0.212,0.638,0.638,969,1828
22413,0.893,0.593,0.257,315,949
22414,0.378,0.472,0.772,255,1978
22415,0.701,0.449,0.149,410,1600
22416,0.379,0.679,0.471,791,1445
22417,0.647,0.503,0.647,522,1855
22418,0.579,0.271,0.579,159,1423
22419,0.336,0.336,0.514,85,1839
22420,0.657,0.493,0.657,874,1794
22421,0.319,0.619,0.531,367,1032
22422,0.831,0.319,0.319,737,1490
22423,0.76,0.09,0.09,658,885
22424,0.123,1.0,1,417,750
22425,0,0.982,0.168,674,1464
22426,0.976,0.174,0.976,649,1122
22427,0.266,0.584,0.266,468,1597
22428,0.355,0.655,0.495,548,1355
22429,0.214,0.636,0.636,572,926
22430,0.736,0.436,0.414,620,1579
22431,0.707,0.707,0.443,352,510
22432,0.189,0.961,0,710,1020
22433,0,0.999,0,293,1332
22434,0.593,0.557,0.257,276,1589
22435,0.02,1.0,0.83,633,670
22436,0.37,0.48,0.67,783,956
22437,0.577,0.877,0.273,799,815
22438,0.205,0.645,0.205,111,1592
22439,0.793,0.357,0.493,678,1138
22440,0.708,0.408,0.442,181,395
22441,0.353,0.797,0.053,95,1021
22442,0.252,0.898,0,3,1032
22443,0.045,0.805,0.345,467,1256
22444,0.836,0.536,0.314,820,1882
22445,0.657,0.193,0.657,272,1257
22446,0.652,0.498,0.352,159,1070
22447,0.363,0.487,0.787,908,1063
22448,0.888,0.262,0.588,772,1829
22449,0.733,0.117,0.417,139,867
22450,0.515,0.815,0.335,386,1138
22451,0.147,0.447,0.703,830,984
22452,0.169,0.169,0.681,291,642
22453,0.895,0,0,536,1661
22454,0.799,0.051,0.351,485,1220
22455,0.559,0.591,0.291,384,1572
22456,0.689,0.461,0.461,37,1579
22457,0.765,0.085,0.765,538,1641
22458,0.222,0.628,0.628,641,688
22459,0.155,0.155,0.695,576,1274
22460,0.036,0.814,0.036,864,1086
22461,0.653,0.197,0.497,34,697
22462,0.9,0.25,0,437,1339
22463,1.0,0.005,0.845,954,1041
22464,0.06,0.79,0.79,28,904
22465,0.534,0.616,0.234,238,665
22466,1.0,0.712,0.138,309,704
22467,0.858,0.292,0.292,410,839
22468,0.408,0.742,0.408,747,1889
22469,0.701,0.149,0.449,124,604
22470,0.989,0,0.161,601,778
22471,0.161,0.689,0.689,571,577
22472,0.983,0.167,0.983,557,1454
22473,0.294,0.856,0.294,859,1909
22474,0.053,0.797,0.353,413,1782
22475,0.95,0,0.2,282,1250
22476,0.6,0.6,0.25,984,994
22477,0.533,0.317,0.317,675,1342
22478,0.607,0.243,0.907,692,1286
22479,0.85,0.85,0.3,819,1225
22480,0.734,0.116,0.734,642,1055
22481,0.57,0.57,0.58,125,1930
22482,0.241,0.609,0.241,618,917
22483,0.53,0.32,0.53,310,1816
22484,0.866,0.284,0.566,10,424
22485,0.329,0.821,0.329,798,1273
22486,0.801,0.801,0.349,867,1572
22487,0,0.865,0.285,411,1094
22488,0.454,0.396,0.396,601,1011
22489,0.027,0.027,0.823,550,1108
22490,0.326,0.824,0.824,214,282
22491,0.428,0.422,0.422,385,690
22492,0.245,0.545,0.605,831,1980
22493,0.771,0.379,0.379,315,497
22494,0.312,0.312,0.838,125,1474
22495,0.295,0.595,0.555,29,1416
22496,0.74,0.11,0.41,649,1105
22497,1.0,0.795,0.055,944,1154
22498,0.766,0.084,0.384,502,1109
22499,0.766,0.084,0.384,615,761
22500,0.846,0.304,0.546,982,1063
22501,0.127,0.723,1,384,1185
22502,0.38,0.77,0.47,563,1256
22503,0.655,0.355,0.495,964,1787
22504,0,0,0.922,558,807
22505,0.592,0.558,0.258,984,1338
22506,0.21,0.64,0.64,498,1399
22507,0.273,0.573,0.577,578,1237
22508,0.675,0.475,0.675,236,869
22509,1.0,0.124,1.0,574,1042
22510,0.656,0.656,0.194,985,1581
22511,0.427,0.723,0.427,784,1186
22512,0.999,0.151,0,224,1204
22513,0.007,1.0,0.843,971,1571
22514,0.408,0.408,0.442,759,890
22515,0.219,0.519,0.631,740,1669
22516,0.807,0.043,0.807,887,1509
22517,0.515,0.635,0.515,359,567
22518,0.656,0.494,0.194,168,1542
22519,0.283,0.867,0.867,324,819
22520,0.157,0.693,0.457,947,1003
22521,0.283,0.867,0,514,1943
22522,0.053,1.0,1,253,808
22523,0.742,0.108,0.742,602,1399
22524,0.354,0.496,0.354,647,747
22525,0.144,1.0,1,956,1200
22526,0.265,0.265,0.585,807,992
22527,0.499,0.651,0.499,989,1635
22528,0.728,0.422,0.728,391,1309
22529,0.321,0.529,0.529,571,874
22530,0.335,0.335,0.515,848,1466
22531,0.933,0.217,0.217,35,751
22532,0.157,0.993,0.157,168,1801
22533,0.589,0.589,0.561,867,1092
22534,0.856,0.294,0.856,473,906
22535,0.413,0.737,0.413,658,1158
22536,0.454,0.396,0.696,188,1300
22537,0.933,0,0.217,714,1522
22538,0.475,0.475,0.375,598,1676
22539,0.637,0.637,0.513,42,1283
22540,0.817,0.033,0.333,804,1053
22541,0.054,0.054,0.796,12,362
22542,0.319,0.019,0.831,534,1106
22543,1.0,1.0,0.022,163,272
22544,0.029,1.0,1,234,1113
22545,0.663,0.663,0.487,422,808
22546,0.897,0.897,0.253,78,621
22547,0.806,0.344,0.044,217,1135
22548,0.956,0.656,0.194,866,949
22549,0.252,0.598,0.598,274,1010
22550,0.862,0,0,828,1972
22551,0.061,1.0,0.789,729,1631
22552,0.311,0.839,0.011,779,1483
22553,0.153,0.997,0.697,951,1298
22554,0.266,0.566,0.584,61,1142
22555,0.0,0.85,0.0,311,1702
22556,0.901,0.601,0.249,109,213
22557,0.192,0.658,0.492,599,1807
22558,0.079,0.771,0.771,123,801
22559,0.554,0.596,0.296,812,1690
22560,0.028,0.822,1,821,1764
22561,0.096,0.754,0.396,525,1256
22562,0.858,0.292,0.558,825,1935
22563,0.942,0,0.208,699,1902
22564,0.012,0.012,0.838,202,523
22565,0.468,0.682,0.382,82,1204
22566,0.472,0.472,0.378,806,909
22567,0.197,0.953,0.197,859,1832
22568,0.018,0.832,0.018,94,432
22569,0.446,0.704,0.146,469,838
22570,1.0,1.0,0.04,117,1933
22571,0.736,0.736,0.114,795,1613
22572,0.687,0.687,0.163,169,1667
22573,0.875,0.575,0.275,254,1233
22574,0.434,0.134,0.716,213,338
22575,0.944,0,0,689,942
22576,0.313,0.537,0.537,268,490
22577,0.888,0,0.262,653,1829
22578,0,0,0.899,982,1029
22579,0.706,0.444,0.706,655,1173
22580,0.166,0.684,0.684,185,961
22581,0.637,0.937,0.213,297,1957
22582,0.388,0.388,0.462,900,1503
22583,1.0,0.072,0.778,647,1761
22584,0.585,0.565,0.265,36,871
22585,0.058,0.792,0.358,528,983
22586,0,0.9,0,911,926
22587,0.877,0.273,0.877,500,1505
22588,0.815,0.335,0.815,227,1978
22589,0.195,0.195,0.955,476,853
22590,0.165,0.985,0.985,347,1960
22591,0.973,0.177,0,210,1448
22592,0.536,0.314,0.614,449,1844
22593,0.653,0.197,0.497,175,537
22594,0.546,0.604,0.604,974,1294
22595,0.091,0.759,0.391,80,352
22596,0.341,0.809,0.809,125,1018
22597,0.652,0.198,0.652,333,1439
22598,0.057,1.0,1,469,1430
22599,0.927,0.223,0.223,213,1039
22600,0.129,0.721,0.129,672,1564
22601,0.917,0.617,0.233,708,1424
22602,0.971,0.179,0.671,201,1449
22603,0.359,0.791,0.359,789,1430
22604,0.229,0.621,0.921,99,640
22605,0.556,0.556,0.294,583,1978
22606,0.426,0.426,0.724,934,1726
22607,0.744,0.406,0.106,551,1972
22608,0.21,0.64,0.94,711,800
22609,0.567,0.567,0.283,118,175
22610,0.844,0.006,1.0,859,1482
22611,0.59,0.26,0.89,184,643
22612,0.317,0.317,0.533,77,1076
22613,1.0,0.112,0.738,855,1405
22614,0.134,0.716,1,774,1441
22615,0.843,0.307,0.543,109,779
22616,0.506,0.344,0.344,472,1294
22617,0.865,0.565,0.285,925,1758
22618,0.828,0.828,0.022,617,1088
22619,0.787,0.363,0.487,827,965
22620,0.374,0.374,0.776,985,1142
22621,0.138,0.712,0.138,445,1403
22622,0.867,0.283,0.867,504,1599
22623,0.651,0.499,0.499,90,1187
22624,0.652,0.352,0.498,147,1780
22625,0.609,0.909,0.241,768,1966
22626,0.165,0.685,0.985,1,1910
22627,0.241,0.609,0.541,968,1789
22628,0.683,0.683,0.167,26,817
22629,0.302,0.848,0.548,845,1548
22630,0.161,0.989,0.989,669,1006
22631,0.61,0.31,0.54,731,1600
22632,0.279,0.871,0.571,668,1170
22633,0,0.908,0,908,1770
22634,0.448,0.402,0.748,601,1209
22635,0.168,0.982,0.682,359,1497
22636,0.326,0.626,0.524,18,1202
22637,0.249,0.901,0.601,20,1703
22638,0,0,0.94,734,825
22639,0.353,0.497,0.497,378,592
22640,0.268,0.582,0.582,598,1150
22641,0.995,0.155,0.155,770,1489
22642,1.0,0.142,1.0,448,1684
22643,0.917,0.617,0.233,705,870
22644,0.914,0.236,0,230,1938
22645,0.034,0.334,0.816,324,1384
22646,0.386,0.764,0.086,634,1704
22647,0.689,0.161,0.989,244,665
22648,0.531,0.831,0.319,231,544
22649,0.722,0.128,0.722,684,1747
22650,0.045,0.045,0.805,183,368
22651,0.315,0.535,0.315,68,1142
22652,0.517,0.633,0.517,4,1685
22653,0.268,0.582,0.882,593,982
22654,0.007,0.843,0.007,187,579
22655,0.529,0.829,0.321,251,1814
22656,0.298,0,0.852,18,1450
22657,0.014,0.836,0.314,279,1839
22658,0.477,0.673,0.673,477,965
22659,0.248,0.902,0.902,389,1672
22660,0.609,0.541,0.609,570,1142
22661,0.779,0.371,0.071,823,1460
22662,0.404,0.746,0.746,497,903
22663,0.807,0.343,0.043,162,1782
22664,0.594,0.556,0.294,38,375
22665,1.0,0.101,1.0,199,1859
22666,0.75,0.1,1.0,121,234
22667,0.314,0.836,0.014,1,865
22668,0.488,0.662,0.662,286,1141
22669,0.201,0.949,0,553,1580
22670,0.449,0.749,0.401,491,1881
22671,0.409,0.409,0.741,759,1971
22672,0.766,0.384,0.766,609,1241
22673,0.548,0.302,0.548,654,1721
22674,0.682,0.168,0.682,957,1481
22675,0.729,0.121,0.121,783,1600
22676,1.0,1.0,0.15,302,533
22677,0.886,0,0.264,968,1359
22678,0.513,0.213,0.637,619,1264
22679,0.632,0.518,0.332,389,1536
22680,0.628,0.328,0.522,956,1305
22681,0.911,0,0.239,558,1802
22682,0.096,0.754,0.096,754,1836
22683,0.716,0.134,0.434,742,1417
22684,0.249,0.549,0.601,776,800
22685,0.739,0.739,0.411,93,474
22686,0.593,0.593,0.557,132,1342
22687,0.151,0.451,0.699,813,1364
22688,0.791,0.359,0.059,933,1241
22689,0.475,0.675,0.375,296,954
22690,0.787,0.363,0.063,286,555
22691,0.792,0.358,0.492,939,1921
22692,0.814,0.336,0.814,129,1660
22693,0.489,0.661,0.489,312,1109
22694,0.906,0.606,0.244,562,1723
22695,0.846,0.004,0.004,211,1935
22696,0.084,0.766,0.766,267,1214
22697,0.468,0.382,0.768,784,847
22698,0.192,0.658,0.492,19,1365
22699,0.056,0.794,0.794,430,621
22700,0.573,0.577,0.577,631,1436
22701,0.098,0.752,0.098,632,1834
22702,0.92,0.92,0.23,119,1191
22703,0.192,0.658,0.658,294,496
22704,0.727,0.123,0.727,637,807
22705,1.0,0.793,0.057,163,529
22706,0.152,0.998,0.698,884,1940
22707,0.365,0.485,0.665,40,313
22708,0.455,0.695,0.395,99,475
22709,0.331,0.819,0.519,122,1366
22710,0.78,0.37,0.37,330,1597
22711,0.767,0.383,0.467,698,760
22712,0.197,0.197,0.953,331,472
22713,0.143,0.707,0.443,20,1930
22714,0.558,0.258,0.592,168,416
22715,0,0.165,0.985,932,1827
22716,0.198,0.198,0.952,824,1803
22717,0.327,0.027,0.823,587,1301
22718,0.272,0.578,0.878,170,1157
22719,0.396,0.754,0.396,925,1555
22720,0.747,0.747,0.403,785,1129
22721,0.51,0.51,0.34,744,1998
22722,0.235,0.615,0.235,747,1526
22723,0.353,0.353,0.497,462,1988
22724,0.407,0.443,0.443,499,1852
22725,0.452,0.398,0.398,136,794
22726,0.55,0.3,0.6,377,1141
22727,0.133,0.717,0.433,353,1929
22728,0.545,0.245,0.605,611,1506
22729,0,0.855,0,155,1191
22730,0.385,0.765,0.385,606,1852
22731,0.6,0.55,0.55,793,1384
22732,0.059,0.059,0.791,198,323
22733,0.316,0.834,0.534,886,1746
22734,0.508,0.342,0.808,252,1913
22735,0.543,0.307,0.607,506,672
22736,0,0.901,0,881,1154
22737,0.291,0.559,0.859,885,1887
22738,0.742,0.408,0.742,461,529
22739,0.577,0.273,0.573,402,1077
22740,0.258,0.892,0.892,217,1423
22741,0.789,0.061,1.0,362,1400
22742,0.647,0.503,0.203,862,1771
22743,0.929,0.221,0.929,30,1306
22744,0.156,0.994,0.994,859,1933
22745,0.574,0.274,0.576,181,1907
22746,0.465,0.465,0.385,28,815
22747,0.843,0.307,0.007,435,572
22748,0.011,0.011,0.839,331,1185
22749,0.819,0.031,0.819,900,1440
22750,0,0,0.933,336,1290
22751,0.63,0.52,0.63,833,1539
22752,0.355,0.495,0.795,32,1276
22753,0.466,0.684,0.166,567,1810
22754,0,0,0.856,356,1061
22755,0.862,0.562,0.288,890,1491
22756,0.127,0.723,0.723,884,1376
22757,0,0.916,0.234,252,560
22758,0.411,0.739,0.111,670,1153
22759,0.233,0.917,0.917,778,1261
22760,0.727,0.423,0.123,391,1278
22761,0.077,0.773,0.773,416,1563
22762,0.526,0.624,0.324,129,1423
22763,0.586,0.286,0.564,671,1850
22764,0.077,0.077,0.773,31,499
22765,0.015,0.835,0.835,116,549
22766,0.415,0.435,0.735,880,1702
22767,0.668,0.182,0.668,153,179
22768,0,0.266,0.884,223,460
22769,0.149,0.701,0.149,451,580
22770,0.039,0.339,0.811,386,486
22771,0.04,1.0,1,187,1783
22772,0.296,0.554,0.554,328,649
22773,0.809,0.341,0.809,603,1656
22774,0.687,0.987,0.163,683,1476
22775,0.148,0.702,0.448,511,1024
22776,0.421,0.729,0.429,202,1077
22777,0.687,0.687,0.163,379,1346
22778,0.03,0.82,0.33,754,1862
22779,1.0,0.072,0.778,306,1368
22780,0.951,0,0.199,51,1471
22781,0.821,0.821,0.329,660,998
22782,0.543,0.543,0.307,428,1845
22783,0.219,0.631,0.931,524,1972
22784,0.116,0.734,0.734,61,1336
22785,0.791,0.359,0.359,799,848
22786,0.335,0.335,0.815,822,1167
22787,0.614,0.614,0.236,926,1324
22788,0.517,0.333,0.517,929,1010
22789,0.456,0.694,0.394,524,1802
22790,0.809,0.341,0.809,114,634
22791,0.873,0,0.277,349,1191
22792,0.69,0.16,0.69,566,1290
22793,0.333,0.817,0.333,475,1642
22794,0.455,0.695,0.455,237,1604
22795,0.715,0.715,0.435,469,1260
22796,0.285,0.565,0.585,165,335
22797,0.318,0.832,0.532,179,1649
22798,0.4,0.75,0.4,928,1913
22799,0.529,0.529,0.621,360,1146
22800,1.0,0.128,1.0,843,1561
22801,0.849,1.0,0.001,163,540
22802,0.121,0.121,0.729,909,1534
22803,0.373,0.777,0.777,346,499
22804,0.712,0.712,0.438,761,1816
22805,0.203,0.203,0.947,521,1054
22806,0.772,0.378,0.078,991,1624
22807,0.228,0.922,0.622,16,1245
22808,0.23,0.62,0.62,125,1740
22809,0.855,0.295,0,45,581
22810,0.524,0.626,0.224,401,1620
22811,0.52,0.63,0.33,995,1821
22812,0.155,0.695,0.995,937,1483
22813,0.985,0.685,0.165,990,1404
22814,0.206,0,0.944,600,1795
22815,0.198,0.952,0.652,224,1665
22816,0.678,0.978,0.172,552,1322
22817,0.294,0.856,0.556,694,1981
22818,0.118,0.418,0.732,715,976
22819,0.996,0.154,0.696,358,826
22820,0.042,0.808,0.042,682,1613
22821,0.331,0.519,0.631,428,1012
22822,0.344,0.644,0.506,360,1365
22823,1.0,0.056,0.794,993,1736
22824,0,0.859,0,318,390
22825,0.809,0.509,0.341,979,1196
22826,0.403,0.703,0.447,585,1959
22827,0.82,0.33,0.03,547,584
22828,0.446,0.404,0.746,146,394
22829,0.89,0,0.26,206,1682
22830,0.492,0.358,0.658,478,1350
22831,0.147,0.703,0.447,649,1223
22832,0.741,0.441,0.409,11,782
22833,0.766,0.084,0.384,737,1990
22834,0.505,0.345,0.345,176,857
22835,0.232,0.618,0.918,742,1769
22836,0.547,0.303,0.303,176,502
22837,0.768,0.382,0.768,885,1246
22838,0.938,0.212,0.938,61,151
22839,0.768,1.0,0.082,241,602
22840,0.486,0.664,0.364,61,1664
22841,0.182,0.968,0.668,534,899
22842,0.212,0.638,0.212,543,1555
22843,0.899,0.251,0,33,1428
22844,0.801,1.0,0.049,660,1129
22845,1.0,0.847,0.003,261,1433
22846,0.208,0.208,0.942,123,1391
22847,0.214,0.214,0.936,19,622
22848,0.181,0.969,0.181,920,1307
22849,0.477,0.673,0.673,531,1606
22850,0.897,0.253,0.597,159,896
22851,0.501,0.649,0.201,991,1398
22852,0.771,0.079,0.379,259,1311
22853,0.015,1.0,0.835,788,968
22854,1.0,0.764,0.086,27,1723
22855,0.451,0.699,0.699,875,1008
22856,0.317,0.833,0.317,917,1442
22857,0.688,0.688,0.462,677,1053
22858,0.455,0.695,0.155,850,893
22859,0.332,0.632,0.518,701,1183
22860,0.187,0.663,0.187,409,1603
22861,0,0,0.877,900,1701
22862,0.95,0,0.2,898,1657
22863,0.805,1.0,0.045,628,969
22864,0.303,0.547,0.847,576,691
22865,0.987,0.163,0.163,611,856
22866,0.222,0.928,0,632,1132
22867,0.774,0.076,0.376,581,1494
22868,0.37,0.78,0.48,697,1981
22869,0.147,0.447,0.703,123,1790
22870,0.928,0.222,0.928,897,1158
22871,0.833,0.833,0.317,682,1490
22872,0.159,0.691,0.159,433,1594
22873,0.98,0,0,606,1744
22874,0.285,0.565,0.285,847,1248
22875,0.273,0.577,0.273,834,1716
22876,0.633,0.633,0.217,147,737
22877,0.471,0.379,0.379,293,432
22878,0.14,0.71,1,759,1466
22879,0.432,0.732,0.418,446,1551
22880,0.512,0.338,0.812,444,595
22881,0.64,0.34,0.51,760,1174
22882,1.0,1.0,0.139,210,1170
22883,0.239,0.611,0.911,383,512
22884,0.283,0.867,0.283,714,1078
22885,0.437,0.437,0.413,351,1832
22886,0.796,0.354,0.354,627,1312
22887,0.587,0.563,0.263,106,465
22888,0,0.863,0.287,960,980
22889,0.503,0.647,0.503,269,1501
22890,0.541,0.309,0.309,83,1583
22891,0.654,0.496,0.496,793,970
22892,0.476,0.374,0.776,154,738
22893,0.912,0,0,602,995
22894,0.166,0.466,0.684,585,1704
22895,0.285,0.865,0.565,77,1711
22896,0.328,0.328,0.522,141,1100
22897,0.742,0.742,0.408,147,1770
22898,0.207,0.643,0.507,310,1127
22899,0.802,0.802,0.348,350,805
22900,0.468,0.382,0.382,683,1667
22901,0.161,0.989,0.161,206,1105
22902,0.803,0.347,0.347,323,472
22903,0.755,0.095,1.0,639,1434
22904,0.22,0.22,0.63,84,702
22905,0.663,0.363,0.487,841,1267
22906,0.575,0.575,0.275,766,856
22907,0.923,0.227,0.623,109,1372
22908,0.161,0.989,0.689,680,890
22909,0.139,0.439,0.711,166,1420
22910,0.212,0.638,0.212,577,1252
22911,0.236,0.914,0,411,1255
22912,0.723,0.127,0.127,989,1926
22913,0.894,0,0,925,1319
22914,0.744,0.406,0.744,866,1022
22915,0.298,0.598,0.552,710,1998
22916,0.022,0.022,0.828,134,468
22917,0.769,1.0,0.081,232,350
22918,0.543,0.543,0.607,439,1880
22919,0.796,0.496,0.354,623,1460
22920,0.537,0.613,0.237,220,785
22921,0.479,0.671,0.671,647,1279
22922,0.726,1.0,0.124,41,1719
22923,0.382,0.468,0.682,834,1274
22924,0.102,0.102,0.748,400,1689
22925,0.352,0.798,0.352,400,884
22926,0.467,0.383,0.383,286,1941
22927,0,0.895,0.255,938,981
22928,0.708,0.442,0.142,541,1440
22929,0.709,0.709,0.141,124,1573
22930,0.43,0.13,0.72,405,746
22931,1.0,0.138,1.0,519,1052
22932,0.972,0,0,206,590
22933,0.405,0.445,0.445,833,1077
22934,0.666,0.184,0.666,281,1371
22935,0.814,1.0,0.036,267,921
22936,0,0.23,0.92,241,1478
22937,0.832,0.318,0.532,786,1838
22938,0.851,0.851,0.299,742,1719
22939,0.003,0.003,0.847,348,718
22940,0.538,0.838,0.312,10,845
22941,0.218,0.932,0.218,45,372
22942,0.953,0.197,0.953,98,483
22943,0.235,0,0.915,849,1755
22944,0.083,1.0,1,586,1323
22945,0.216,0.934,0.634,819,1502
22946,0.032,1.0,0.818,948,1092
22947,0.541,0.241,0.609,951,1612
22948,0.235,0.615,0.915,721,1115
22949,0.812,1.0,0.038,57,1929
22950,0.947,0.203,0.647,347,791
22951,0.422,0.728,0.728,445,1703
22952,0.801,0.801,0.049,922,1860
22953,0.877,0,0.273,368,1277
22954,0.508,0.342,0.342,268,1497
22955,0.17,0.47,0.68,421,959
22956,0.405,0.445,0.405,890,1285
22957,0.29,0.86,0.56,370,484
22958,0.707,0.143,0.707,865,1346
22959,0.137,0.713,0.437,462,1636
22960,0.376,0.774,0.774,229,1531
22961,0.908,0.242,0.608,394,922
22962,0.561,0.289,0.561,898,1514
22963,0.284,0.566,0.566,862,1333
22964,0.798,0.798,0.352,305,519
22965,0.479,0.371,0.371,357,1251
22966,0.607,0.907,0.243,751,1415
22967,0.911,0.239,0,589,1768
22968,0.96,0.19,0.19,811,1758
22969,0.736,0.436,0.414,779,1015
22970,0.718,0.132,0.132,285,1331
22971,0.463,0.687,0.463,612,1204
22972,0.587,0.563,0.563,575,1313
22973,0.261,0.889,0.589,91,1975
22974,0.915,0.615,0.235,23,219
22975,0.795,0.355,0.495,136,1349
22976,0.959,0,0,863,1586
22977,0.009,0.841,0.841,84,1963
22978,0.894,0,0,799,1191
22979,0.522,0.328,0.328,947,1184
22980,0.52,0.82,0.33,735,1091
22981,0.556,0.256,0.594,543,1044
22982,0.385,0.465,0.685,226,635
22983,0.164,0.464,0.686,760,1392
22984,0.525,0.325,0.525,960,1015
22985,0.205,0.945,0,838,1478
22986,0.798,0.352,0.498,235,1233
22987,0.32,0.02,0.83,293,1482
22988,0.106,1.0,0.744,634,1281
22989,0.567,0.283,0.283,605,1816
22990,0.121,0.729,0.729,23,641
22991,0.208,0.942,0.642,848,1087
22992,0.968,0,0,890,917
22993,0.151,0.699,0.451,704,1340
22994,0.227,0.923,0.923,179,962
22995,0.349,0.801,0.501,229,1100
22996,0.857,0.293,0.557,360,1248
22997,0.353,0.797,0.353,437,974
22998,0.257,0.893,0.893,838,902
22999,0.169,0.681,0.981,301,1738
23000,0.138,0.438,0.712,750,984
23001,0.29,0.56,0.56,340,1636
23002,0.758,0.392,0.458,431,630
23003,0.297,0.853,0.853,720,1730
23004,0.888,0.262,0.588,262,1152
23005,0.873,0.277,0.573,578,1134
23006,0.777,0.373,0.073,399,1512
23007,0.963,0.187,0.187,944,1790
23008,0.937,0.937,0.213,703,809
23009,0.468,0.468,0.682,172,355
23010,0.026,0.326,0.824,265,1798
23011,0.919,0.231,0,563,1434
23012,0.662,0.488,0.362,623,1964
23013,0.102,0.748,0.748,586,1319
23014,0.549,0.301,0.849,63,515
23015,0.064,0.786,0.064,482,1492
23016,0.189,0.661,0.189,761,1775
23017,0.885,0.265,0.885,357,1065
23018,0.207,0.207,0.943,727,1746
23019,0.632,0.518,0.218,723,1832
23020,0.853,0,0,465,1955
23021,0.299,0.851,0.551,767,865
23022,0.968,0.668,0.182,177,887
23023,0.734,0.416,0.416,255,1265
23024,0.198,0.198,0.952,55,1852
23025,0.418,0.732,0.432,541,1851
23026,0.576,0.576,0.274,33,991
23027,0.688,0.162,0.688,947,1715
23028,0.338,0.812,0.512,856,1623
23029,0.527,0.527,0.323,465,1364
23030,1.0,1.0,0.105,700,731
23031,0.84,0.84,0.31,739,1006
23032,0.955,0.195,0.955,720,903
23033,0.504,0.646,0.346,816,1597
23034,0.385,0.765,0.385,340,796
23035,0.224,0.626,0.524,663,1815
23036,0.845,0.845,0.005,523,1547
23037,0.55,0.3,0.85,690,942
23038,0.746,0.446,0.404,782,798
23039,0.072,0.072,0.778,491,727
23040,1.0,0.015,1.0,833,1290
23041,0.711,0.711,0.139,695,2000
23042,0.449,0.449,0.401,284,1207
23043,0.435,0.735,0.415,372,1720
23044,0.378,0.772,0.078,19,1810
23045,0.55,0.55,0.6,725,997
23046,0.716,1.0,0.134,494,1103
23047,0.57,0.57,0.58,737,1585
23048,0.987,0.163,0.987,151,922
23049,0.531,0.831,0.319,389,1551
23050,0.487,0.663,0.663,548,613
23051,0.575,0.575,0.575,424,1221
23052,0.472,0.678,0.678,233,1268
23053,0.31,0.31,0.84,190,1981
23054,0,0.867,0.283,720,982
23055,0.069,0.069,0.781,73,472
23056,0.65,0.65,0.5,680,1087
23057,0.813,0.813,0.337,475,1409
23058,0.734,0.116,0.734,934,1825
23059,0.701,0.149,0.449,436,871
23060,0.445,0.705,0.145,276,664
23061,0.273,0.573,0.577,657,1184
23062,0.599,0.599,0.551,426,1868
23063,0.733,0.733,0.117,641,1893
23064,0.49,0.49,0.36,171,432
23065,0.174,0.976,0.174,517,1153
23066,0.178,0.972,0.972,303,1655
23067,0.835,0.315,0.835,467,617
23068,0.661,0.361,0.489,811,1250
23069,0.837,0.313,0.537,508,1250
23070,0,0.879,0.271,387,1346
23071,0.585,0.265,0.585,168,1346
23072,0.434,0.416,0.716,748,1130
23073,1.0,0.801,0.049,551,1526
23074,1.0,0.025,0.825,952,1010
23075,0.45,0.4,0.75,234,1164
23076,0.659,0.191,0.959,810,1341
23077,0.696,0.154,0.154,412,781
23078,0.426,0.424,0.726,588,713
23079,1.0,0.108,0.742,411,1760
23080,0.504,0.346,0.804,653,887
23081,0.963,0.963,0.187,257,1755
23082,0.758,1.0,0.092,707,1260
23083,0.854,0,0.296,134,1315
23084,0.71,0.44,0.44,171,598
23085,0.333,0.517,0.333,656,1124
23086,0.798,0.352,0.052,46,1273
23087,0.503,0.647,0.503,591,973
23088,0,0.872,0.278,891,1387
23089,0.753,0.397,0.753,188,948
23090,0.919,0,0,627,1773
23091,0.528,0.622,0.228,834,1328
23092,0.765,0.085,1.0,865,1366
23093,0.941,0,0.209,81,176
23094,0.489,0.361,0.489,220,403
23095,0.996,0.154,0.696,403,1399
23096,0.698,0.152,0.698,652,1077
23097,0.073,1.0,1,836,1487
23098,0.417,0.733,0.417,709,740
23099,0.832,0.318,0.532,416,917
23100,0.572,0.572,0.278,159,1663
23101,0.074,0.776,0.074,689,1276
23102,0.546,0.304,0.546,831,1421
23103,0.773,0.077,0.377,478,669
23104,0.376,0.376,0.774,10,1493
23105,0.184,0.666,0.484,446,544
23106,0.574,0.276,0.576,840,1107
23107,0.762,0.088,0.388,900,1868
23108,0.747,0.103,0.747,530,1298
23109,0.689,0.389,0.461,8,1403
23110,0.88,0,0.27,276,868
23111,0.942,0.642,0.208,518,1635
23112,0.448,0.448,0.702,393,1939
