id,x,y,z,ts_in,ts_out
4937,0.562,0.016,0.403,563,784
4938,0.09,0.851,0.504,314,1060
4939,0.033,0.045,0.136,244,1703
4940,0.894,0.509,0.885,332,358
4941,0.879,0.985,0.688,889,1624
4942,0.75,0.074,0.83,976,1020
4943,0.296,0.262,0.343,727,765
4944,0.39,0.207,0.14,323,1104
4945,0.707,0.047,0.194,654,1203
4946,0.167,0.561,0.589,443,643
4947,0.44,0.188,0.318,71,943
4948,0.85,0.417,0.121,701,1395
4949,0.658,0.126,0.057,142,616
4950,0.652,0.13,0.977,575,1555
4951,0.948,0.775,0.792,574,1099
4952,0.833,0.394,0.138,940,970
4953,0.565,0.081,0.678,608,707
4954,0.178,0.162,0.961,894,1338
4955,0.433,0.951,0.984,292,1085
4956,0.901,0.348,0.813,347,1398
4957,0.035,0.114,0.143,166,889
4958,0.492,0.342,0.302,964,1375
4959,0.036,0.802,0.05,792,1124
4960,0.781,0.785,0.988,40,1924
4961,0.919,0.492,0.121,957,1069
4962,0.883,0.113,0.764,939,1911
4963,0.002,0.453,0.683,613,1661
4964,0.546,0.642,0.363,61,1489
4965,0.466,0.184,0.671,67,1703
4966,0.193,0.089,0.609,393,1525
4967,0.077,0.16,0.553,147,1068
4968,0.225,0.766,0.354,51,475
4969,0.61,0.067,0.079,506,1047
4970,0.15,0.706,0.739,617,1855
4971,0.885,0.037,0.226,192,948
4972,0.285,0.492,0.518,294,1347
4973,0.777,0.165,0.281,433,473
4974,0.323,0.247,0.47,157,373
4975,0.15,0.103,0.262,274,1058
4976,0.662,0.244,0.484,928,1512
4977,0.085,0.267,0.143,442,609
4978,0.18,0.477,0.589,392,1035
4979,0.108,0.909,0.248,744,1480
4980,0.681,0.153,0.153,506,864
4981,0.881,0.984,0.712,647,1353
4982,0.356,0.676,0.095,768,1545
4983,0.595,0.006,0.177,800,1461
4984,0.328,0.855,0.167,697,1754
4985,0.428,0.512,0.554,380,705
4986,0.346,0.675,0.556,199,659
4987,0.253,0.208,0.966,0,809
4988,0.636,0.411,0.19,747,1494
4989,0.733,0.637,0.6,895,1935
4990,0.666,0.983,0.585,325,650
4991,0.136,0.334,0.515,491,608
4992,0.099,0.145,0.692,45,497
4993,0.958,0.559,0.706,920,1086
4994,0.023,0.972,0.116,358,1695
4995,0.478,0.44,0.685,383,1411
4996,0.953,0.045,0.276,790,956
4997,0.975,0.716,0.178,256,1194
4998,0.431,0.424,0.599,321,1657
4999,0.582,0.03,0.667,360,1237
5000,0.038,0.876,0.762,340,1336
5001,0.186,0.28,0.648,711,1467
5002,0.38,0.416,0.566,346,1924
5003,0.261,0.117,0.663,228,1939
5004,0.465,0.127,0.876,775,925
5005,0.117,0.621,0.042,533,1932
5006,0.003,0.173,0.345,759,809
5007,0.797,0.982,0.102,331,1680
5008,0.627,0.569,0.019,545,712
5009,0.327,0.67,0.223,795,1701
5010,0.445,0.104,0.828,918,1029
5011,0.11,0.22,0.813,11,698
5012,0.256,0.785,0.354,755,1751
5013,0.92,0.275,0.102,830,1501
5014,0.132,0.051,0.938,386,1374
5015,0.742,0.28,0.316,301,1713
5016,0.226,0.868,0.268,591,1412
5017,0.015,0.726,0.528,195,328
5018,0.064,0.59,0.391,809,902
5019,0.793,0.396,0.683,993,1450
5020,0.491,0.749,0.826,316,714
5021,0.552,0.295,0.675,251,1663
5022,0.202,0.287,0.314,90,768
5023,0.419,0.4,0.483,957,1909
5024,0.179,0.118,0.488,732,1020
5025,0.32,0.166,0.674,112,618
5026,0.383,0.973,0.621,423,1364
5027,0.975,0.33,0.216,428,1819
5028,0.206,0.72,0.156,91,327
5029,0.011,0.486,0.168,620,894
5030,0.317,0.273,0.722,604,1996
5031,0.377,0.282,0.586,700,1046
5032,0.319,0.319,0.29,709,741
5033,0.873,0.943,0.365,798,1366
5034,0.345,0.732,0.153,990,1016
5035,0.798,0.715,0.529,729,1034
5036,0.63,0.089,0.892,630,1853
5037,0.752,0.548,0.595,413,866
5038,0.23,0.64,0.939,755,1090
5039,0.129,0.018,0.277,172,712
5040,0.973,0.29,0.738,174,793
5041,0.184,0.866,0.6,570,1067
5042,0.831,0.544,0.051,834,1195
5043,0.488,0.514,0.089,285,727
5044,0.718,0.345,0.231,333,1429
5045,0.715,0.156,0.196,359,1217
5046,0.316,0.038,0.127,656,1931
5047,0.788,0.621,0.648,523,1261
5048,0.69,0.441,0.755,489,731
5049,0.716,0.986,0.151,59,323
5050,0.518,0.313,0.757,224,1474
5051,0.815,0.84,0.22,574,862
5052,0.988,0.044,0.012,917,1681
5053,0.261,0.594,0.344,359,1642
5054,0.745,0.204,0.05,364,1901
5055,0.723,0.718,0.833,763,1700
5056,0.827,0.91,0.505,127,548
5057,0.393,0.686,0.203,53,513
5058,0.747,0.057,0.857,640,1321
5059,0.825,0.159,0.117,836,1725
5060,0.18,0.412,0.837,868,1979
5061,0.582,0.367,0.49,912,1448
5062,0.766,0.786,0.456,650,1221
5063,0.779,0.453,0.063,474,1650
5064,0.758,0.123,0.861,383,1275
5065,0.111,0.686,0.65,646,1512
5066,0.16,0.743,0.893,881,1590
5067,0.739,0.978,0.372,656,1703
5068,0.238,0.654,0.887,87,610
5069,0.418,0.61,0.969,384,782
5070,0.493,0.121,0.588,188,352
5071,0.418,0.492,0.214,553,1604
5072,0.921,0.644,0.123,669,1792
5073,0.427,0.247,0.818,730,1609
5074,0.262,0.558,0.295,340,1263
5075,0.598,0.036,0.116,746,821
5076,0.678,0.75,0.721,463,1267
5077,0.427,0.281,0.366,293,315
5078,0.669,0.94,0.037,900,1122
5079,0.102,0.576,0.044,15,999
5080,0.846,0.135,0.2,117,1099
5081,0.253,0.34,0.667,517,907
5082,0.08,0.581,0.785,399,1463
5083,0.747,0.462,0.16,369,486
5084,0.349,0.163,0.198,258,676
5085,0.867,0.685,0.281,241,1438
5086,0.624,0.383,0.244,293,295
5087,0.739,0.824,0.813,279,1578
5088,0.688,0.776,0.332,908,924
5089,0.588,0.995,0.906,666,900
5090,0.418,0.144,0.696,868,1891
5091,0.559,0.723,0.162,567,1979
5092,0.901,0.772,0.994,128,1882
5093,0.779,0.204,0.022,757,830
5094,0.76,0.138,0.537,502,686
5095,0.658,0.842,0.299,178,1369
5096,0.039,0.076,0.378,197,1882
5097,0.897,0.955,0.005,419,1104
5098,0.958,0.951,0.716,328,1690
5099,0.69,0.446,0.556,836,1247
5100,0.367,0.04,0.17,910,1566
5101,0.771,0.155,0.228,708,892
5102,0.575,0.975,0.243,760,1124
5103,0.109,0.202,0.848,406,1141
5104,0.154,0.227,0.18,693,1637
5105,0.869,0.502,0.419,813,1361
5106,0.997,0.318,0.638,251,299
5107,0.696,0.249,0.822,477,1841
5108,0.166,0.106,0.864,903,923
5109,0.209,0.266,0.167,507,676
5110,0.682,0.929,0.878,818,1906
5111,0.238,0.761,0.741,784,1625
5112,0.625,0.798,0.104,119,1457
5113,0.241,0.418,0.221,792,1335
5114,0.626,0.414,0.867,859,892
5115,0.464,0.359,0.171,318,1518
5116,0.482,0.235,0.447,916,1426
5117,0.036,0.033,0.755,384,689
5118,0.567,0.756,0.412,587,720
5119,0.355,0.635,0.977,348,411
5120,0.879,0.771,0.644,980,1958
5121,0.611,0.959,0.612,557,1908
5122,0.548,0.59,0.268,598,1837
5123,0.996,0.422,0.928,246,1294
5124,0.441,0.104,0.234,453,1963
5125,0.77,0.756,0.968,848,1342
5126,0.938,0.176,0.603,558,1576
5127,0.957,0.555,0.274,724,1900
5128,0.351,0.094,0.691,610,628
5129,0.3,0.564,0.601,160,1880
5130,0.883,0.972,0.811,418,802
5131,0.422,0.675,0.636,257,847
5132,0.119,0.226,0.042,505,1090
5133,0.105,0.2,0.766,527,566
5134,0.948,0.859,0.078,697,1771
5135,0.007,0.921,0.529,186,1058
5136,0.762,0.934,0.913,390,489
5137,0.801,0.519,0.125,818,1117
5138,0.473,0.006,0.446,435,1474
5139,0.879,0.719,0.354,429,1934
5140,0.716,0.492,0.754,84,1101
5141,0.55,0.251,0.892,316,1254
5142,0.348,0.064,0.9,22,1768
5143,0.998,0.793,0.049,400,965
5144,0.322,0.491,0.763,246,552
5145,0.803,0.298,0.995,550,775
5146,0.798,0.525,0.322,587,1598
5147,0.131,0.506,0.724,102,1066
5148,0.018,0.121,0.711,322,1667
5149,0.171,0.027,0.509,360,536
5150,0.241,0.802,0.16,199,306
5151,0.824,0.921,0.396,731,1719
5152,0.239,0.976,0.537,153,1534
5153,0.191,0.307,0.515,182,1570
5154,0.399,0.266,0.155,299,1768
5155,0.669,0.506,0.94,795,1229
5156,0.479,0.012,0.466,610,1209
5157,0.672,0.93,0.631,465,1854
5158,0.033,0.345,0.139,972,1076
5159,0.357,0.462,0.087,795,1056
5160,0.154,0.068,0.18,709,1457
5161,0.744,0.119,0.604,32,374
5162,0.04,0.851,0.926,123,1668
5163,0.385,0.403,0.937,129,474
5164,0.52,0.076,0.626,723,1166
5165,0.577,0.688,0.716,622,1020
5166,0.568,0.744,0.712,618,1254
5167,0.868,0.525,0.645,684,1782
5168,0.814,0.644,0.738,138,1711
5169,0.005,0.444,0.936,111,286
5170,0.938,0.59,0.972,722,779
5171,0.61,0.905,0.257,439,1211
5172,0.885,0.939,0.903,672,1272
5173,0.167,0.473,0.093,887,1923
5174,0.821,0.57,0.088,694,1421
5175,0.052,0.475,0.885,382,714
5176,0.478,0.253,0.924,785,1480
5177,0.598,0.162,0.581,215,1501
5178,0.962,0.398,0.575,729,1333
5179,0.623,0.866,0.075,178,649
5180,0.737,0.177,0.912,639,1354
5181,0.141,0.944,0.046,99,1843
5182,0.395,0.344,0.426,406,1512
5183,0.32,0.212,0.625,560,1303
5184,0.848,0.949,0.508,1000,1050
5185,0.115,0.385,0.121,120,615
5186,0.939,0.182,0.222,362,1925
5187,0.746,0.527,0.423,945,1158
5188,0.155,0.608,0.951,132,228
5189,0.758,0.636,0.34,651,1204
5190,0.926,0.493,0.052,270,749
5191,0.472,0.27,0.561,579,1190
5192,0.424,0.642,0.188,695,1514
5193,0.963,0.992,0.364,289,1995
5194,0.297,0.956,0.666,996,1470
5195,0.694,0.738,0.13,263,1889
5196,0.825,0.059,0.312,551,937
5197,0.14,0.162,0.753,103,277
5198,0.896,0.185,0.738,207,1814
5199,0.66,0.378,0.371,683,1090
5200,0.492,0.643,0.818,607,1292
5201,0.631,0.383,0.568,138,1059
5202,0.484,0.79,0.125,726,1647
5203,0.202,0.721,0.582,219,668
5204,0.422,0.529,0.313,888,1197
5205,0.766,0.567,0.98,878,921
5206,0.221,0.694,0.686,343,1336
5207,0.748,0.562,0.646,100,1706
5208,0.826,0.043,0.685,888,901
5209,0.052,0.599,0.952,288,608
5210,0.355,0.327,0.488,254,350
5211,0.463,0.486,0.242,837,1917
5212,0.461,0.735,0.622,457,1242
5213,0.432,0.789,0.902,20,910
5214,0.952,0.297,0.838,973,1631
5215,0.959,0.029,0.015,48,1357
5216,0.879,0.057,0.564,278,1727
5217,0.68,0.567,0.02,22,1416
5218,0.979,0.786,0.069,565,1542
5219,0.683,0.075,0.277,524,809
5220,0.005,0.841,0.132,135,498
5221,0.175,0.232,0.583,34,48
5222,0.875,0.561,0.684,993,1345
5223,0.81,0.571,0.643,660,1975
5224,0.027,0.931,0.495,609,858
5225,0.472,0.861,0.012,392,401
5226,0.255,0.542,0.661,495,600
5227,0.734,0.309,0.192,449,1388
5228,0.348,0.877,0.992,313,1433
5229,0.505,0.776,0.5,940,1750
5230,0.66,0.982,0.417,650,1562
5231,0.054,0.442,0.648,0,47
5232,0.088,0.868,0.123,333,1955
5233,0.17,0.569,0.889,702,1107
5234,0.462,0.789,0.31,671,1173
5235,0.208,0.916,0.107,546,1445
5236,0.829,0.107,0.053,959,1809
5237,0.845,0.016,0.726,621,670
5238,0.132,0.056,0.971,280,865
5239,0.507,0.928,0.946,576,785
5240,0.167,0.426,0.122,396,1653
5241,0.165,0.899,0.671,711,1257
5242,0.651,0.838,0.515,765,1633
5243,0.609,0.892,0.953,966,1113
5244,0.197,0.775,0.171,590,1161
5245,0.112,0.119,0.323,711,823
5246,0.722,0.023,0.277,315,1161
5247,0.044,0.328,0.774,767,1022
5248,0.84,0.515,0.959,165,591
5249,0.361,0.854,0.408,629,1554
5250,0.292,0.651,0.358,133,826
5251,0.871,0.75,0.015,103,889
5252,0.618,0.625,0.518,168,1473
5253,0.658,0.228,0.954,487,1890
5254,0.585,0.223,0.759,664,1359
5255,0.41,0.594,0.476,150,375
5256,0.896,0.881,0.267,822,1533
5257,0.806,0.265,0.068,624,795
5258,0.999,0.686,0.561,626,1083
5259,0.415,0.607,0.521,291,1847
5260,0.097,0.012,0.063,900,989
5261,0.599,0.62,0.387,49,581
5262,0.872,0.451,0.499,294,473
5263,0.98,0.05,0.881,418,1996
5264,0.225,0.291,0.771,306,1201
5265,0.023,0.212,0.304,879,1187
5266,0.363,0.573,0.647,693,1215
5267,0.974,0.629,0.647,286,1208
5268,0.845,0.242,0.631,396,1349
5269,0.448,0.147,0.754,510,1654
5270,0.036,0.36,0.943,931,1907
5271,0.348,0.502,0.363,609,1813
5272,0.954,0.825,0.419,982,1278
5273,0.425,0.144,0.656,207,539
5274,0.573,0.639,0.259,809,1024
5275,0.668,0.814,0.305,181,203
5276,0.167,0.04,0.79,148,1703
5277,0.763,0.564,0.937,815,1142
5278,0.078,0.271,0.605,408,1317
5279,0.312,0.175,0.104,939,1408
5280,0.697,0.795,0.681,347,473
5281,0.24,0.709,0.091,169,288
5282,0.602,0.182,0.552,264,1022
5283,0.461,0.712,0.865,687,1217
5284,0.675,0.757,0.801,690,1139
5285,0.151,0.763,0.69,630,1622
5286,0.391,0.372,0.497,902,1277
5287,0.712,0.944,0.708,657,1649
5288,0.741,0.744,0.681,879,893
5289,0.268,0.726,0.109,487,1964
5290,0.262,0.806,0.403,639,1168
5291,0.288,0.041,0.925,430,537
5292,0.266,0.463,0.434,673,1786
5293,0.213,0.067,0.377,340,702
5294,0.947,0.055,0.224,785,1665
5295,0.99,0.479,0.152,39,1839
5296,0.712,0.963,0.592,378,582
5297,0.737,0.774,0.434,471,659
5298,0.828,0.638,0.145,205,835
5299,0.692,0.261,0.891,524,847
5300,0.583,0.268,0.568,604,795
5301,0.278,0.079,0.291,619,733
5302,0.022,0.567,0.853,592,1724
5303,0.073,0.269,0.974,545,1677
5304,0.376,0.477,0.91,931,1530
5305,0.952,0.268,0.829,150,236
5306,0.104,0.182,0.486,246,1200
5307,0.307,0.465,0.25,921,1071
5308,0.096,0.356,0.583,734,1330
5309,0.997,0.327,0.476,750,1534
5310,0.696,0.373,0.544,50,1276
5311,0.196,0.887,0.901,950,1641
5312,0.238,0.448,0.578,460,580
5313,0.426,0.516,0.11,931,1298
5314,0.236,0.435,0.581,932,964
5315,0.874,0.725,0.406,797,1801
5316,0.425,0.023,0.731,810,1525
5317,0.77,0.5,0.153,204,1597
5318,0.26,0.66,0.424,22,1656
5319,0.327,0.098,0.087,567,1645
5320,0.934,0.472,0.649,247,1271
5321,0.601,0.829,0.093,367,1226
5322,0.905,0.466,0.809,53,1861
5323,0.592,0.248,0.266,537,722
5324,0.34,0.104,0.777,635,1533
5325,0.536,0.951,0.88,633,1270
5326,0.18,0.478,0.834,593,1987
5327,0.65,0.64,0.993,391,666
5328,0.684,0.776,0.271,154,978
5329,0.876,0.488,0.741,303,758
5330,0.253,0.804,0.215,126,1470
5331,0.61,0.339,0.554,544,1301
5332,0.761,0.816,0.307,593,935
5333,0.601,0.218,0.564,817,877
5334,0.591,0.606,0.061,956,1137
5335,0.933,0.35,0.594,730,1913
5336,0.863,0.124,0.251,70,1844
5337,0.752,0.354,0.602,955,1066
5338,0.443,0.519,0.902,494,1412
5339,0.297,0.07,0.482,582,1510
5340,0.458,0.178,0.72,188,1323
5341,0.202,0.097,0.214,229,1617
5342,0.665,0.558,0.736,306,1712
5343,0.568,0.622,0.376,684,930
5344,0.324,0.889,0.913,138,1955
5345,0.042,0.767,0.849,694,1804
5346,0.254,0.626,0.686,453,1836
5347,0.973,0.246,0.549,203,715
5348,0.256,0.963,0.707,797,933
5349,0.846,0.498,0.133,534,1173
5350,0.8,0.301,0.41,692,1273
5351,0.283,0.326,0.573,527,1551
5352,0.159,0.145,0.503,133,997
5353,0.019,0.518,0.122,570,1834
5354,0.788,0.867,0.713,588,914
5355,0.589,0.744,0.161,291,643
5356,0.14,0.217,0.451,677,724
5357,0.745,0.872,0.619,124,1291
5358,0.517,0.012,0.377,99,1825
5359,0.514,0.742,0.435,684,1168
5360,0.899,0.709,0.248,945,1288
5361,0.947,0.344,0.056,750,1994
5362,0.805,0.237,0.659,650,1380
5363,0.571,0.275,0.207,610,1647
5364,0.506,0.387,0.903,123,1877
5365,0.616,0.542,0.77,204,1136
5366,0.099,0.032,0.483,993,1996
5367,0.562,0.036,0.053,525,552
5368,0.937,0.205,0.166,486,1290
5369,0.263,0.916,0.939,386,654
5370,0.527,0.082,0.65,267,870
5371,0.744,0.219,0.792,580,1954
5372,0.7,0.82,0.004,594,1519
5373,0.621,0.118,0.55,935,1624
5374,0.096,0.659,0.26,73,800
5375,0.382,0.669,0.209,582,1462
5376,0.953,0.852,0.116,396,435
5377,0.435,0.495,0.419,715,1279
5378,0.953,0.883,0.633,938,1846
5379,0.183,0.387,0.66,203,1728
5380,0.861,0.45,0.259,978,1116
5381,0.792,0.936,0.215,974,1222
5382,0.473,0.203,0.669,248,1035
5383,0.714,0.964,0.74,105,361
5384,0.531,0.027,0.283,461,1109
5385,0.102,0.443,0.614,443,843
5386,0.052,0.984,0.45,616,1366
5387,0.21,0.028,0.486,292,1731
5388,0.134,0.468,0.734,749,1782
5389,0.621,0.388,0.67,825,1377
5390,0.526,0.482,0.5,609,837
5391,0.783,0.687,0.962,318,365
5392,0.554,0.653,0.419,6,128
5393,0.203,0.245,0.297,181,1867
5394,0.204,0.101,0.157,884,1673
5395,0.836,0.756,0.807,409,1734
5396,0.314,0.886,0.81,282,1223
5397,0.813,0.827,0.724,479,1524
5398,0.939,0.493,0.631,685,924
5399,0.83,0.791,0.212,635,1554
5400,0.27,0.274,0.025,421,1591
5401,0.153,0.004,0.776,229,519
5402,0.668,0.022,0.961,644,1264
5403,0.371,0.185,0.367,603,1811
5404,0.004,0.565,0.128,194,1929
5405,0.282,0.372,0.304,689,983
5406,0.684,0.476,0.951,378,1555
5407,0.785,0.661,0.746,472,766
5408,0.891,0.724,0.667,604,1952
5409,0.852,0.582,0.911,414,1781
5410,0.596,0.58,0.17,272,1093
5411,0.251,0.455,0.895,320,931
5412,0.954,0.691,0.398,961,1310
5413,0.477,0.933,0.671,54,1253
5414,0.908,0.688,0.863,525,1009
5415,0.449,0.607,0.515,104,251
5416,0.3,0.39,0.551,139,655
5417,0.772,0.267,0.646,918,1712
5418,0.556,0.191,0.676,505,1927
5419,0.715,0.696,0.5,687,1951
5420,0.019,0.11,0.965,968,1099
5421,0.605,0.686,0.694,527,1098
5422,0.284,0.241,0.887,530,749
5423,0.945,0.207,0.713,422,1394
5424,0.117,0.36,0.437,19,992
5425,0.601,0.805,0.234,683,899
5426,0.729,0.807,0.022,984,1527
5427,0.524,0.104,0.149,780,1115
5428,0.783,0.454,0.931,887,1849
5429,0.037,0.374,0.521,545,1015
5430,0.604,0.975,0.479,658,1421
5431,0.009,0.995,0.781,168,1196
5432,0.314,0.95,0.581,275,1304
5433,0.21,0.861,0.358,359,1757
5434,0.068,0.257,0.419,997,1700
5435,0.229,0.737,0.913,657,686
5436,0.197,0.747,0.134,586,1956
5437,0.475,0.783,0.279,634,1351
5438,0.122,0.096,0.208,732,1629
5439,0.757,0.905,0.847,104,773
5440,0.195,0.789,0.975,102,1643
5441,0.247,0.682,0.815,92,600
5442,0.236,0.925,0.129,418,486
5443,0.835,0.785,0.63,213,337
5444,0.257,0.651,0.025,921,1844
5445,0.511,0.454,0.126,805,1965
5446,0.996,0.936,0.477,768,1853
5447,0.836,0.477,0.349,907,1572
5448,0.312,0.667,0.029,840,1225
5449,0.757,0.865,0.996,832,969
5450,0.967,0.456,0.705,172,469
5451,0.629,0.794,0.061,551,1127
5452,0.382,0.674,0.509,944,1155
5453,0.489,0.141,0.611,223,1345
5454,0.9,0.183,0.482,638,1745
5455,0.828,0.616,0.49,2,278
5456,0.59,0.266,0.59,915,1180
5457,0.052,0.175,0.778,318,1463
5458,0.833,0.353,0.995,61,1261
5459,0.487,0.783,0.37,337,992
5460,0.702,0.254,0.101,972,1248
5461,0.209,0.748,0.369,331,1798
5462,0.755,0.503,0.974,631,1179
5463,0.973,0.838,0.065,755,1081
5464,0.544,0.957,0.842,582,669
5465,0.002,0.455,0.917,602,1307
5466,0.836,0.545,0.996,602,747
5467,0.943,0.646,0.704,788,1556
5468,0.613,0.904,0.899,309,1657
5469,0.903,0.525,0.467,549,1264
5470,0.984,0.553,0.732,456,561
5471,0.331,0.997,0.031,592,1049
5472,0.279,0.072,0.453,631,1826
5473,0.443,0.978,0.419,801,1308
5474,0.509,0.409,0.968,420,1704
5475,0.953,0.189,0.94,459,1473
5476,0.854,0.208,0.381,385,1220
5477,0.467,0.763,0.675,315,1187
5478,0.915,0.533,0.104,455,907
5479,0.268,0.223,0.253,562,1887
5480,0.635,0.381,0.727,581,1330
5481,0.539,0.235,0.635,71,1805
5482,0.346,0.552,0.656,914,1443
5483,0.38,0.539,0.163,36,567
5484,0.496,0.45,0.847,85,778
5485,0.977,0.527,0.193,152,1490
5486,0.435,0.82,0.105,188,1704
5487,0.389,0.091,0.789,1000,1288
5488,0.31,0.185,0.272,263,1410
5489,0.182,0.608,0.198,181,1688
5490,0.361,0.126,0.171,732,1270
5491,0.577,0.015,0.289,31,159
5492,0.315,0.084,0.158,942,1496
5493,0.076,0.858,0.563,856,1583
5494,0.436,0.717,0.452,455,523
5495,0.983,0.044,0.269,15,1178
5496,0.431,0.885,0.026,356,1375
5497,0.449,0.119,0.054,617,1559
5498,0.614,0.129,0.145,708,1842
5499,0.985,0.166,0.489,669,1654
5500,0.178,0.864,0.093,24,617
5501,0.09,0.966,0.828,303,842
5502,0.787,0.547,0.836,508,1647
5503,0.263,0.318,0.689,827,1465
5504,0.639,0.226,0.392,932,1698
5505,0.134,0.63,0.912,444,1699
5506,0.434,0.856,0.144,468,1633
5507,0.516,0.409,0.638,735,1422
5508,0.226,0.451,0.671,869,870
5509,0.699,0.168,0.401,316,599
5510,0.204,0.394,0.63,927,1235
5511,0.563,0.679,0.463,46,292
5512,0.893,0.888,0.317,868,1431
5513,0.253,0.222,0.558,130,1648
5514,0.541,0.656,0.357,278,1123
5515,0.334,0.491,0.983,547,1162
5516,0.223,0.738,0.611,825,1648
5517,0.723,0.297,0.453,608,974
5518,0.174,0.206,0.597,754,1171
5519,0.244,0.314,0.371,194,298
5520,0.481,0.367,0.16,412,1341
5521,0.034,0.019,0.407,291,393
5522,0.1,0.318,0.669,122,297
5523,0.837,0.729,0.7,102,215
5524,0.032,0.06,0.091,164,1230
5525,0.011,0.905,0.149,958,1357
5526,0.529,0.912,0.167,245,1008
5527,0.841,0.993,0.672,712,1971
5528,0.721,0.188,0.155,557,979
5529,0.99,0.762,0.343,82,1256
5530,0.757,0.417,0.138,871,1346
5531,0.565,0.906,0.974,45,1204
5532,0.455,0.204,0.869,774,1816
5533,0.788,0.375,0.01,50,1169
5534,0.72,0.509,0.076,282,826
5535,0.05,0.182,0.996,161,1234
5536,0.997,0.579,0.456,872,1319
5537,0.842,0.28,0.425,624,1352
5538,0.747,0.363,0.616,906,1178
5539,0.079,0.095,0.953,591,1252
5540,0.408,0.241,0.37,576,604
5541,0.011,0.089,0.581,838,1452
5542,0.329,0.081,0.188,835,1205
5543,0.496,0.428,0.733,153,927
5544,0.567,0.516,0.861,82,1732
5545,0.913,0.185,0.451,415,1737
5546,0.33,0.95,0.97,66,298
5547,0.257,0.83,0.774,627,979
5548,0.975,0.764,0.66,594,980
5549,0.134,0.451,0.355,142,721
5550,0.93,0.799,0.386,347,1515
5551,0.27,0.288,0.359,16,1550
5552,0.075,0.694,0.243,159,506
5553,0.71,0.211,0.758,572,1472
5554,0.742,0.971,0.828,68,553
5555,0.885,0.815,0.341,427,1890
5556,0.63,0.897,0.569,168,1766
5557,0.127,0.457,0.789,420,1819
5558,0.708,0.374,0.298,106,206
5559,0.056,0.416,0.559,448,1893
5560,0.971,0.357,0.366,361,1676
5561,0.288,0.675,0.507,483,767
5562,0.15,0.07,0.269,911,1243
5563,0.34,0.2,0.472,431,1649
5564,0.23,0.103,0.068,234,626
5565,0.901,0.147,0.958,396,1128
5566,0.164,0.55,0.334,882,1339
5567,0.274,0.621,0.151,65,308
5568,0.629,0.269,0.874,827,1780
5569,0.454,0.626,0.054,261,1761
5570,0.663,0.024,0.927,951,1889
5571,0.219,0.957,0.683,63,1079
5572,0.216,0.247,0.561,725,1196
5573,0.339,0.305,0.669,750,911
5574,0.912,0.745,0.536,785,1867
5575,0.522,0.559,0.294,543,1449
5576,0.68,0.411,0.323,514,933
5577,0.571,0.001,0.556,979,1249
5578,0.722,0.676,0.277,28,1142
5579,0.046,0.374,0.912,94,1101
5580,0.945,0.456,0.232,666,1017
5581,0.868,0.791,0.759,825,1852
5582,0.215,0.528,0.551,111,422
5583,0.033,0.037,0.196,449,610
5584,0.905,0.877,0.794,789,968
5585,0.449,0.959,0.129,434,1483
5586,0.786,0.059,0.869,249,1388
5587,0.906,0.596,0.76,692,1647
5588,0.29,0.512,0.671,30,733
5589,0.22,0.953,0.005,847,1820
5590,0.653,0.997,0.296,287,941
5591,0.471,0.319,0.28,861,1244
5592,0.113,0.798,0.986,212,1643
5593,0.372,0.915,0.19,250,1115
5594,0.243,0.976,0.145,63,483
5595,0.966,0.675,0.927,728,1640
5596,0.061,0.647,0.679,15,1993
5597,0.424,0.491,0.823,336,816
5598,0.482,0.175,0.576,951,1700
5599,0.921,0.358,0.051,369,1059
5600,0.728,0.884,0.825,866,1909
5601,0.157,0.289,0.249,588,1138
5602,0.536,0.234,0.705,714,1382
5603,0.919,0.761,0.052,687,1992
5604,0.2,0.677,0.854,187,1723
5605,0.322,0.497,0.561,632,1793
5606,0.944,0.609,0.907,85,1922
5607,0.064,0.659,0.127,431,436
5608,0.273,0.069,0.069,365,1365
5609,0.162,0.725,0.99,350,846
5610,0.154,0.096,0.412,195,1665
5611,0.832,0.007,0.1,436,936
5612,0.921,0.913,0.488,49,851
5613,0.102,0.653,0.683,739,1189
5614,0.78,0.133,0.351,660,1360
5615,0.325,0.76,0.17,13,1086
5616,0.066,0.138,0.351,108,1271
5617,0.305,0.557,0.369,494,851
5618,0.585,0.93,0.419,289,743
5619,0.822,0.143,0.186,862,1323
5620,0.33,0.314,0.754,542,1191
5621,0.751,0.178,0.246,649,824
5622,0.469,0.421,0.957,815,1003
5623,0.35,0.287,0.605,101,1400
5624,0.538,0.787,0.165,580,1532
5625,0.74,0.282,0.742,386,575
5626,0.573,0.068,0.996,284,658
5627,0.4,0.784,0.292,347,991
5628,0.827,0.252,0.668,807,1420
5629,0.695,0.203,0.771,242,1912
5630,0.617,0.67,0.292,65,1163
5631,0.409,0.571,0.167,574,1653
5632,0.436,0.809,0.907,282,1147
5633,0.017,0.468,0.97,317,1090
5634,0.766,0.612,0.83,59,1429
5635,0.527,0.492,0.968,301,854
5636,0.099,0.187,0.528,983,1701
5637,0.425,0.695,0.7,37,735
5638,0.699,0.877,0.155,372,1505
5639,0.832,0.489,0.074,480,1447
5640,0.608,0.923,0.061,48,62
5641,0.756,0.715,0.367,330,775
5642,0.198,0.656,0.873,6,120
5643,0.656,0.777,0.15,805,1346
5644,0.179,0.707,0.835,919,1895
5645,0.176,0.261,0.613,37,211
5646,0.22,0.897,0.36,422,1246
