id,x,y,z,ts_in,ts_out
17734,0.946,0.862,0.587,911,1605
17735,0.697,0.96,0.218,839,1504
17736,0.218,0.803,0.599,875,1306
17737,0.987,0.454,0.925,331,1327
17738,0.143,0.869,0.294,826,1282
17739,0.611,0.929,0.623,588,1080
17740,0.609,0.284,0.329,603,1326
17741,0.353,0.681,0.316,809,1900
17742,0.026,0.42,0.079,200,1282
17743,0.651,0.161,0.245,513,1515
17744,0.505,0.968,0.613,762,1853
17745,0.135,0.769,0.461,16,1531
17746,0.068,0.08,0.421,243,269
17747,0.078,0.739,0.009,55,779
17748,0.563,0.484,0.632,635,1184
17749,0.046,0.916,0.736,954,1200
17750,0.833,0.401,0.504,169,1009
17751,0.223,0.718,0.996,171,262
17752,0.908,0.891,0.52,79,1099
17753,0.258,0.437,0.123,517,1454
17754,0.125,0.592,0.112,958,1082
17755,0.675,0.341,0.817,653,1010
17756,0.329,0.345,0.776,179,1589
17757,0.685,0.486,0.072,407,1697
17758,0.868,0.508,0.75,770,1966
17759,0.581,0.944,0.825,205,1857
17760,0.434,0.331,0.818,424,1432
17761,0.196,0.326,0.457,556,1300
17762,0.269,0.304,0.78,975,1919
17763,0.255,0.208,0.508,870,1585
17764,0.016,0.787,0.265,231,1254
17765,0.677,0.727,0.831,109,1700
17766,0.335,0.378,0.967,558,1386
17767,0.096,0.738,0.707,547,1599
17768,0.289,0.788,0.896,659,1508
17769,0.508,0.029,0.913,724,1436
17770,0.374,0.656,0.597,703,1303
17771,0.55,0.912,0.856,46,1099
17772,0.177,0.578,0.728,760,1201
17773,0.525,0.171,0.639,565,1150
17774,0.0,0.416,0.39,459,1697
17775,0.643,0.197,0.763,281,1496
17776,0.155,0.006,0.621,27,1099
17777,0.911,0.895,0.894,732,1126
17778,0.465,0.805,0.21,594,1522
17779,0.078,0.646,0.286,705,1195
17780,0.879,0.721,0.967,674,928
17781,0.451,0.882,0.152,723,1594
17782,0.42,0.46,0.37,162,1516
17783,0.956,0.871,0.858,79,1438
17784,0.7,0.366,0.003,722,1903
17785,0.627,0.294,0.539,625,1312
17786,0.146,0.302,0.271,487,1741
17787,0.515,0.547,0.581,106,184
17788,0.403,0.864,0.757,946,1793
17789,0.8,0.308,0.278,927,1901
17790,0.224,0.877,0.654,848,1411
17791,0.204,0.59,0.349,853,1498
17792,0.127,0.869,0.837,501,1833
17793,0.43,0.113,0.538,137,1059
17794,0.758,0.344,0.992,367,592
17795,0.117,0.197,0.902,930,1554
17796,0.339,0.122,0.813,12,1345
17797,0.413,0.357,0.426,663,1569
17798,0.388,0.877,0.893,306,1790
17799,0.603,0.165,0.008,927,1036
17800,0.744,0.566,0.347,518,1468
17801,0.822,0.639,0.355,505,734
17802,0.737,0.216,0.661,493,1444
17803,0.995,0.404,0.854,386,841
17804,0.824,0.506,0.485,959,1386
17805,0.8,0.172,0.474,859,1669
17806,0.803,0.913,0.059,310,1127
17807,0.526,0.904,0.318,435,1785
17808,0.119,0.003,0.776,740,1906
17809,0.089,0.532,0.015,88,463
17810,0.925,0.453,0.425,707,1694
17811,0.584,0.22,0.607,489,1377
17812,0.293,0.385,0.315,827,1400
17813,0.757,0.665,0.218,4,166
17814,0.764,0.01,0.03,664,1745
17815,0.371,0.14,0.831,671,1002
17816,0.085,0.547,0.446,539,700
17817,0.119,0.677,0.068,348,1549
17818,0.253,0.913,0.615,947,1875
17819,0.811,0.242,0.137,917,1487
17820,0.566,0.266,0.211,899,1361
17821,0.746,0.436,0.475,354,1701
17822,0.482,0.209,0.742,142,1735
17823,0.133,0.923,0.5,333,1543
17824,0.159,0.09,0.594,680,1529
17825,0.262,0.062,0.07,63,952
17826,0.478,0.891,0.297,770,1481
17827,0.912,0.087,0.848,892,1109
17828,0.963,0.466,0.182,805,1938
17829,0.76,0.06,0.108,982,1189
17830,0.017,0.56,0.505,913,1127
17831,0.267,0.062,0.523,945,1176
17832,0.555,0.216,0.611,234,346
17833,0.052,0.389,0.747,619,1212
17834,0.832,0.837,0.953,662,884
17835,0.163,0.235,0.936,178,1457
17836,0.269,0.62,0.819,145,1685
17837,0.77,0.736,0.57,320,628
17838,0.385,0.247,0.16,993,1145
17839,0.871,0.013,0.009,475,565
17840,0.222,0.881,0.622,974,1356
17841,0.61,0.854,0.755,913,1527
17842,0.637,0.941,0.642,367,1443
17843,0.159,0.969,0.122,817,1945
17844,0.855,0.298,0.646,608,1793
17845,0.125,0.442,0.074,525,996
17846,0.346,0.234,0.123,689,1750
17847,0.491,0.319,0.417,451,1082
17848,0.131,0.582,0.31,341,1597
17849,0.013,0.658,0.374,711,1757
17850,0.965,0.225,0.479,863,1583
17851,0.475,0.006,0.637,384,1818
17852,0.033,0.492,0.952,815,1297
17853,0.406,0.26,0.056,30,273
17854,0.426,0.334,0.146,454,752
17855,0.194,0.975,0.393,307,1850
17856,0.702,0.573,0.621,87,1086
17857,0.734,0.881,0.571,615,1484
17858,0.117,0.564,0.498,578,1905
17859,0.151,0.105,0.564,470,1198
17860,0.671,0.333,0.247,688,1031
17861,0.183,0.599,0.688,1,251
17862,0.818,0.863,0.171,481,1156
17863,0.145,0.658,0.778,656,1053
17864,0.407,0.644,0.745,855,1038
17865,0.209,0.657,0.366,388,770
17866,0.344,0.453,0.012,390,1304
17867,0.21,0.147,0.232,253,1296
17868,0.972,0.197,0.567,658,1140
17869,0.249,0.088,0.424,43,1419
17870,0.228,0.893,0.315,271,1417
17871,0.975,0.438,0.747,140,374
17872,0.736,0.449,0.884,117,940
17873,0.606,0.135,0.963,425,1838
17874,0.729,0.968,0.084,683,1757
17875,0.525,0.334,0.991,1,1297
17876,0.266,0.937,0.755,106,1873
17877,0.15,0.277,0.934,690,726
17878,0.274,0.525,0.424,794,1568
17879,0.948,0.13,0.332,992,1058
17880,0.663,0.794,0.69,91,910
17881,0.658,0.818,0.763,470,1617
17882,0.941,0.103,0.818,370,1031
17883,0.59,0.926,0.835,662,1532
17884,0.17,0.501,0.036,681,1352
17885,0.647,0.054,0.651,764,1276
17886,0.235,0.814,0.473,274,1192
17887,0.143,0.863,0.539,555,572
17888,0.858,0.073,0.826,971,1224
17889,0.921,0.795,0.692,353,1691
17890,0.795,0.173,0.854,784,1554
17891,0.569,0.565,0.301,927,1881
17892,0.793,0.68,0.944,241,1471
17893,0.673,0.294,0.362,24,629
17894,0.09,0.865,0.643,235,1816
17895,0.69,0.795,0.289,160,720
17896,0.404,0.357,0.762,984,1809
17897,0.027,0.228,0.021,611,1242
17898,0.213,0.583,0.12,139,1381
17899,0.593,0.295,0.973,198,1798
17900,0.559,0.52,0.02,181,611
17901,0.828,0.493,0.644,923,1310
17902,0.058,0.723,0.656,489,972
17903,0.792,0.392,0.352,816,1047
17904,0.359,0.074,0.53,263,1375
17905,0.502,0.666,0.801,446,820
17906,0.498,0.292,0.192,527,1695
17907,0.882,0.596,0.042,10,495
17908,0.624,0.326,0.993,521,926
17909,0.272,0.617,0.397,979,1654
17910,0.788,0.74,0.705,606,1063
17911,0.019,0.833,0.732,348,1894
17912,0.143,0.131,0.034,856,1758
17913,0.803,0.009,0.667,115,1951
17914,0.185,0.029,0.39,303,1495
17915,0.826,0.062,0.591,891,1621
17916,0.485,0.277,0.497,844,1231
17917,0.515,0.768,0.669,585,726
17918,0.78,0.048,0.707,968,1016
17919,0.9,0.06,0.494,715,779
17920,0.683,0.632,0.164,362,873
17921,0.301,0.333,0.332,133,778
17922,0.442,0.636,0.023,290,339
17923,0.949,0.885,0.651,77,206
17924,0.101,0.008,0.908,72,1226
17925,0.427,0.746,0.57,206,609
17926,0.446,0.256,0.854,515,1901
17927,0.274,0.363,0.498,29,742
17928,0.585,0.207,0.271,42,918
17929,0.005,0.712,0.047,46,371
17930,0.476,0.933,0.033,70,849
17931,0.669,0.68,0.33,778,969
17932,0.934,0.524,0.425,883,1947
17933,0.711,0.438,0.499,46,727
17934,0.391,0.127,0.392,748,1649
17935,0.442,0.272,0.684,434,1343
17936,0.156,0.06,0.036,900,985
17937,0.984,0.921,0.371,85,389
17938,0.81,0.915,0.911,196,442
17939,0.249,0.615,0.201,254,1822
17940,0.189,0.142,0.948,21,1184
17941,0.211,0.715,0.774,897,1903
17942,0.542,0.772,0.407,33,138
17943,0.639,0.287,0.377,4,1212
17944,0.978,0.954,0.964,599,1376
17945,0.729,0.298,0.759,681,862
17946,0.195,0.863,0.657,666,1349
17947,0.744,0.158,0.208,521,663
17948,0.053,0.34,0.784,185,1584
17949,0.516,0.186,0.923,118,1606
17950,0.154,0.503,0.398,74,678
17951,0.976,0.891,0.987,951,1003
17952,0.717,0.912,0.896,228,892
17953,0.514,0.23,0.323,679,1304
17954,0.417,0.919,0.911,394,1962
17955,0.25,0.151,0.695,829,1988
17956,0.593,0.493,0.75,126,335
17957,0.899,0.643,0.617,342,534
17958,0.197,0.692,0.245,310,375
17959,0.795,0.039,0.883,666,1214
17960,0.78,0.675,0.086,321,431
17961,0.692,0.587,0.414,199,387
17962,0.75,0.822,0.424,45,1946
17963,0.965,0.663,0.455,471,1423
17964,0.407,0.076,0.63,148,218
17965,0.506,0.032,0.619,810,987
17966,0.457,0.705,0.121,103,1077
17967,0.965,0.474,0.834,824,937
17968,0.215,0.7,0.17,241,1048
17969,0.451,0.804,0.035,420,1407
17970,0.26,0.386,0.546,284,1710
17971,0.049,0.968,0.47,723,1823
17972,0.592,0.683,0.047,594,1452
17973,0.782,0.301,0.897,974,1809
17974,0.956,0.323,0.076,949,1154
17975,0.289,0.557,0.532,508,557
17976,0.051,0.324,0.057,613,1517
17977,0.752,0.281,0.48,958,1374
17978,0.494,0.226,0.983,250,1957
17979,0.937,0.654,0.378,656,1142
17980,0.081,0.779,0.898,806,1321
17981,0.006,0.566,0.553,322,1153
17982,0.483,0.311,0.565,803,1198
17983,0.765,0.033,0.941,18,421
17984,0.715,0.291,0.793,325,1328
17985,0.936,0.267,0.254,450,1273
17986,0.764,0.35,0.102,985,1134
17987,0.955,0.263,0.306,338,1301
17988,0.745,0.549,0.663,371,531
17989,0.416,0.682,0.429,414,1987
17990,0.131,0.107,0.275,242,1211
17991,0.899,0.628,0.759,800,1510
17992,0.258,0.923,0.499,127,1620
17993,0.789,0.732,0.005,378,1719
17994,0.848,0.417,0.625,54,1082
17995,0.373,0.001,0.803,734,1976
17996,0.798,0.279,0.878,335,900
17997,0.725,0.464,0.33,197,1347
17998,0.658,0.983,0.642,662,1571
17999,0.199,0.554,0.44,837,1188
18000,0.219,0.599,0.266,537,1189
18001,0.443,0.535,0.78,82,1341
18002,0.883,0.5,0.787,812,1350
18003,0.434,0.922,0.921,513,1601
18004,0.204,0.344,0.946,816,1649
18005,0.904,0.222,0.126,318,1040
18006,0.219,0.158,0.575,991,1885
18007,0.773,0.389,0.576,440,797
18008,0.295,0.504,0.422,97,856
18009,0.658,0.507,0.684,59,799
18010,0.057,0.893,0.51,466,1172
18011,0.064,0.069,0.0,828,850
18012,0.693,0.297,0.717,999,1611
18013,0.155,0.712,0.433,903,956
18014,0.886,0.478,0.981,947,960
18015,0.149,0.425,0.259,117,1377
18016,0.62,0.415,0.295,589,1681
18017,0.663,0.907,0.33,7,910
18018,0.451,0.289,0.76,132,1615
18019,0.41,0.372,0.09,964,1363
18020,0.424,0.542,0.682,863,1394
18021,0.875,0.584,0.601,308,464
18022,0.156,0.831,0.049,115,452
18023,0.869,0.406,0.629,674,767
18024,0.723,0.632,0.599,389,1468
18025,0.735,0.543,0.804,684,1423
18026,0.159,0.983,0.138,902,1945
18027,0.87,0.047,0.756,206,549
18028,0.08,0.165,0.623,377,390
18029,0.941,0.23,0.665,679,1265
18030,0.585,0.123,0.522,991,1264
18031,0.373,0.995,0.568,191,374
18032,0.083,0.031,0.808,360,1477
18033,0.173,0.879,0.87,349,1410
18034,0.977,0.038,0.346,596,737
18035,0.198,0.08,0.813,215,1705
18036,0.55,0.325,0.251,843,1710
18037,0.863,0.101,0.767,689,1993
18038,0.315,0.389,0.881,239,1503
18039,0.927,0.965,0.735,563,641
18040,0.358,0.794,0.602,717,1975
18041,0.845,0.954,0.611,166,677
18042,0.302,0.214,0.946,743,1833
18043,0.403,0.203,0.398,395,1871
18044,0.832,0.086,0.431,99,882
18045,0.689,0.651,0.938,230,784
18046,0.884,0.702,0.29,930,1258
18047,0.09,0.413,0.286,428,744
18048,0.368,0.409,0.984,393,741
18049,0.607,0.563,0.866,692,913
18050,0.64,0.246,0.941,692,1519
18051,0.714,0.369,0.156,362,1888
18052,0.325,0.593,0.943,31,610
18053,0.836,0.663,0.996,636,1516
18054,0.859,0.266,0.909,915,1340
18055,0.747,0.93,0.234,958,1148
18056,0.133,0.559,0.656,197,1004
18057,0.314,0.316,0.219,891,1845
18058,0.946,0.941,0.25,37,1290
18059,0.9,0.207,0.968,552,1013
18060,0.088,0.576,0.429,414,1965
18061,0.717,0.027,0.404,826,1751
18062,0.191,0.884,0.69,545,1539
18063,0.861,0.194,0.346,839,1388
18064,0.693,0.196,0.261,572,1633
18065,0.874,0.731,0.995,573,1252
18066,0.929,0.89,0.198,610,768
18067,0.122,0.669,0.045,858,1383
18068,0.577,0.066,0.625,19,326
18069,0.777,0.443,0.376,889,1385
18070,0.072,0.673,0.739,307,884
18071,0.827,0.796,0.443,262,617
18072,0.424,0.2,0.68,35,456
18073,0.175,0.881,0.613,264,598
18074,0.045,0.564,0.687,876,1076
18075,0.656,0.418,0.601,262,1546
18076,0.099,0.037,0.602,644,760
18077,0.96,0.475,0.61,976,1197
18078,0.282,0.59,0.556,26,170
18079,0.716,0.68,0.804,547,1725
18080,0.182,0.851,0.915,958,1168
18081,0.177,0.481,0.243,67,175
18082,0.616,0.506,0.978,746,749
18083,0.022,0.896,0.712,406,984
18084,0.73,0.523,0.127,193,1493
18085,0.449,0.72,0.652,137,1373
18086,0.669,0.922,0.499,554,1120
18087,0.178,0.222,0.812,906,1815
18088,0.928,0.765,0.052,991,1480
18089,0.799,0.494,0.337,726,1777
18090,0.621,0.658,0.383,117,835
18091,0.693,0.33,0.345,799,1272
18092,0.528,0.016,0.152,16,532
18093,0.669,0.939,0.371,99,1722
18094,0.489,0.679,0.512,823,1296
18095,0.13,0.203,0.285,169,364
18096,0.587,0.66,0.362,546,1712
18097,0.54,0.903,0.703,969,1457
18098,0.152,0.529,0.171,377,1647
18099,0.515,0.803,0.571,889,1608
18100,0.255,0.435,0.15,228,1079
18101,0.473,0.187,0.484,217,1896
18102,0.503,0.315,0.982,148,630
18103,0.869,0.513,0.769,902,1695
18104,0.416,0.9,0.515,195,1141
18105,0.21,0.633,0.995,492,1809
18106,0.816,0.763,0.759,766,1385
18107,0.709,0.303,0.417,918,1215
18108,0.087,0.165,0.737,855,1451
18109,0.946,0.446,0.981,891,1332
18110,0.581,0.178,0.088,835,1697
18111,0.681,0.175,0.493,633,935
18112,0.15,0.026,0.603,423,1798
18113,0.855,0.588,0.386,576,1863
18114,0.631,0.225,0.428,448,648
18115,0.332,0.288,0.549,89,120
18116,0.208,0.816,0.256,402,524
18117,0.6,0.791,0.695,458,1205
18118,0.503,0.782,0.332,857,1559
18119,0.625,0.433,0.138,780,1714
18120,0.868,0.895,0.691,333,1752
18121,0.965,0.712,0.0,375,1216
18122,0.957,0.898,0.458,162,1489
18123,0.555,0.196,0.103,72,655
18124,0.378,0.231,0.866,741,1502
18125,0.78,0.812,0.237,154,1626
18126,0.331,0.085,0.779,302,969
18127,0.48,0.076,0.719,415,567
18128,0.98,0.62,0.488,131,1958
18129,0.286,0.834,0.844,794,1183
18130,0.65,0.345,0.722,331,1934
18131,0.226,0.231,0.035,632,1478
18132,0.511,0.013,0.879,51,115
18133,0.994,0.297,0.118,99,1167
18134,0.604,0.613,0.739,400,1338
18135,0.087,0.06,0.804,173,1406
18136,0.659,0.599,0.457,757,1778
18137,0.026,0.136,0.084,169,911
18138,0.869,0.803,0.471,326,632
18139,0.449,0.132,0.687,357,1855
18140,0.831,0.285,0.037,955,1475
18141,0.755,0.23,0.917,982,1463
18142,0.133,0.487,0.946,588,966
18143,0.619,0.966,0.033,279,474
18144,0.138,0.44,0.826,731,1627
18145,0.993,0.163,0.544,721,1568
18146,0.722,0.535,0.976,109,1005
18147,0.213,0.055,0.108,609,1749
18148,0.374,0.873,0.429,246,1423
18149,0.561,0.549,0.477,642,1512
18150,0.815,0.412,0.651,269,1298
18151,0.1,0.728,0.665,964,1844
18152,0.562,0.179,0.448,20,1611
18153,0.255,0.414,0.513,715,1565
18154,0.727,0.765,0.907,373,553
18155,0.965,0.694,0.348,449,511
18156,0.067,0.5,0.351,811,1959
18157,0.96,0.491,0.286,258,799
18158,0.174,0.212,0.957,898,1836
18159,0.675,0.821,0.433,710,1659
18160,0.24,0.045,0.304,993,1251
18161,0.444,0.238,0.159,350,1243
18162,0.035,0.981,0.762,648,1894
18163,0.184,0.303,0.586,126,864
18164,0.675,0.753,0.049,67,101
18165,0.776,0.24,0.385,267,1088
18166,0.387,0.937,0.164,456,1287
18167,0.932,0.953,0.526,447,1114
18168,0.119,0.057,0.411,312,784
18169,0.312,0.549,0.304,557,655
18170,0.262,0.855,0.426,859,1475
18171,0.216,0.732,0.172,353,768
18172,0.576,0.929,0.9,174,532
18173,0.656,0.984,0.855,914,1090
18174,0.949,0.793,0.853,999,1940
18175,0.236,0.86,0.964,170,760
18176,0.262,0.289,0.365,6,1610
18177,0.489,0.235,0.251,126,1304
18178,0.941,0.664,0.151,842,1762
18179,0.408,0.085,0.676,914,1351
18180,0.199,0.898,0.226,834,1116
18181,0.415,0.32,0.94,989,1111
18182,0.527,0.165,0.982,90,559
18183,0.477,0.496,0.577,210,816
18184,0.183,0.064,0.393,857,1859
18185,0.979,0.128,0.075,10,66
18186,0.716,0.404,0.661,147,1384
18187,0.651,0.151,0.859,795,1581
18188,0.408,0.516,0.506,501,515
18189,0.269,0.354,0.495,370,1893
18190,0.504,0.377,0.082,580,1417
18191,0.235,0.702,0.97,859,1031
18192,0.066,0.363,0.122,693,1368
18193,0.277,0.057,0.125,587,1023
18194,0.056,0.995,0.661,498,947
18195,0.29,0.267,0.346,379,1546
18196,0.934,0.057,0.282,527,1375
18197,0.173,0.455,0.227,849,1320
18198,0.84,0.684,0.336,873,1973
18199,0.627,0.811,0.126,145,523
18200,0.327,0.623,0.647,101,706
18201,0.294,0.071,0.665,565,1614
18202,0.976,0.572,0.228,776,1365
18203,0.87,0.732,0.451,554,1665
18204,0.398,0.056,0.191,877,1855
18205,0.905,0.12,0.595,376,1397
18206,0.749,0.589,0.777,142,376
18207,0.414,0.937,0.831,507,527
18208,0.659,0.803,0.586,279,782
18209,0.188,0.165,0.795,534,1241
18210,0.496,0.512,0.811,39,1887
18211,0.638,0.457,0.713,21,1095
18212,0.749,0.103,0.06,17,755
18213,0.892,0.066,0.216,843,901
18214,0.236,0.056,0.645,796,1382
18215,0.162,0.727,0.832,145,496
18216,0.183,0.885,0.6,550,1144
18217,0.404,0.264,0.399,435,1936
18218,0.022,0.092,0.029,539,1983
18219,0.353,0.645,0.233,536,1447
18220,0.818,0.124,0.889,92,1895
18221,0.803,0.166,0.849,485,1878
18222,0.903,0.405,0.568,556,655
18223,0.332,0.779,0.431,975,1408
18224,0.634,0.133,0.826,262,996
18225,0.009,0.025,0.517,857,1999
18226,0.04,0.347,0.52,478,1798
18227,0.248,0.938,0.997,624,1095
18228,0.58,0.103,0.594,986,1214
18229,0.623,0.504,0.675,245,679
18230,0.138,0.08,0.407,456,1552
18231,0.702,0.811,0.903,874,1515
18232,0.769,0.799,0.41,424,1593
18233,0.251,0.823,0.613,921,1536
18234,0.139,0.493,0.186,650,1899
18235,0.09,0.103,0.92,592,1316
18236,0.146,0.305,0.119,889,1580
18237,0.394,0.93,0.929,703,1559
18238,0.664,0.994,0.095,988,1032
18239,0.298,0.028,0.656,176,179
18240,0.684,0.466,0.392,249,1905
18241,0.787,0.9,0.046,35,36
18242,0.973,0.457,0.736,272,1091
18243,0.604,0.328,0.744,41,982
18244,0.163,0.771,0.714,483,1057
18245,0.665,0.334,0.955,79,1956
18246,0.544,0.973,0.52,214,1387
18247,0.784,0.002,0.31,304,693
18248,0.988,0.123,0.905,386,437
18249,0.35,0.881,0.463,432,1970
18250,0.553,0.759,0.415,216,467
18251,0.511,0.594,0.849,773,1175
18252,0.734,0.295,0.229,592,742
18253,0.455,0.365,0.285,246,1381
18254,0.098,0.286,0.7,15,173
18255,0.876,0.564,0.703,5,1407
18256,0.674,0.403,0.845,848,1121
18257,0.191,0.723,0.866,676,1199
18258,0.129,0.555,0.222,34,487
18259,0.485,0.316,0.101,50,1321
18260,0.131,0.558,0.471,431,1016
18261,0.342,0.375,0.292,823,1900
18262,0.926,0.401,0.826,593,779
18263,0.265,0.876,0.673,58,342
18264,0.743,0.763,0.235,596,1915
18265,0.025,0.241,0.655,154,1260
18266,0.989,0.616,0.338,158,1269
18267,0.442,0.928,0.524,802,888
18268,0.107,0.608,0.666,180,1534
18269,0.153,0.187,0.46,667,868
18270,0.164,0.753,0.564,270,997
18271,0.665,0.032,0.075,815,1492
18272,0.541,0.011,0.121,814,1824
18273,0.917,0.1,0.985,910,1930
18274,0.702,0.322,0.798,973,1866
18275,0.19,0.822,0.571,156,1321
18276,0.418,0.401,0.814,709,1934
18277,0.923,0.41,0.686,493,1981
18278,0.704,0.997,0.431,177,1476
18279,0.772,0.07,0.585,557,1231
18280,0.53,0.717,0.457,953,1660
18281,0.993,0.182,0.488,443,1804
18282,0.775,0.359,0.361,531,1685
18283,0.231,0.013,0.606,491,1477
18284,0.545,0.314,0.368,894,1661
18285,0.344,0.473,0.79,134,1275
18286,0.601,0.563,0.756,270,414
18287,0.792,0.161,0.651,326,1711
18288,0.176,0.292,0.525,313,1921
18289,0.268,0.425,0.14,873,1613
18290,0.577,0.303,0.154,369,1016
18291,0.378,0.629,0.379,526,1539
18292,0.391,0.714,0.725,291,1767
18293,0.63,0.812,0.084,194,858
18294,0.026,0.961,0.713,927,1182
18295,0.533,0.494,0.272,485,661
18296,0.045,0.465,0.309,63,533
18297,0.707,0.809,0.648,362,833
18298,0.705,0.724,0.748,972,1154
18299,0.292,0.324,0.857,365,720
18300,0.06,0.751,0.097,994,1222
18301,0.871,0.689,0.561,804,1263
18302,0.205,0.0,0.102,745,919
18303,0.359,0.107,0.395,846,1016
18304,0.854,0.691,0.463,322,688
18305,0.921,0.962,0.497,429,1939
18306,0.623,0.365,0.46,675,1525
18307,0.024,0.238,0.463,913,1938
18308,0.052,0.969,0.639,713,1063
18309,0.696,0.959,0.607,808,1032
18310,0.063,0.665,0.473,775,936
18311,0.279,0.702,0.278,477,565
18312,0.174,0.345,0.445,998,1651
18313,0.957,0.607,0.57,515,1862
18314,0.076,0.742,0.851,728,1577
18315,0.814,0.142,0.211,919,1381
18316,0.435,0.023,0.421,909,1959
18317,0.224,0.382,0.239,70,653
18318,0.106,0.441,0.921,860,1587
18319,0.15,0.969,0.023,830,1076
18320,0.723,0.911,0.211,459,487
18321,0.95,0.099,0.726,825,1698
18322,0.073,0.764,0.646,719,1268
18323,0.986,0.407,0.719,570,1446
18324,0.95,0.303,0.021,931,1585
18325,0.876,0.626,0.069,648,1949
18326,0.594,0.599,0.933,474,764
18327,0.57,0.062,0.161,575,695
18328,0.053,0.56,0.11,477,1604
18329,0.733,0.536,0.543,703,907
18330,0.253,0.34,0.898,44,1942
18331,0.646,0.684,0.892,378,1709
18332,0.713,0.961,0.593,211,749
18333,0.251,0.576,0.575,256,1765
18334,0.376,0.946,0.682,338,1703
18335,0.266,0.259,0.521,991,1810
18336,0.114,0.439,0.093,99,601
18337,0.677,0.913,0.433,835,1488
18338,0.867,0.65,0.285,443,532
18339,0.357,0.345,0.445,90,411
18340,0.126,0.286,0.203,951,971
18341,0.714,0.35,0.085,599,1214
18342,0.655,0.527,0.195,275,1951
18343,0.797,0.919,0.154,482,795
18344,0.279,0.408,0.6,315,815
18345,0.329,0.676,0.057,724,1258
18346,0.693,0.745,0.824,238,308
18347,0.834,0.118,0.056,210,525
18348,0.269,0.348,0.503,441,949
18349,0.82,0.0,0.41,203,1776
18350,0.027,0.98,0.564,790,1634
18351,0.43,0.389,0.77,251,1296
18352,0.315,0.217,0.092,445,1879
18353,0.804,0.949,0.095,457,1914
18354,0.352,0.054,0.208,994,1740
18355,0.482,0.686,0.693,621,958
18356,0.31,0.434,0.637,725,828
18357,0.785,0.3,0.892,233,450
18358,0.468,0.229,0.812,221,1142
18359,0.169,0.92,0.174,548,1143
18360,0.667,0.392,0.945,759,1639
18361,0.222,0.767,0.658,882,1597
18362,0.925,0.86,0.232,164,1196
18363,0.091,0.55,0.117,840,1704
18364,0.159,0.791,0.67,73,1833
18365,0.959,0.857,0.148,933,998
18366,0.541,0.883,0.88,191,1052
18367,0.844,0.961,0.192,279,980
18368,0.259,0.093,0.221,547,1991
18369,0.007,0.921,0.402,351,819
18370,0.094,0.883,0.565,863,1680
18371,0.747,0.38,0.429,393,498
18372,0.862,0.952,0.78,597,1697
18373,0.236,0.259,0.165,898,1822
18374,0.714,0.19,0.212,37,1976
18375,0.463,0.941,0.325,126,711
18376,0.731,0.424,0.006,953,1486
18377,0.851,0.482,0.263,228,1561
18378,0.123,0.838,0.696,351,435
18379,0.227,0.399,0.691,589,717
18380,0.652,0.317,0.392,672,1442
18381,0.852,0.714,0.119,990,1328
18382,0.632,0.997,0.621,398,1626
18383,0.197,0.212,0.253,861,1674
18384,0.99,0.708,0.532,244,875
18385,0.187,0.921,0.464,423,1416
18386,0.663,0.06,0.174,809,1570
18387,0.948,0.064,0.26,142,1478
18388,0.962,0.485,0.022,816,1495
18389,0.381,0.744,0.418,498,1128
18390,0.376,0.473,0.433,43,869
18391,0.574,0.607,0.776,619,1657
18392,0.882,0.087,0.272,724,1113
18393,0.277,0.839,0.717,567,1734
18394,0.121,0.703,0.47,14,1976
18395,0.052,0.546,0.707,265,1119
18396,0.967,0.174,0.151,762,874
18397,0.443,0.072,0.949,471,560
18398,0.664,0.616,0.719,197,598
18399,0.986,0.31,0.478,436,717
18400,0.673,0.853,0.229,562,1690
18401,0.861,0.068,0.365,760,1577
18402,0.585,0.707,0.895,717,1695
18403,0.519,0.786,0.533,801,1098
18404,0.712,0.856,0.697,68,1367
18405,0.165,0.856,0.973,968,1731
18406,0.235,0.664,0.585,229,996
18407,0.352,0.94,0.208,398,408
18408,0.786,0.981,0.762,487,1285
18409,0.552,0.699,0.491,591,1997
18410,0.208,0.261,0.361,225,1955
18411,0.787,0.187,0.811,207,1541
18412,0.366,0.115,0.16,539,649
18413,0.691,0.455,0.371,931,1941
18414,0.661,0.848,0.98,254,697
18415,0.207,0.782,0.017,719,1390
18416,0.749,0.579,0.654,398,1727
18417,0.777,0.023,0.143,407,1817
18418,0.857,0.117,0.081,485,561
18419,0.264,0.963,0.516,347,531
18420,0.398,0.696,0.703,275,1269
18421,0.553,0.802,0.688,807,1895
18422,0.358,0.391,0.542,134,1085
18423,0.311,0.117,0.43,65,1832
18424,0.939,0.052,0.85,334,1824
18425,0.106,0.174,0.759,53,206
18426,0.373,0.584,0.668,99,1818
18427,0.225,0.428,0.507,546,1056
18428,0.947,0.652,0.132,414,1943
18429,0.123,0.116,0.174,136,408
18430,0.487,0.048,0.744,851,1288
18431,0.638,0.73,0.871,20,1029
18432,0.076,0.144,0.535,635,1841
18433,0.904,0.156,0.132,257,548
18434,0.065,0.998,0.928,6,1508
18435,0.633,0.022,0.216,125,1805
18436,0.949,0.242,0.129,592,1380
18437,0.277,0.127,0.689,626,1780
18438,0.278,0.147,0.817,824,1740
18439,0.807,0.302,0.89,383,1780
18440,0.164,0.35,0.981,29,851
18441,0.552,0.744,0.587,135,1696
18442,0.659,0.915,0.237,311,1696
