id,x,y,z,ts_in,ts_out
20291,0.456,0.096,0.953,190,889
20292,0.778,0.616,0.351,865,1101
20293,0.575,0.479,0.143,973,1690
20294,0.74,0.834,0.099,852,1388
20295,0.305,0.314,0.505,765,1622
20296,0.703,0.967,0.284,370,1456
20297,0.182,0.025,0.089,42,335
20298,0.2,0.686,0.215,17,1382
20299,0.767,0.595,0.716,630,1454
20300,0.795,0.767,0.174,227,926
20301,0.211,0.31,0.436,381,845
20302,0.136,0.002,0.563,43,825
20303,0.869,0.088,0.508,176,1949
20304,0.492,0.178,0.474,859,1865
20305,0.675,0.492,0.049,519,856
20306,0.011,0.227,0.832,73,564
20307,0.066,0.026,0.676,128,533
20308,0.057,0.132,0.334,395,598
20309,0.456,0.673,0.839,478,837
20310,0.921,0.568,0.475,223,1181
20311,0.734,0.436,0.051,73,1273
20312,0.651,0.838,0.06,483,1360
20313,0.678,0.421,0.284,935,1104
20314,0.904,0.433,0.642,539,1224
20315,0.739,0.415,0.443,269,711
20316,0.235,0.483,0.329,282,1820
20317,0.006,0.161,0.649,33,1063
20318,0.561,0.419,0.399,129,1327
20319,0.07,0.676,0.097,817,1414
20320,0.787,0.623,0.884,564,742
20321,0.618,0.826,0.52,384,441
20322,0.325,0.406,0.928,571,1013
20323,0.934,0.739,0.758,810,1918
20324,0.466,0.283,0.086,162,934
20325,0.829,0.853,0.528,751,1311
20326,0.768,0.927,0.779,911,1756
20327,0.415,0.954,0.759,822,1489
20328,0.87,0.553,0.33,113,1029
20329,0.721,0.023,0.911,272,1181
20330,0.5,0.423,0.427,902,999
20331,0.178,0.252,0.181,459,1440
20332,0.011,0.934,0.52,374,781
20333,0.919,0.232,0.753,187,1605
20334,0.48,0.116,0.539,544,1668
20335,0.067,0.666,0.929,169,1053
20336,0.955,0.804,0.307,924,1489
20337,0.191,0.919,0.027,152,976
20338,0.781,0.784,0.446,740,1912
20339,0.93,0.624,0.632,37,1263
20340,0.81,0.069,0.653,846,1739
20341,0.979,0.653,0.378,520,1374
20342,0.799,0.93,0.581,578,1890
20343,0.302,0.095,0.999,450,1311
20344,0.55,0.707,0.567,975,1646
20345,0.397,0.285,0.184,304,986
20346,0.173,0.092,0.272,468,1017
20347,0.751,0.191,0.048,233,359
20348,0.635,0.625,0.926,186,671
20349,0.15,0.854,0.634,286,1103
20350,0.249,0.257,0.403,450,1113
20351,0.714,0.297,0.602,729,998
20352,0.888,0.209,0.629,106,1060
20353,0.392,0.466,0.061,360,1363
20354,0.473,0.633,0.745,483,1632
20355,0.255,0.626,0.338,760,1079
20356,0.679,0.909,0.815,457,1787
20357,0.516,0.308,0.564,480,1528
20358,0.517,0.546,0.7,483,1138
20359,0.766,0.942,0.1,743,968
20360,0.029,0.504,0.775,136,156
20361,0.208,0.285,0.356,3,1370
20362,0.177,0.287,0.024,260,1278
20363,0.662,0.835,0.72,91,925
20364,0.951,0.089,0.647,781,1602
20365,0.343,0.325,0.751,546,1654
20366,0.906,0.811,0.564,479,1941
20367,0.781,0.993,0.97,182,708
20368,0.27,0.558,0.183,511,1987
20369,0.663,0.79,0.2,95,1452
20370,0.434,0.049,0.748,643,1937
20371,0.003,0.5,0.752,791,1360
20372,0.253,0.941,0.518,536,1975
20373,0.517,0.927,0.203,516,701
20374,0.913,0.375,0.213,143,577
20375,0.829,0.399,0.889,533,1938
20376,0.482,0.943,0.858,434,1642
20377,0.417,0.851,0.992,772,1547
20378,0.807,0.396,0.532,964,1456
20379,0.915,0.13,0.649,379,1559
20380,0.469,0.567,0.224,408,1678
20381,0.615,0.419,0.719,318,1625
20382,0.353,0.711,0.328,340,1701
20383,0.511,0.472,0.388,243,313
20384,0.502,0.122,0.708,932,1490
20385,0.017,0.404,0.084,480,1801
20386,0.66,0.337,0.26,659,1292
20387,0.236,0.968,0.335,764,1191
20388,0.438,0.466,0.711,227,1097
20389,0.755,0.575,0.398,752,759
20390,0.105,0.817,0.906,512,1828
20391,0.84,0.118,0.545,6,1527
20392,0.334,0.759,0.649,603,891
20393,0.421,0.036,0.754,116,670
20394,0.955,0.568,0.644,987,1705
20395,0.022,0.484,0.524,56,1534
20396,0.113,0.531,0.342,966,1556
20397,0.347,0.001,0.203,660,1557
20398,0.502,0.414,0.892,115,805
20399,0.336,0.726,0.588,848,1550
20400,0.58,1.0,0.116,410,1493
20401,0.957,0.972,0.019,242,1072
20402,0.312,0.405,0.574,127,1756
20403,0.046,0.879,0.941,79,1425
20404,0.639,0.556,0.366,657,1949
20405,0.01,0.622,0.383,619,1526
20406,0.372,0.198,0.473,985,1242
20407,0.705,0.849,0.165,422,1470
20408,0.735,0.896,0.308,931,1525
20409,0.295,0.745,0.144,457,795
20410,0.323,0.098,0.089,481,854
20411,0.907,0.887,0.539,818,1645
20412,0.48,0.486,0.37,953,1650
20413,0.455,0.142,0.954,268,1852
20414,0.792,0.723,0.236,56,370
20415,0.413,0.897,0.155,95,1398
20416,0.076,0.705,0.653,847,1924
20417,0.884,0.003,0.101,316,1188
20418,0.585,0.69,0.349,410,1060
20419,0.097,0.072,0.081,340,1948
20420,0.225,0.354,0.741,273,1959
20421,0.715,0.276,0.301,832,1216
20422,0.958,0.712,0.569,970,1813
20423,0.028,0.063,0.824,710,1143
20424,0.114,0.748,0.87,232,995
20425,0.959,0.431,0.856,906,1910
20426,0.396,0.009,0.234,623,839
20427,0.923,0.484,0.674,915,1343
20428,0.308,0.417,0.56,937,1522
20429,0.66,0.024,0.79,921,1512
20430,0.446,0.416,0.284,2,367
20431,0.944,0.063,0.379,372,677
20432,0.742,0.961,0.526,490,1309
20433,0.093,0.788,0.558,843,1016
20434,0.974,0.878,0.217,993,1888
20435,0.637,0.757,0.273,37,947
20436,0.486,0.157,0.99,729,1632
20437,0.051,0.017,0.319,512,1703
20438,0.906,0.774,0.954,402,1167
20439,0.832,0.788,0.807,869,909
20440,0.753,0.49,0.178,285,683
20441,0.404,0.73,0.561,937,1254
20442,0.752,0.94,0.195,324,1820
20443,0.232,0.792,0.428,86,536
20444,0.314,0.944,0.11,315,1905
20445,0.893,0.094,0.408,619,1449
20446,0.837,0.092,0.556,558,1433
20447,0.15,0.514,0.613,702,1955
20448,0.933,0.896,0.066,644,1594
20449,0.963,0.314,0.64,510,1471
20450,0.232,0.073,0.874,462,1914
20451,0.332,0.696,0.409,934,1818
20452,0.825,0.922,0.121,610,1012
20453,0.354,0.769,0.044,159,1429
20454,0.916,0.4,0.099,779,1601
20455,0.934,0.277,0.111,568,725
20456,0.032,0.64,0.824,556,1014
20457,0.022,0.679,0.238,405,698
20458,0.245,0.967,0.598,640,1330
20459,0.389,0.93,0.18,513,1649
20460,0.169,0.322,0.919,34,449
20461,0.074,0.784,0.421,487,1251
20462,0.181,0.435,0.54,296,1887
20463,0.631,0.76,0.285,332,614
20464,0.198,0.846,0.061,913,1520
20465,0.016,0.596,0.252,675,1972
20466,0.126,0.737,0.039,651,1005
20467,0.695,0.418,0.58,125,1135
20468,0.257,0.276,0.72,917,1253
20469,0.002,0.996,0.041,732,1849
20470,0.853,0.503,0.897,781,1448
20471,0.164,0.321,0.849,634,1314
20472,0.822,0.665,0.916,339,1630
20473,0.162,0.392,0.651,60,1789
20474,0.171,0.195,0.066,980,1245
20475,0.035,0.334,0.386,202,458
20476,0.084,0.131,0.416,181,1088
20477,0.087,0.403,0.425,438,721
20478,0.135,0.705,0.109,680,828
20479,0.496,0.487,0.93,63,991
20480,0.888,0.187,0.607,743,1332
20481,0.236,0.56,0.39,377,1768
20482,0.609,0.37,0.236,9,393
20483,0.604,0.348,0.482,194,1902
20484,0.887,0.12,0.939,157,1763
20485,0.321,0.335,0.706,580,1648
20486,0.18,0.744,0.353,859,1630
20487,0.489,0.659,0.397,917,1136
20488,0.681,0.476,0.322,762,1154
20489,0.279,0.859,0.41,707,1864
20490,0.176,0.136,0.054,366,1597
20491,0.45,0.793,0.713,161,877
20492,0.589,0.343,0.96,280,1834
20493,0.183,0.828,0.37,359,1160
20494,0.329,0.885,0.899,4,406
20495,0.523,0.373,0.768,985,1924
20496,0.299,0.489,0.248,392,1419
20497,0.022,0.8,0.529,424,1979
20498,0.124,0.556,0.86,192,753
20499,0.027,0.73,0.673,166,570
20500,0.224,0.539,0.195,525,1328
20501,0.372,0.606,0.398,344,362
20502,0.138,0.094,0.178,304,1893
20503,0.331,0.351,0.529,171,1749
20504,0.909,0.221,0.983,151,595
20505,0.042,0.107,0.422,762,1392
20506,0.062,0.136,0.927,857,1313
20507,0.291,0.156,0.411,96,1313
20508,0.295,0.376,0.13,719,935
20509,0.377,0.58,0.684,959,1011
20510,0.469,0.718,0.477,126,1140
20511,0.287,0.329,0.657,691,1615
20512,0.294,0.693,0.242,148,203
20513,0.562,0.5,0.824,48,162
20514,0.349,0.005,0.861,194,626
20515,0.08,0.195,0.539,915,1779
20516,0.652,0.083,0.362,660,918
20517,0.571,0.059,0.079,201,1193
20518,0.976,0.54,0.62,474,630
20519,0.649,0.617,0.915,91,149
20520,0.393,0.5,0.991,455,719
20521,0.734,0.806,0.476,591,1292
20522,0.558,0.902,0.871,4,701
20523,0.534,0.591,0.009,87,97
20524,0.197,0.65,0.453,874,1713
20525,0.615,0.746,0.793,461,1447
20526,0.937,0.697,0.618,156,1017
20527,0.66,0.961,0.608,702,799
20528,0.092,0.398,0.458,598,822
20529,0.219,0.526,0.437,505,1117
20530,0.032,0.306,0.406,526,1487
20531,0.902,0.042,0.062,453,741
20532,0.057,0.634,0.861,350,1704
20533,0.046,0.642,0.456,778,1216
20534,0.951,0.299,0.698,483,1195
20535,0.172,0.177,0.65,34,1752
20536,0.994,0.709,0.137,934,1418
20537,0.424,0.033,0.861,284,1440
20538,0.367,0.18,0.665,675,1462
20539,0.121,0.488,0.532,433,1103
20540,0.053,0.832,0.678,448,1596
20541,0.463,0.268,0.034,61,1938
20542,0.169,0.888,0.222,448,927
20543,0.227,0.336,0.235,289,1328
20544,0.226,0.145,0.681,502,1655
20545,0.499,0.154,0.047,853,1415
20546,0.103,0.837,0.874,801,998
20547,0.233,0.807,0.411,229,1957
20548,0.827,0.74,0.658,974,1010
20549,0.4,0.719,0.994,96,936
20550,0.079,0.53,0.393,637,662
20551,0.637,0.69,0.983,432,1764
20552,0.985,0.089,0.534,253,685
20553,0.618,0.558,0.364,569,706
20554,0.389,0.181,0.172,898,1656
20555,0.384,0.723,0.448,963,1703
20556,0.87,0.271,0.937,130,1694
20557,0.074,0.449,0.546,886,1003
20558,0.896,0.355,0.082,632,1698
20559,0.686,0.678,0.848,858,1888
20560,0.103,0.46,0.795,944,1435
20561,0.655,0.668,0.105,376,796
20562,0.407,0.115,0.459,779,1514
20563,0.038,0.358,0.892,896,1193
20564,0.02,0.606,0.517,116,826
20565,0.232,0.068,0.396,207,353
20566,0.586,0.846,0.762,665,1118
20567,0.105,0.267,0.773,441,483
20568,0.28,0.086,0.025,184,780
20569,0.539,0.503,0.225,956,1481
20570,0.96,0.2,0.845,818,1394
20571,0.3,0.161,0.909,50,1484
20572,0.368,0.565,0.161,38,1045
20573,0.129,0.942,0.797,769,1105
20574,0.446,0.403,0.793,286,757
20575,0.295,0.698,0.235,556,710
20576,0.173,0.784,0.229,306,1596
20577,0.675,0.758,0.438,10,1330
20578,0.092,0.336,0.998,178,1829
20579,0.16,0.513,0.208,484,579
20580,0.455,0.084,0.472,113,1178
20581,0.095,0.606,0.886,374,958
20582,0.998,0.622,0.24,424,894
20583,0.552,0.663,0.341,271,790
20584,0.881,0.502,0.376,1000,1988
20585,0.415,0.007,0.326,406,808
20586,0.189,0.995,0.661,46,1211
20587,0.099,0.792,0.79,474,579
20588,0.925,0.703,0.368,859,898
20589,0.651,0.679,0.704,602,1089
20590,0.08,0.26,0.973,809,841
20591,0.098,0.331,0.963,848,1550
20592,0.343,0.727,0.286,428,1324
20593,0.686,0.393,0.472,850,1924
20594,0.192,0.601,0.114,431,1645
20595,0.518,0.625,0.339,352,1416
20596,0.737,0.972,0.862,60,1339
20597,0.599,0.589,0.631,154,839
20598,0.189,0.116,0.99,877,1351
20599,0.364,0.023,0.068,905,1243
20600,0.568,0.791,0.179,163,825
20601,0.806,0.883,0.203,762,1121
20602,0.576,0.015,0.788,385,952
20603,0.656,0.117,0.905,562,741
20604,0.72,0.619,0.444,270,1363
20605,0.57,0.283,0.481,53,1306
20606,0.57,0.079,0.168,693,1854
20607,0.353,0.826,0.353,268,798
20608,0.707,0.966,0.535,302,404
20609,0.263,0.556,0.035,834,1658
20610,0.463,0.876,0.737,340,940
20611,0.149,0.98,0.163,779,1658
20612,0.164,0.727,0.245,962,1560
20613,0.88,0.749,0.804,928,1943
20614,0.945,0.24,0.091,756,1597
20615,0.068,0.105,0.582,347,1423
20616,0.384,0.984,0.54,328,1854
20617,0.003,0.485,0.463,915,1402
20618,0.428,0.525,0.404,664,1830
20619,0.806,0.206,0.348,837,1280
20620,0.716,0.333,0.234,10,1023
20621,0.887,0.819,0.729,614,1087
20622,0.858,0.138,0.267,700,1359
20623,0.414,0.579,0.824,997,1680
20624,0.103,0.426,0.366,277,992
20625,0.17,0.993,0.647,401,1037
20626,0.885,0.24,0.73,493,1122
20627,0.917,0.469,0.783,852,1887
20628,0.286,0.676,0.048,293,1799
20629,0.46,0.504,0.18,684,1616
20630,0.313,0.586,0.493,527,1916
20631,0.264,0.168,0.367,411,907
20632,0.4,0.046,0.652,635,1943
20633,0.073,0.171,0.644,523,1239
20634,0.963,0.045,0.209,328,1591
20635,0.227,0.627,0.61,82,100
20636,0.219,0.976,0.859,384,855
20637,0.888,0.099,0.991,840,1940
20638,0.596,0.745,0.619,219,269
20639,0.772,0.9,0.727,912,1191
20640,0.323,0.743,0.895,8,918
20641,0.618,0.082,0.539,599,1210
20642,0.589,0.489,0.812,914,939
20643,0.6,0.712,0.057,470,1049
20644,0.806,0.432,0.737,790,1315
20645,0.178,0.487,0.605,304,426
20646,0.715,0.382,0.278,712,1935
20647,0.627,0.794,0.06,579,1572
20648,0.855,0.217,0.969,89,1782
20649,0.259,0.03,0.201,897,1773
20650,0.948,0.304,0.967,53,1678
20651,0.543,0.746,0.016,323,1109
20652,0.18,0.93,0.909,217,614
20653,0.3,0.787,0.379,884,1636
20654,0.802,0.247,0.171,960,1281
20655,0.478,0.234,0.07,519,1540
20656,0.523,0.009,0.74,467,1365
20657,0.765,0.108,0.218,234,1726
20658,0.03,0.997,0.293,840,1563
20659,0.633,0.065,0.824,897,1513
20660,0.125,0.558,0.867,616,1978
20661,0.92,0.847,0.427,173,1808
20662,0.013,0.177,0.233,188,287
20663,0.216,0.768,0.661,640,1261
20664,0.435,0.635,0.79,501,1225
20665,0.036,0.887,0.936,901,1834
20666,0.302,0.286,0.509,893,994
20667,0.055,0.102,0.494,857,1676
20668,0.594,0.962,0.574,161,1497
20669,0.313,0.567,0.929,407,941
20670,0.529,0.248,0.792,514,1762
20671,0.685,0.696,0.539,719,1603
20672,0.245,0.96,0.357,47,1794
20673,0.152,0.77,0.918,261,1034
20674,0.219,0.087,0.648,523,1788
20675,0.33,0.386,0.568,126,1066
20676,0.849,0.624,0.452,860,898
20677,0.055,0.99,0.417,577,1665
20678,0.607,0.573,0.584,540,1150
20679,0.338,0.707,0.521,729,1524
20680,0.504,0.437,0.077,447,1463
20681,0.189,0.355,0.178,726,1657
20682,0.611,0.449,0.093,314,668
20683,0.211,0.992,0.524,407,784
20684,0.913,0.99,0.924,184,1962
20685,0.561,0.509,0.612,898,1662
20686,0.021,0.313,0.451,262,1515
20687,0.521,0.207,0.513,332,1249
20688,0.451,0.565,0.712,31,1896
20689,0.125,0.932,0.654,285,1350
20690,0.155,0.559,0.753,655,1804
20691,0.688,0.588,0.791,375,1470
20692,0.273,0.101,0.788,420,1850
20693,0.981,0.062,0.333,177,1296
20694,0.518,0.57,0.631,632,1951
20695,0.132,0.398,0.656,105,1225
20696,0.511,0.485,0.263,801,1759
20697,0.796,0.262,0.233,302,1155
20698,0.099,0.338,0.54,169,673
20699,0.139,0.3,0.463,731,1700
20700,0.954,0.287,0.738,267,1698
20701,0.389,0.955,0.085,298,1941
20702,0.639,0.025,0.553,774,1976
20703,0.333,0.994,0.854,343,1198
20704,0.897,0.03,0.086,914,1172
20705,0.063,0.331,0.929,174,874
20706,0.45,0.823,0.835,346,459
20707,0.955,0.828,0.692,736,1475
20708,0.026,0.153,0.203,865,1623
20709,0.155,0.766,0.057,998,1851
20710,0.799,0.62,0.839,378,1047
20711,0.542,0.121,0.333,358,833
20712,0.105,0.509,0.998,70,1138
20713,0.174,0.809,0.858,312,1272
20714,0.885,0.571,0.482,226,1888
20715,0.803,0.626,0.312,364,1788
20716,0.798,0.293,0.736,376,1027
20717,0.73,0.019,0.912,735,1437
20718,0.725,0.465,0.881,557,1516
20719,0.366,0.745,0.132,186,775
20720,0.469,0.626,0.471,690,1746
20721,0.427,0.887,0.432,895,994
20722,0.751,0.266,0.294,379,500
20723,0.333,0.253,0.468,628,1607
20724,0.597,0.376,0.868,55,1210
20725,0.976,0.394,0.741,697,1194
20726,0.052,0.454,0.304,794,809
20727,0.448,0.775,0.517,91,1533
20728,0.116,0.876,0.181,107,519
20729,0.656,0.562,0.652,810,1936
20730,0.892,0.649,0.421,294,686
20731,0.5,0.966,0.448,372,1748
20732,0.82,0.922,0.654,131,715
20733,0.57,0.87,0.21,8,1296
20734,0.783,0.757,0.857,20,931
20735,0.384,0.301,0.485,594,1258
20736,0.49,0.006,0.867,588,1585
20737,0.058,0.157,0.379,804,1882
20738,0.163,0.515,0.094,43,850
20739,0.826,0.332,0.761,583,1615
20740,0.732,0.82,0.936,517,816
20741,0.938,0.251,0.755,109,1710
20742,0.512,0.519,0.501,787,1101
20743,0.459,0.39,0.494,767,1767
20744,0.741,0.677,0.96,577,1137
20745,0.924,0.656,0.089,145,305
20746,0.07,0.485,0.335,141,1655
20747,0.663,0.033,0.008,346,489
20748,0.974,0.652,0.433,872,1847
20749,0.903,0.768,0.57,194,1354
20750,0.057,0.003,0.646,763,1774
20751,0.684,0.171,0.811,503,682
20752,0.058,0.353,0.5,671,1563
20753,0.32,0.555,0.517,426,1853
20754,0.551,0.691,0.063,211,1210
20755,0.976,0.328,0.359,116,283
20756,0.469,0.428,0.042,317,1680
20757,0.14,0.156,0.603,862,1449
20758,0.739,0.566,0.699,1000,1677
20759,0.035,0.921,0.61,169,1385
20760,0.406,0.84,0.882,141,306
20761,0.212,0.695,0.246,737,1479
20762,0.645,0.898,0.864,853,1330
20763,0.261,0.103,0.161,634,806
20764,0.105,0.934,0.891,501,777
20765,0.839,0.725,0.992,727,1559
20766,0.348,0.575,0.797,377,1252
20767,0.558,0.807,0.836,160,1108
20768,0.107,0.978,0.631,958,984
20769,0.349,0.56,0.201,480,1751
20770,0.214,0.328,0.632,737,1001
20771,0.237,0.303,0.296,44,1886
20772,0.18,0.051,0.571,746,1223
20773,0.04,0.319,0.142,176,1567
20774,0.995,0.019,0.976,43,1086
20775,0.906,0.67,0.046,534,953
20776,0.657,0.642,0.668,108,1891
20777,0.119,0.435,0.916,699,1415
20778,0.89,0.615,0.081,579,904
20779,0.693,0.437,0.04,555,1353
20780,0.794,0.603,0.411,647,1331
20781,0.488,0.523,0.617,254,1807
20782,0.069,0.831,0.189,183,460
20783,0.365,0.296,0.351,475,1890
20784,0.314,0.486,0.603,798,1392
20785,0.796,0.357,0.859,843,1267
20786,0.943,0.663,0.607,20,1685
20787,0.033,0.158,0.113,800,1017
20788,0.244,0.462,0.634,886,1451
20789,0.086,0.954,0.108,565,1955
20790,0.151,0.051,0.729,543,1068
20791,0.545,0.197,0.003,53,75
20792,0.866,0.856,0.993,113,1417
20793,0.837,0.323,0.811,235,926
20794,0.182,0.661,0.834,854,1867
20795,1.0,0.357,0.26,884,1369
20796,0.087,0.947,0.137,66,1853
20797,0.587,0.074,0.927,908,1863
20798,0.873,0.606,0.55,815,1399
20799,0.122,0.012,0.571,973,1418
20800,0.462,0.314,0.604,469,673
20801,0.368,0.225,0.189,452,1251
20802,0.1,0.809,0.173,176,634
20803,0.058,0.362,0.909,44,1156
20804,0.845,0.159,0.953,63,609
20805,0.811,0.381,0.655,698,1502
20806,0.384,0.294,0.634,544,708
20807,0.404,0.274,0.461,621,1162
20808,0.7,0.368,0.386,522,1714
20809,0.83,0.127,0.374,545,1099
20810,0.308,0.836,0.448,870,1146
20811,0.945,0.508,0.953,517,1911
20812,0.393,0.965,0.693,544,954
20813,0.703,0.814,0.069,754,934
20814,0.318,0.08,0.149,122,218
20815,0.169,0.664,0.983,819,1641
20816,0.9,0.6,0.276,406,771
20817,0.709,0.687,0.354,574,1121
20818,0.317,0.094,0.92,184,1917
20819,0.059,0.843,0.222,619,813
20820,0.428,0.107,0.832,610,1627
20821,0.849,0.744,0.402,314,688
20822,0.951,0.738,0.035,198,515
20823,0.503,0.706,0.223,336,349
20824,0.129,0.533,0.321,233,840
20825,0.692,0.939,0.89,292,1433
20826,0.55,0.972,0.486,475,1335
20827,0.092,0.415,0.13,255,679
20828,0.615,0.936,0.127,490,832
20829,0.273,0.988,0.524,562,959
20830,0.18,0.885,0.926,703,775
20831,0.307,0.662,0.936,996,1491
20832,0.209,0.407,0.868,981,1213
20833,0.123,0.294,0.899,769,1623
20834,0.102,0.345,0.141,893,978
20835,0.333,0.372,0.24,7,282
20836,0.746,0.178,0.319,747,1022
20837,0.519,0.845,0.613,402,1524
20838,0.194,0.329,0.433,481,1672
20839,0.255,0.991,0.884,232,989
20840,0.25,0.282,0.219,21,345
20841,0.888,0.237,0.431,324,567
20842,0.338,0.6,0.833,942,1117
20843,0.763,0.514,0.393,678,1136
20844,0.511,0.35,0.619,122,1685
20845,0.193,0.78,0.935,76,1379
20846,0.999,0.134,0.112,912,1730
20847,0.935,0.715,0.812,519,1796
20848,0.723,0.39,0.856,681,1078
20849,0.121,0.866,0.469,771,884
20850,0.102,0.659,0.396,922,1807
20851,0.246,0.12,0.468,434,918
20852,0.194,0.858,0.85,764,1457
20853,0.126,0.944,0.931,143,1778
20854,0.728,0.105,0.351,636,1043
20855,0.697,0.372,0.358,512,1604
20856,0.673,0.285,0.05,295,299
20857,0.766,0.568,0.86,882,1107
20858,0.034,0.362,0.565,725,1119
20859,0.961,0.91,0.812,37,395
20860,0.203,0.894,0.956,431,1522
20861,0.084,0.813,0.632,953,1170
20862,0.783,0.731,0.333,798,1158
20863,0.9,0.56,0.193,355,1481
20864,0.068,0.65,0.212,468,728
20865,0.498,0.294,0.82,666,1269
20866,0.096,0.296,0.455,491,1907
20867,0.47,0.464,0.538,554,630
20868,0.087,0.47,0.843,193,1738
20869,0.431,0.377,0.108,95,132
20870,0.471,0.534,0.01,232,1832
20871,0.384,0.163,0.946,613,1571
20872,0.628,0.833,0.905,797,812
20873,0.259,0.125,0.076,526,1745
20874,0.069,0.2,0.779,81,1523
20875,0.496,0.135,0.879,505,590
20876,0.548,0.404,0.762,406,1058
20877,0.07,0.191,0.413,585,1074
20878,0.884,0.258,0.242,59,392
20879,0.182,0.448,0.701,935,1590
20880,0.22,0.196,0.38,869,936
20881,0.031,0.975,0.655,424,753
20882,0.753,0.054,0.566,846,1889
20883,0.117,0.411,0.944,925,1729
20884,0.103,0.039,0.295,916,1938
20885,0.781,0.252,0.855,34,360
20886,0.717,0.399,0.111,285,1960
20887,0.325,0.948,0.177,482,1770
20888,0.204,0.323,0.696,714,1839
20889,0.235,0.481,0.872,967,1910
20890,0.672,0.117,0.728,798,984
20891,0.307,0.3,0.246,700,1223
20892,0.871,0.149,0.633,304,1906
20893,0.725,0.502,0.432,247,898
20894,0.422,0.818,0.291,27,797
20895,0.215,0.853,0.138,345,1884
20896,0.179,0.147,0.808,389,1453
20897,1.0,0.775,0.938,276,1352
20898,0.554,0.008,0.152,665,720
20899,0.534,0.412,0.986,34,1406
20900,0.357,0.146,0.566,549,1313
20901,0.492,0.745,0.952,727,1236
20902,0.502,0.708,0.615,631,1638
20903,0.013,0.302,0.522,635,785
20904,0.406,0.443,0.269,444,1449
20905,0.818,0.222,0.425,98,1788
20906,0.196,0.206,0.85,178,330
20907,0.278,0.735,0.495,258,1002
20908,0.588,0.26,0.794,739,1770
20909,0.201,0.834,0.968,510,958
20910,0.127,0.966,0.727,979,1801
20911,0.561,0.907,0.411,359,1595
20912,0.416,0.561,0.164,601,826
20913,0.295,0.448,0.677,153,1021
20914,0.839,0.687,0.763,734,1343
20915,0.75,0.28,0.314,979,1804
20916,0.242,0.468,0.293,939,1939
20917,0.09,0.856,0.602,760,1169
20918,0.725,0.24,0.959,540,1059
20919,0.378,0.472,0.901,123,262
20920,0.033,0.12,0.796,220,254
20921,0.413,0.634,0.55,521,1508
20922,0.834,0.909,0.31,309,975
20923,0.797,0.007,0.772,590,748
20924,0.415,0.697,0.286,801,1407
20925,0.575,0.412,0.414,113,1482
20926,0.205,0.874,0.8,622,1822
20927,0.616,0.753,0.521,964,1888
20928,0.287,0.892,0.061,165,555
20929,0.388,0.673,0.697,629,1163
20930,0.452,0.884,0.898,316,1220
20931,0.987,0.715,0.279,34,1938
20932,0.652,0.281,0.095,468,1032
20933,0.478,0.412,0.844,76,108
20934,0.144,0.127,0.651,432,1158
20935,0.491,0.065,0.574,915,987
20936,0.919,0.804,0.459,216,820
20937,0.803,0.104,0.869,101,1833
20938,0.122,0.806,0.151,295,814
20939,0.943,0.568,0.749,9,39
20940,0.979,0.52,0.305,944,1942
20941,0.749,0.615,0.161,869,1178
20942,0.907,0.827,0.168,2,1346
20943,0.526,0.176,0.726,162,1317
20944,0.76,0.93,0.944,291,365
20945,0.36,0.128,0.043,906,1993
20946,0.846,0.707,0.206,202,1057
20947,0.948,0.249,0.947,979,1598
20948,0.904,0.636,0.096,878,1987
20949,0.192,0.959,0.058,92,1943
20950,0.596,0.177,0.905,213,541
20951,0.129,0.531,0.798,594,1418
20952,0.693,0.883,0.281,72,1225
20953,0.688,0.985,0.441,544,1689
20954,0.432,0.01,0.656,923,1030
20955,0.238,0.904,0.104,553,573
20956,0.176,0.372,0.713,892,1952
20957,0.358,0.354,0.268,485,1656
20958,0.285,0.167,0.692,794,1118
20959,0.159,0.214,0.886,460,641
20960,0.555,0.689,0.776,668,912
20961,0.577,0.985,0.278,522,855
20962,0.394,0.056,0.154,448,1773
20963,0.949,0.429,0.451,81,359
20964,0.516,0.957,0.352,820,1195
20965,0.861,0.616,0.139,166,188
20966,0.562,0.574,0.917,101,303
20967,0.674,0.096,0.959,575,1825
20968,0.801,0.293,0.614,344,419
20969,0.302,0.673,0.143,669,1159
20970,0.227,0.37,0.748,543,1869
20971,0.777,0.065,0.537,150,961
20972,0.585,0.324,0.616,274,1909
20973,0.497,0.297,0.341,935,1944
20974,0.521,0.786,0.706,833,936
20975,0.079,0.199,0.956,929,1706
20976,0.352,0.949,0.031,796,1756
20977,0.646,0.296,0.984,662,1753
20978,0.738,0.483,0.503,566,1921
20979,0.672,0.176,0.994,811,1065
20980,0.212,0.066,0.837,234,474
20981,0.447,0.574,0.686,164,846
20982,0.852,0.596,0.416,219,1562
20983,0.638,0.188,0.065,795,1213
20984,0.221,0.937,0.134,904,1568
20985,0.245,0.81,0.728,933,1852
20986,0.444,0.447,0.586,768,807
20987,0.139,0.032,0.858,982,1953
20988,0.321,0.621,0.998,373,437
20989,0.469,0.502,0.465,336,1783
20990,0.088,0.081,0.217,526,680
20991,0.458,0.651,0.067,923,982
20992,0.605,0.415,0.121,540,753
20993,0.06,0.795,0.681,528,1412
20994,0.111,0.459,0.917,308,1525
20995,0.876,0.985,0.249,813,1933
20996,0.251,0.527,0.308,768,1539
20997,0.439,0.668,0.675,590,1914
20998,0.464,0.466,0.175,953,1350
20999,0.586,0.922,0.574,230,1458
